u,v,w1,w2,w3
14982,1399,178,348,1
1573,1577,63,41,383
11978,11979,164,143,1
5834,833,41,26,288
10132,10133,81,72,130
7792,9659,37,32,50
1739,1740,83,75,183
15207,14857,181,354,1
75,76,3,3,28
5159,13993,79,60,944
6506,6505,3,2,39
15110,12051,168,328,1
15169,13974,233,455,1
15078,7767,147,288,1
12077,13583,749,327,29
2270,2272,16,7,37
3747,3750,28,17,1
4301,14339,249,114,240
15241,6213,192,376,1
14995,13072,102,199,1
13495,13496,99,44,97
2656,2657,69,42,68
14997,5486,70,137,1
15171,10819,192,376,1
183,914,284,171,1
4148,14994,110,214,1
1963,1966,42,37,13
5063,10096,32,31,522
2967,13573,40,17,1
4799,14728,41,35,32
5491,12078,33,30,187
12691,12690,131,87,432
11402,11407,105,93,80
15279,5304,71,139,1
3205,795,44,27,68
15092,5103,513,1003,1
8456,8457,42,40,441
2788,2789,52,45,1
15084,7782,64,125,1
1980,1982,40,34,1
11998,9815,270,117,1
15035,3828,325,635,1
15167,8645,250,488,1
15293,7264,533,1042,1
7821,7820,13,12,21
2222,15193,310,607,1
14964,9095,63,122,1
15092,14139,315,616,1
4697,4700,40,39,481
15149,14928,285,558,1
1858,1859,3,3,1
894,1020,327,216,413
6863,6864,3,2,84
300,1424,92,81,95
14916,14917,32,28,1
10509,10510,51,44,1
1699,1698,164,153,335
745,2261,29,18,91
15261,8041,209,408,1
2919,2916,14,12,41
3567,3569,100,86,1
15220,9362,114,224,1
10351,10353,33,29,1
12954,12956,14,13,239
15097,14676,114,223,1
2340,15122,270,528,1
3043,3044,28,30,813
15087,8002,168,328,1
15149,5058,265,517,1
1026,5800,37,25,461
3553,11225,161,142,58
5472,4747,125,112,160
5613,12865,44,39,75
4874,5377,7,4,209
8550,8551,47,40,8
14183,6406,47,42,205
15288,7012,366,715,1
11826,14186,2,2,56
2387,15069,277,542,1
39,15056,358,699,1
503,7248,75,50,402
15199,8281,101,198,1
15030,2128,178,348,1
15249,7842,144,281,1
15252,10588,156,304,1
6694,6692,145,126,1
4815,10462,158,145,258
15007,5378,153,299,1
3337,3336,7,7,708
14967,9086,289,564,1
1438,1441,50,46,306
15254,8871,197,385,1
15038,794,722,1411,1
1608,1609,98,61,197
685,6469,237,209,83
1944,6573,41,35,3
15252,5964,450,879,1
2209,15280,122,239,1
15092,14070,447,874,1
3084,3086,7,6,11
