u,v,w1,w2,w3
15293,3254,225,440,1
15077,1985,216,422,1
15266,11593,139,272,1
2956,2959,7,3,156
15121,12438,209,408,1
15283,11892,200,390,1
15242,8163,124,243,1
15028,6091,353,690,1
1202,1203,80,71,152
15289,10861,127,247,1
15029,8728,367,717,1
15079,11247,245,479,1
15133,13518,386,754,1
2323,2320,85,77,223
13752,13783,207,90,3
2893,2433,32,29,199
10354,10355,37,33,86
304,305,3,3,64
15285,1242,199,390,1
15133,6471,673,1316,1
942,2797,25,22,43
2490,5749,108,94,1
5105,4473,60,52,45
15258,12488,213,417,1
15098,6156,154,302,1
15145,13977,199,389,1
5421,5423,5,4,337
3527,7837,42,37,143
1033,4139,43,30,582
14733,6076,40,35,3
8430,8431,78,53,503
583,584,3,2,80
2503,2505,50,44,38
10491,6474,425,224,802
3109,3110,129,112,1
13224,11950,4,3,50
2990,2987,160,148,281
10395,10396,54,36,410
12564,12562,38,35,240
15030,2132,230,449,1
4633,8424,161,145,206
3779,3780,8,7,1
7681,7680,6,5,1
1972,1973,8,7,1
15048,6448,329,644,1
12580,12578,39,36,259
7423,7422,3,3,1
15171,2381,256,501,1
3461,3463,52,31,1
15036,4461,261,510,1
6637,10095,116,100,1
15173,10245,403,788,1
15016,12794,171,334,1
12777,14145,14,8,30
5205,5206,78,68,1
3517,3514,40,36,141
5383,5381,7,7,377
8501,8504,80,79,561
10040,9956,89,77,3
3574,9668,30,27,170
1029,1030,30,19,184
733,735,7,6,1
6886,6884,48,42,44
12279,8858,8,7,243
935,937,66,42,331
6466,6467,9,7,674
15283,1438,354,692,1
438,440,80,70,1
4006,4004,63,55,25
15048,14491,64,126,1
15088,4799,339,663,1
6036,6037,36,35,466
3974,5290,6,5,256
15022,1044,79,155,1
15161,11045,68,133,1
2022,7828,37,24,412
10517,10514,31,27,36
5296,9901,15,13,52
15195,6812,78,152,1
11345,10869,36,31,1
8751,8752,16,14,71
444,445,79,69,38
1655,1657,44,38,16
6962,6963,188,82,1
10781,10779,56,49,22
10985,10986,23,20,21
11215,11216,18,16,14
14958,1462,233,456,1
15162,6199,409,800,1
14985,9342,65,126,1
15190,9644,69,135,1
13744,15039,660,1290,1
371,375,1,1,178
6306,9382,64,56,1
9065,9067,56,49,64
41,8878,80,49,121
15073,9297,368,720,1
9684,9683,134,96,747
14983,7495,650,1271,1
8413,8414,39,35,81
