u,v,w1,w2,w3
15080,8377,340,665,1
12460,12526,33,29,39
15249,9110,93,182,1
14966,10466,410,802,1
15060,13285,145,283,1
3764,11780,31,19,35
15116,6128,260,508,1
15182,11430,191,374,1
15084,1886,178,348,1
10908,11516,37,33,31
15092,5104,576,1126,1
15039,3903,493,964,1
9510,10936,33,29,99
13346,4067,6,4,125
1892,1893,82,71,1
15033,10761,321,628,1
2080,2082,14,12,44
5556,13742,562,244,1
6580,3259,15,13,11
15055,7304,309,605,1
15273,5432,177,346,1
10993,10178,54,47,1
1895,9558,62,57,265
15057,123,398,778,1
1926,1927,135,142,791
13823,13824,118,51,1
15031,6517,305,595,1
966,15289,332,650,1
512,513,2,2,253
15058,2776,354,692,1
15084,2013,208,406,2
1747,3356,111,102,261
1902,1903,7,6,80
9999,9998,7,6,48
767,6590,37,32,1
1942,1947,23,21,211
15008,8204,231,452,1
11580,13431,54,51,408
2332,2334,21,13,6
15251,9965,177,347,1
15053,2669,313,611,1
15284,12853,167,327,1
12240,13450,39,34,13
544,550,2,2,280
865,866,88,56,249
15118,9735,278,544,1
14988,11178,335,654,1
14233,13801,8,4,394
15290,6056,320,626,1
14692,8508,52,45,33
15241,13041,153,299,1
3878,3880,37,32,1
1655,1654,7,6,8
3831,3830,59,58,540
15257,9508,86,167,1
11778,13596,11,9,136
9698,6493,51,46,203
15014,11867,517,1010,1
15061,14694,21,40,8
15021,6943,70,136,1
1438,1441,50,46,306
10975,10968,32,29,258
11420,11419,52,34,442
15161,4792,409,799,1
15121,8556,202,396,1
15156,11678,49,95,1
15274,4045,344,673,1
15169,8082,370,723,1
15010,14409,244,478,1
15069,6152,124,242,1
15238,3358,255,499,1
2942,2943,32,31,424
15005,1250,383,749,1
14978,2027,99,193,1
15145,10337,178,348,1
14969,1096,1130,2209,1
3133,3142,49,44,152
7597,12955,80,51,259
5949,11790,83,72,1
14543,14542,54,48,126
6025,6026,101,88,80
13237,12883,34,32,389
6498,6499,43,38,8
1103,1104,50,44,2
15277,673,377,737,1
8717,9386,40,35,1
15048,3242,529,1035,1
15037,3698,406,794,1
15044,8821,176,344,1
15095,5193,90,176,1
422,418,141,145,715
15295,14854,131,256,1
3359,3360,71,48,505
9067,10207,146,127,34
14991,5406,269,525,1
4521,8340,64,59,290
10946,10945,22,19,1
15033,2629,317,620,1
14169,13478,23,20,122
10847,10845,44,38,1
