u,v,w1,w2,w3
9187,11502,40,35,107
8759,8753,29,25,71
10577,5437,15,13,111
15055,6286,442,864,1
15185,4499,211,412,1
14989,8981,214,417,1
15160,4738,146,285,1
11319,11320,69,60,13
15215,7246,182,356,1
15144,8973,184,360,1
11961,11963,107,98,262
15008,1281,636,1242,1
9874,5592,79,69,33
15261,857,449,878,1
6227,6225,72,63,1
14991,13814,454,888,1
4085,4084,40,24,129
5486,5488,1,1,164
15200,12540,358,701,1
6263,5594,587,285,487
4099,4101,7,6,1
1328,1349,79,85,860
15215,12399,220,429,1
7783,7862,76,66,35
11344,10866,37,33,147
15096,14671,106,207,1
14009,14010,32,23,798
1848,2005,5,4,25
3896,5216,60,39,353
3258,3259,7,3,173
7574,8517,2,2,1
5874,5875,6,5,1
15294,952,267,522,1
4198,4194,36,32,66
666,668,165,101,88
14983,363,332,649,1
5104,14089,94,82,1
8760,8761,20,18,183
15225,2909,317,619,1
11756,963,51,45,70
1736,15203,123,241,1
4274,4278,33,22,394
15295,14855,158,310,1
7381,7382,39,34,1
1213,5840,7,6,1
15182,11431,222,434,1
1873,1875,9,8,1
7941,7942,32,28,36
6691,7691,12,10,1
8699,8701,39,34,1
11124,11123,92,80,1
14973,11940,291,569,1
4475,4476,62,59,449
292,15092,315,617,1
15028,4552,323,632,1
4068,14294,3,2,73
8352,8941,44,38,1
7645,7646,41,36,106
14326,2795,23,20,1
2281,15250,438,857,1
15007,1162,92,180,7
7292,3683,38,33,16
15136,1704,315,615,1
15124,14878,296,579,1
6260,6252,319,146,243
3358,3360,71,52,832
3488,3490,221,136,134
10357,10359,19,16,48
15206,14896,169,331,1
2928,2930,27,24,194
497,498,109,95,12
11896,1329,239,128,866
9907,9908,32,28,20
6518,6516,97,99,676
1673,1674,75,46,102
4686,7665,155,135,14
15268,8582,118,230,1
988,6971,77,67,33
15215,4698,269,527,1
10851,13202,32,27,1
15294,957,173,339,1
1217,5837,40,38,359
15079,1943,348,681,1
1389,1390,31,21,468
5553,12527,60,55,229
7523,7525,33,29,1
15152,5083,269,525,1
3921,9534,41,37,212
520,519,27,29,794
13554,13589,180,92,687
15279,3164,312,610,1
15169,3527,332,650,1
5045,5046,12,10,38
648,4115,15,10,438
15268,9055,20,38,13
3352,3353,74,66,178
1591,1592,36,26,699
14963,9605,293,572,1
15025,4807,757,1480,1
4844,13795,247,121,518
