u,v,w1,w2,w3
1815,15083,259,506,1
4814,15206,234,458,1
14946,6240,1088,2126,1
10864,15288,318,621,1
12987,13373,81,70,1
10152,15135,310,606,1
4126,15144,320,626,1
7714,14948,386,755,1
8167,15242,250,489,1
6510,14968,280,548,1
1080,15011,561,1096,1
7382,7393,19,17,1
3285,15156,291,569,1
2060,6355,78,47,7
14620,14621,70,43,171
9343,14985,90,175,1
13803,14504,279,178,288
7305,15055,321,627,1
14117,15052,153,299,1
9084,15253,462,902,1
3305,15184,290,566,1
4231,4995,109,95,3
6074,15088,228,446,1
12219,14962,9,18,1
11992,14992,254,497,1
13357,15264,149,291,1
14055,5100,315,275,39
10017,15201,288,562,1
9152,15176,314,613,1
15048,6450,349,681,1
13739,13738,204,91,140
8990,15101,61,119,1
15096,6556,295,577,1
14733,15088,260,508,1
7474,14983,921,1800,1
15259,11452,327,640,1
14810,14813,19,18,363
12991,14981,199,388,1
12229,15183,191,373,1
7251,15008,685,1339,1
13363,15052,122,238,1
8170,15240,351,686,1
13642,15024,151,295,1
14181,14182,20,18,197
3357,14948,272,531,1
368,14983,634,1240,1
11950,15157,247,483,1
11786,15256,389,761,1
10293,10294,62,54,6
12666,15146,498,973,1
2083,15276,109,214,1
4695,4824,13,11,1
6428,6917,18,16,6
14685,15169,172,336,1
11357,15157,88,172,1
3369,3365,16,10,19
1987,9824,51,45,31
8844,12760,16,14,1
7452,15124,281,550,1
10728,15282,351,686,1
15181,14223,344,673,1
7175,14964,241,470,1
4676,4681,4,3,1
7674,15184,228,446,1
9050,15117,140,273,1
2988,2987,7,6,3
4824,15215,254,497,1
7701,15195,397,777,1
1536,15000,226,441,1
4684,15192,412,805,1
2973,2975,561,259,294
14820,15024,183,358,1
5715,15194,357,698,1
1985,15077,216,422,1
8305,15227,145,283,1
8658,15275,261,510,1
7190,15006,589,1151,1
10416,10450,61,28,278
3433,15094,511,999,1
11600,15059,214,418,1
14579,14580,28,25,92
10067,15034,34,67,1
13981,15145,67,132,1
10271,10273,31,28,253
6112,15148,265,518,1
94,15020,82,161,1
10734,15268,352,688,1
13161,13173,87,79,259
8607,15232,202,394,1
2840,15103,245,479,1
10856,15014,598,1169,1
13280,15048,711,1389,1
10675,15283,186,364,1
11982,12990,11,9,8
8989,15101,217,425,1
10959,10961,32,28,3
7387,14991,261,510,1
11861,15060,353,690,1
9349,15141,173,338,1
11320,15052,273,533,1
