u,v,w1,w2,w3
11505,7667,52,46,107
1755,1373,59,36,91
3679,6395,5,4,1
215,15129,121,236,1
6269,6270,7,6,36
5825,5826,30,26,19
1468,9325,79,71,197
12682,12683,43,29,602
15014,779,205,400,1
15056,8878,397,775,1
1167,1168,46,29,206
15078,9570,162,318,1
15311,13325,575,1124,1
15133,5200,170,332,1
633,636,5,3,132
9525,9529,57,50,62
15071,6632,381,744,1
11659,5448,40,34,1
2293,2573,12,5,103
14830,14831,19,17,140
10759,10767,105,93,101
7667,11506,160,140,30
15194,4665,17,34,1
15129,9160,114,223,1
2084,9237,15,13,44
15065,5679,565,1104,1
15285,12365,59,115,1
1735,5006,79,68,8
934,6988,157,136,1
15266,12719,247,484,1
13364,13694,94,47,602
2248,3936,107,94,71
15280,13424,91,177,1
11493,1421,79,69,24
4659,13714,85,86,674
1786,1790,81,71,66
14980,3915,127,249,1
14983,7494,304,593,1
6625,6626,10,9,157
1285,1286,6,5,1
2338,15122,279,545,1
15286,3112,189,370,1
512,3385,2,2,74
10035,10037,79,69,38
15308,8138,276,539,1
5884,5883,22,20,45
3444,3773,143,87,43
15161,11097,155,304,4
2603,10473,48,42,38
2711,2719,188,168,141
8333,9293,153,133,17
15091,2121,367,718,1
3811,3812,92,64,620
14971,1566,148,289,1
15289,3883,268,524,1
4796,5535,68,29,2
15161,10894,52,102,1
13437,5876,56,67,1293
15046,1134,642,1254,1
2443,5692,1,1,324
15028,4553,121,237,1
14970,6740,743,1452,1
11026,8784,128,123,454
15133,6106,501,979,1
5331,5334,10,8,55
15136,5574,61,119,1
15244,11301,93,182,1
6216,6217,32,27,11
15152,5673,164,320,1
15038,769,549,1072,1
7620,15175,234,457,1
10143,10142,25,22,1
12707,10998,121,105,1
5091,12307,30,28,275
15110,11031,332,649,1
1141,5254,78,68,1
15296,8900,49,95,1
4175,11451,18,11,287
15151,13489,371,724,1
15046,1120,1026,2007,1
9279,12093,28,25,23
1573,11330,19,12,1
1467,6990,25,23,197
15171,12978,74,144,1
14505,14508,5,5,41
15133,7906,184,359,1
15269,13230,331,647,1
7841,7842,31,27,36
11169,11648,72,63,1
725,727,31,16,629
15020,14940,486,950,1
15201,12180,85,166,1
15228,6877,312,609,1
2506,13791,291,127,1
7395,7394,59,51,1
15242,3394,344,672,1
15163,4555,213,417,1
15256,7441,443,866,1
15233,5417,81,159,1
14267,14266,50,43,37
