u,v,w1,w2,w3
213,15136,257,503,1
8907,8908,69,60,44
12373,10789,34,30,1
15088,13887,168,329,1
548,555,7,7,210
15264,5290,318,622,1
6856,15137,333,650,1
3576,3578,86,77,186
2332,2335,38,23,1
6246,6248,441,191,1
15169,11015,167,326,1
2295,2312,6,7,1053
15222,3801,319,624,1
15156,11323,161,314,1
11841,11842,54,47,50
15292,1225,161,315,1
11117,13098,34,29,8
5556,13743,117,58,522
4105,4106,8,5,206
4094,15096,390,762,1
15135,13178,382,747,1
9408,13429,6,4,314
15097,7868,234,457,1
15131,5289,130,253,1
15221,12943,100,196,1
15032,7284,366,716,1
9268,9270,146,93,287
15110,8519,397,776,1
34,15022,314,613,1
1620,1622,31,19,95
15103,10523,160,314,1
11031,11594,81,71,70
15178,2882,332,650,1
1207,15269,334,653,1
1376,5779,6,4,1
15009,1497,1180,2307,1
6595,7411,16,14,25
10354,10355,37,33,86
2035,15194,195,381,1
15220,9366,141,275,1
15020,14939,441,862,1
15159,8490,159,311,1
8566,8564,45,39,13
6104,8198,60,52,1
15181,14226,348,680,1
1022,14997,191,373,1
4046,4791,7,6,28
137,15032,356,697,1
7418,7419,3,3,1
15241,7677,34,66,1
10131,10736,18,16,123
14754,14780,26,23,1
15149,14880,211,413,1
15201,471,309,604,1
4583,4582,8,7,137
15044,7629,400,781,1
7616,7359,102,92,191
8592,9016,34,30,100
15208,2471,150,293,1
15288,1016,373,729,1
11254,11255,50,44,61
15071,7787,185,363,1
6609,6608,152,99,368
173,4286,42,28,429
1586,3257,57,36,202
2484,15219,335,655,1
15093,284,495,967,1
15215,4820,262,511,1
8840,8841,40,35,14
11839,15157,376,736,1
15049,1249,613,1199,1
291,15092,491,960,1
6295,6853,4,4,392
15266,10342,288,562,1
15150,4843,331,648,1
5077,5079,118,103,44
15120,2344,234,457,1
6751,11511,129,121,351
15020,6465,331,647,1
15044,5481,309,604,1
7987,12753,40,35,11
2369,13492,42,39,267
9476,9478,44,38,73
677,679,16,10,88
2582,15146,362,707,1
3423,3429,98,66,498
15056,4924,301,588,1
15272,5920,341,666,1
2332,2333,54,33,1
14968,9801,132,257,1
169,15151,334,654,1
14983,14421,878,1716,1
2742,2725,15,6,13
4402,4404,42,38,185
2152,2153,32,21,341
14881,5052,80,83,728
15218,2662,163,318,1
15002,5742,308,603,1
0,15124,265,518,1
11713,12625,9,8,29
