u,v,w1,w2,w3
13394,14911,37,32,16
15253,6096,406,795,1
1569,14967,322,630,1
15008,11798,229,448,1
13409,13408,254,110,1
9768,9769,39,34,9
15210,7321,271,531,1
15261,7625,260,508,1
15157,11832,290,568,1
2112,2113,138,120,1
10162,10160,71,63,89
15167,12618,230,450,1
2125,2127,19,17,76
1729,2500,7,6,1
15038,9354,483,944,1
126,128,29,25,36
6795,6796,30,27,49
13736,4216,12,5,311
951,952,7,4,133
12512,12514,33,29,1
9443,9444,125,83,451
10074,11192,99,86,18
15277,13402,155,304,1
15224,7569,189,370,1
5907,6562,38,28,744
10461,15295,215,420,1
13906,13905,46,29,179
4610,4608,34,21,95
6725,6726,152,95,1493
4219,4220,13,6,1
12584,12585,39,34,40
15195,7760,172,337,1
15061,14699,103,201,1
6656,7846,106,95,149
15011,1090,519,1015,1
14955,3969,560,1094,1
550,555,4,4,280
15136,2166,79,154,1
1234,1238,324,295,226
15083,6962,414,808,1
10406,10408,95,68,713
6752,6687,68,61,157
8191,8192,4,4,98
2187,15274,241,471,1
15181,14223,344,673,1
10841,10840,96,83,1
7402,5383,135,117,1
15053,4871,384,752,1
12554,11242,30,26,92
658,15015,358,699,1
532,15237,200,392,1
7667,11506,160,140,30
307,308,25,16,193
15031,6517,305,595,1
12156,7337,31,27,7
7665,8842,4,3,29
7728,7729,20,18,170
1450,1452,73,67,238
14984,1349,565,1104,1
13801,8626,60,36,22
6183,6653,7,6,1
5264,5273,105,95,209
13561,4974,161,83,736
15061,8959,230,449,1
15182,2943,317,619,1
7638,7639,566,308,928
7927,7929,146,90,97
15241,11453,289,565,1
10481,10500,31,27,22
11622,7242,145,129,116
15126,13881,394,770,1
3629,3631,57,51,165
15248,7894,134,262,1
12396,11207,43,38,1
1272,1278,23,20,11
7585,7586,26,23,1
1497,1499,137,119,1
13184,13185,262,118,175
15167,5516,225,440,1
5448,5443,54,47,1
1737,15203,132,259,1
1448,1449,235,204,1
15141,9194,214,418,1
10034,10036,14,12,1
1901,9565,40,34,15
713,15160,248,485,1
15048,14432,543,1061,1
9595,9597,33,29,1
12485,10508,40,35,24
2676,2677,23,20,1
15249,4715,231,452,1
15169,14667,102,198,1
12693,12519,94,59,210
8073,12601,24,21,149
15063,3813,377,736,1
15293,8747,184,360,1
14966,9671,343,671,1
13672,13612,394,190,470
10241,10249,67,72,870
10245,10247,78,71,242
