u,v,w1,w2,w3
3650,3652,3,3,1
13247,15124,186,363,1
8213,15000,161,315,1
10086,15085,281,549,1
3358,15238,255,499,1
10635,15095,217,424,1
3361,15238,273,533,1
15081,1857,551,1077,1
293,15049,295,576,1
4645,9238,56,71,1557
5842,15261,418,817,1
6645,6646,1,1,45
2418,15300,431,842,1
10122,10123,33,28,1
6651,10256,131,82,217
10491,15027,257,502,1
3106,3108,28,25,1
14365,14975,366,715,1
15170,11291,209,408,1
15162,10545,326,637,3
6334,15038,279,545,1
5786,15294,247,484,1
918,15004,310,607,1
5344,15211,248,486,1
3294,3297,11,10,151
50,15035,65,128,1
9696,15035,397,776,1
13631,14957,525,1026,1
14484,15046,408,799,1
2160,15136,395,772,1
11354,11832,40,35,1
15218,11114,245,479,1
10148,15129,292,571,1
4678,15103,433,847,1
9232,14996,302,591,1
12097,15283,164,321,1
11284,11282,30,29,496
2824,15123,73,143,1
13987,15144,29,57,1
5498,15046,801,1565,1
4182,4606,187,163,7
14910,15152,34,67,1
200,14564,196,173,97
13899,15125,269,525,1
3875,15048,284,555,1
12733,15080,250,488,1
14727,15088,329,643,1
2148,13802,28,18,178
13938,15095,141,276,1
1109,15046,434,849,1
2270,2272,16,7,37
11240,15254,232,453,1
6831,15184,31,60,1
8181,15006,280,547,1
8020,8021,55,53,503
12741,15297,250,489,1
3640,3641,9,8,1
2410,9056,39,48,1385
9187,11502,40,35,107
3812,10761,66,40,89
6651,6652,3,2,217
12023,14984,276,539,1
1910,15075,401,784,1
14354,14355,77,80,720
10763,15284,331,647,1
191,192,6,3,217
14931,14932,122,111,229
14723,14724,34,30,44
3034,14954,393,768,1
5006,15149,233,455,1
8551,8552,5,4,8
12494,15274,162,317,1
15025,4807,757,1480,1
8172,15219,65,128,1
11854,15233,339,662,1
2186,1393,49,30,123
7210,15020,341,667,1
10924,11746,33,29,163
1043,15054,52,101,1
12689,15282,351,685,1
3635,14986,265,518,1
12421,15209,77,150,1
11865,15060,312,610,1
705,706,8,7,1
4850,15007,242,474,1
12810,12811,16,14,47
1004,14961,325,636,1
2588,15092,496,970,1
11353,11834,41,36,1
15192,10402,110,215,4
14225,14226,5,2,20
5106,15192,398,778,1
7865,15133,193,378,1
15092,14576,458,896,1
12612,14950,303,593,1
9666,15253,289,564,1
795,15038,634,1240,1
15256,3516,183,357,1
14961,11750,360,704,1
5077,5078,162,142,53
