u,v,w1,w2,w3
11099,15277,360,704,1
1801,15088,385,752,1
2512,15179,330,645,1
8007,15118,325,635,1
3630,15165,284,554,2
4888,4891,23,20,1
12234,15225,282,551,1
8209,15000,204,399,1
4404,15099,161,316,1
14744,15039,787,1538,1
6527,6528,5,4,1
90,92,11,10,92
15009,1554,219,429,1
13988,13989,32,21,400
6653,14734,14,12,1
7352,15084,415,811,1
5568,15041,495,967,1
2168,15136,52,102,1
11239,12607,35,30,64
10266,15262,120,235,1
11634,15048,692,1353,1
8766,15121,315,615,1
9808,15062,374,731,1
10812,15260,284,555,1
2235,2236,7,6,1
9004,15019,221,432,10
5586,15046,1079,2109,1
9480,15288,42,81,1
13015,14977,241,471,1
12484,15255,192,375,1
4136,4140,5,3,1
1798,1807,46,40,1
8184,15232,28,56,1
14471,15024,326,637,1
3098,3390,102,61,7
954,15294,203,397,1
3294,15221,323,632,1
793,3240,27,16,1
5824,5827,41,25,162
11056,15242,136,266,1
11867,15014,517,1010,1
7827,14955,345,674,1
856,859,55,35,249
84,85,7,7,75
409,14971,616,1205,1
7082,15033,345,675,1
3725,3726,64,40,124
5763,15005,278,543,1
4510,15178,227,443,1
8411,15043,190,372,1
8953,15145,194,380,1
6264,15147,291,569,1
5805,14997,311,608,1
7767,7769,65,57,5
7357,15093,500,977,1
12090,14986,200,391,1
11990,14993,269,526,1
2872,15205,169,330,1
4547,15100,340,665,1
14117,14123,32,28,56
11613,15187,318,622,1
1243,1242,79,69,54
469,15298,372,727,1
3243,9818,30,26,1
2703,15289,364,712,1
11390,11391,87,55,191
1282,1296,68,59,1
15237,535,200,391,1
13545,14960,244,477,2
7977,14977,79,153,1
711,12202,16,7,1
548,549,8,7,79
14218,14219,188,86,250
14540,14042,16,14,4
1850,15080,389,761,1
12073,15044,17,33,1
3266,15213,313,611,1
8054,15142,300,586,1
12906,15042,336,657,1
8403,15043,168,329,1
9296,15097,178,348,1
946,948,79,52,429
5596,5598,8,5,1
13439,15259,89,174,1
6481,15038,811,1585,1
15119,4952,52,101,1
2162,15136,263,514,1
14823,15282,300,586,1
3905,4211,8,7,1
10168,15275,91,177,1
2137,13668,402,191,399
11172,15071,224,437,1
346,12341,23,20,1
4040,15099,310,605,1
1548,6485,6,6,91
4169,14985,403,789,1
5754,5755,23,14,1
15096,4835,154,301,1
3381,15242,346,677,1
1680,3897,78,68,21
