u,v,w1,w2,w3
4900,15023,792,1549,1
870,15267,333,651,1
15200,12927,79,154,1
11580,11582,40,38,408
6174,14973,269,527,1
14975,14359,46,91,1
10451,11277,42,38,232
5255,15048,713,1394,1
6751,11511,129,121,351
6938,15020,149,292,1
11670,12159,39,34,1
11378,15157,172,336,1
14373,14975,130,253,1
5885,2581,63,28,22
6744,14961,461,901,1
12574,12581,262,137,772
14494,14503,18,8,32
3768,15063,403,787,1
14954,4975,382,747,1
5942,14995,765,1496,1
15085,10059,213,417,1
15288,2707,353,690,1
5379,14991,136,265,1
1251,1253,79,69,7
10779,15193,257,502,1
2962,2964,10,5,52
9845,15117,318,622,1
1644,15006,553,1081,1
10399,15236,309,604,1
7331,14946,924,1806,1
14235,15242,348,679,1
13384,15174,215,421,1
6071,6072,47,44,427
11416,15143,363,710,1
10521,13141,26,24,269
15171,9588,283,553,1
4303,15165,277,541,1
10354,10355,37,33,86
397,15008,235,459,1
2624,3695,75,68,225
7176,8991,30,26,10
7616,7359,102,92,191
4697,4700,40,39,481
5149,15131,332,648,1
14406,15010,257,503,1
4906,15023,696,1361,1
12649,15227,153,300,1
2001,2004,62,54,1
4731,4732,17,7,32
15271,3120,184,359,1
5302,15279,40,79,1
15061,8959,230,449,1
5420,15062,113,221,1
8404,15043,134,262,1
299,13123,49,42,17
15008,14314,343,670,1
2921,2920,13,12,151
988,6971,77,67,33
8216,15000,34,66,1
4157,14994,79,155,1
8966,8967,46,40,1
1648,1649,3,3,36
12388,14966,379,741,1
6148,15025,64,124,1
1018,1021,126,77,62
1934,15076,87,170,1
1867,1869,50,44,1
14337,15165,385,753,1
13243,14702,41,36,1
8530,15143,204,399,1
14313,15009,1080,2112,1
15289,3891,75,147,1
8284,8285,120,106,86
6817,6818,4,3,102
2770,15249,96,187,1
5670,7302,9,4,9
14764,14948,431,843,1
12341,15283,134,261,1
15206,14896,169,331,1
6473,15020,70,138,1
14510,15145,182,356,1
4066,14286,11,6,73
7810,15072,222,433,1
641,5314,38,33,5
1779,1793,8,7,1
10897,8979,62,54,12
7529,7530,18,16,1
10761,15033,321,628,1
12387,15085,298,582,1
1764,15162,365,713,2
2514,15102,321,627,1
389,14991,748,1462,1
10378,15132,250,488,1
9899,9900,33,30,186
1879,1880,39,34,1
14981,11230,213,416,1
13578,13783,66,33,633
6236,7076,85,86,660
11614,15266,38,74,2
14904,15154,147,287,1
