u,v,w1,w2,w3
2611,14803,74,64,1
1695,1691,51,34,420
734,7487,7,6,1
11434,11431,5,3,270
14311,14312,21,19,1
2570,4534,36,31,29
7068,7115,9,8,90
15126,5577,296,578,1
14969,1059,1004,1963,1
5133,5134,47,40,8
955,5783,7,4,13
12862,9475,43,38,76
3039,2107,98,68,606
13811,13812,100,44,1
8865,9780,41,36,33
15266,11589,217,424,1
15112,7147,456,892,1
15032,7297,378,740,1
5419,906,39,24,166
7135,7134,292,127,1
14954,6071,432,845,1
11192,10072,38,34,203
15144,6202,153,299,1
15196,4794,431,842,1
15258,12552,196,383,1
11926,11922,25,22,229
1676,15134,31,61,1
1810,1815,4,3,3
6960,7033,51,45,11
10947,10948,34,29,1
8108,8111,23,22,469
1277,1302,122,147,1300
3421,14126,50,43,1
15046,6119,780,1525,1
15138,7379,181,354,1
1184,1185,79,68,1
7271,7272,130,113,1
6906,6907,1,1,58
14964,6578,275,537,1
11433,5480,40,26,270
10546,10545,56,49,1
9790,9792,250,167,448
4294,4296,56,54,412
810,6013,72,44,1
9499,10981,35,30,16
15100,4539,206,403,1
14967,6272,192,376,1
15283,5553,165,322,1
12522,9727,64,55,4
1277,1322,22,23,773
8322,8323,40,35,12
15001,9261,307,600,1
585,2159,6,4,115
15268,2687,377,736,1
13539,13248,162,78,488
14984,1183,750,1467,1
15133,10991,246,481,1
5245,1080,147,128,8
15099,4089,350,685,1
12899,11010,33,30,89
14194,14269,7,6,115
12752,13712,257,113,60
14984,13294,382,747,1
2093,2094,11,9,70
2925,2927,117,103,118
3280,3535,66,70,826
426,14345,35,30,1
193,4283,23,10,77
8326,13382,46,40,94
4366,15314,928,1817,16
2339,15125,328,641,1
7278,14740,64,45,693
15182,2945,323,632,1
15276,9237,141,275,1
6430,6432,55,34,152
10540,11039,67,58,1
11990,11991,61,53,1
14892,14893,31,27,19
900,901,22,14,166
7547,13138,40,35,105
748,13741,228,103,181
10947,7721,33,29,1
15156,11947,202,395,1
5324,5326,53,46,20
6229,9388,26,22,9
15265,10796,328,642,1
15062,2642,321,627,1
8204,13751,162,142,69
15266,11767,350,684,1
4373,4377,14,12,17
14965,7250,48,95,1
14361,14362,65,59,239
1815,1816,36,32,143
4023,4024,40,37,217
3205,3206,3,2,68
7276,7274,38,33,6
15156,11669,164,322,1
13112,13113,78,70,140
3029,3030,40,36,179
14305,14304,41,36,12
