u,v,w1,w2,w3
1929,1930,85,89,791
14996,4135,351,686,1
15112,13834,335,654,1
15230,12105,297,581,1
2786,2788,1,1,1
703,13658,3,1,396
14504,13803,279,178,288
10849,12113,15,13,1
17,18,88,76,1
15015,8614,198,386,1
15214,13183,204,399,1
13619,14100,153,78,675
8180,8178,70,93,1722
15013,10972,3,7,1
3899,3897,87,75,21
12042,12037,49,42,1
15095,2351,290,566,1
14983,7470,854,1668,1
15225,9882,301,589,1
468,15298,407,795,1
12251,1555,41,38,210
9735,10538,57,49,15
2512,2513,54,47,101
15039,4995,480,939,1
15235,12678,200,392,1
7907,7909,53,48,164
14946,7562,912,1783,1
15227,2925,249,486,1
5801,13565,192,86,165
7312,3780,109,96,78
4932,13435,45,42,350
15162,5711,382,747,1
946,947,7,4,1
9129,9128,43,37,1
15257,9942,208,407,1
4018,4017,95,84,94
14954,4761,418,816,1
15274,12493,132,258,1
9710,9706,119,107,175
15014,5267,343,670,1
3367,3370,4,2,43
15148,2890,207,404,1
15001,9266,373,730,1
10397,10396,26,17,410
7613,7615,19,17,1
13802,14495,592,384,345
15058,3855,368,719,1
15224,6176,232,454,1
15284,3173,286,558,1
15291,5840,349,683,1
15242,8924,170,333,1
247,2138,55,34,57
2056,2054,39,35,163
976,978,44,27,209
11116,9426,24,21,1
15260,2680,292,571,1
14961,9339,191,373,1
7340,7341,3,3,321
15062,4459,227,443,1
4282,10527,40,25,170
14983,365,464,908,1
8884,8886,40,35,20
3013,3015,77,71,240
3695,3697,58,51,1
14948,14540,320,625,1
15253,840,371,724,1
15279,3168,344,672,1
14954,5884,435,850,1
4762,4764,8,3,70
15210,7321,271,531,1
4304,472,18,8,79
3298,3300,50,44,35
14991,5405,274,536,1
9151,9152,39,35,75
15146,8253,117,229,1
508,15156,258,504,1
14993,11991,229,447,1
14980,9921,198,386,1
5056,6785,54,62,1166
508,13698,98,43,43
12808,12806,38,34,57
6296,6297,78,74,350
14162,9813,7,6,1
8030,5842,135,120,104
14957,8445,103,202,1
15014,6379,250,488,1
13130,11954,29,28,443
1923,1921,95,94,553
12753,13012,40,35,33
11191,9541,31,27,12
9894,9895,39,34,50
15060,8908,321,628,1
90,15020,81,158,1
8470,8471,64,59,325
14946,7327,913,1785,1
6369,6368,30,18,1
6403,6404,46,40,80
1092,1093,121,105,2
15250,8769,190,372,1
693,13663,306,142,317
