u,v,w1,w2,w3
5963,15230,212,415,1
2539,2540,4,4,235
1184,1185,79,68,1
2234,15311,288,563,1
13952,13953,90,59,391
14942,15094,470,918,1
10456,15007,450,880,1
5699,5696,161,99,112
12900,15195,82,160,1
9675,14977,214,419,1
14833,14834,49,44,140
6234,6235,284,126,103
15275,11649,373,728,1
5136,15059,260,509,1
15295,14854,131,256,1
1754,15275,308,602,1
15056,4921,424,828,1
14996,1026,279,546,1
12503,14959,173,338,1
4635,10041,14,13,303
5559,1412,65,31,400
4794,4047,8,7,358
15212,8019,111,216,1
323,7493,23,20,19
13447,13448,501,232,297
4668,15194,25,49,6
15125,8618,424,829,1
15049,2141,275,538,1
4069,4073,87,56,304
1443,1445,50,44,17
15225,2909,317,619,1
14844,15177,40,79,1
15044,8821,176,344,1
13771,14985,324,634,1
4024,15158,101,197,1
5245,1080,147,128,8
14058,15298,423,826,1
6246,6247,211,91,1
15077,9556,219,427,1
4382,4378,40,35,17
15283,5552,142,277,1
618,619,52,45,1
3877,15268,371,725,1
6660,6707,4,3,1
7027,8814,117,103,88
7885,15244,257,502,1
8134,15218,369,722,1
4836,15096,156,306,1
5259,5625,6,6,11
7688,7686,93,81,1
6436,14948,277,542,1
4491,4493,95,83,1
8511,14319,21,19,165
5832,14828,67,44,377
4206,4208,81,70,1
9215,15122,220,430,1
421,14971,370,724,1
2009,9009,87,75,1
5907,6562,38,28,744
9271,15000,331,647,1
11685,14974,103,201,1
13385,13387,82,126,2325
3878,3880,37,32,1
3068,5948,56,35,153
14458,14947,458,896,1
14253,14254,15,13,1
12506,12507,73,63,9
4168,4169,6,6,125
3614,14977,393,768,1
9901,15263,248,485,1
14774,14948,372,727,1
10158,15132,286,559,1
15232,4758,362,707,1
15134,1690,183,357,1
10489,10488,3,2,142
6159,15089,241,471,1
15230,3578,364,711,1
10756,15256,351,686,1
15117,3676,350,685,1
10985,7165,37,33,55
6516,6294,64,61,384
7443,15240,113,221,1
12891,12892,26,23,22
6943,14452,58,50,27
14355,15010,181,354,1
1665,5891,44,38,6
12879,12880,33,29,75
11804,15119,341,666,1
15144,2825,294,574,1
4268,15086,356,695,1
10846,13636,41,18,150
3485,15280,290,568,1
2595,15185,277,542,1
3602,3604,33,29,36
15100,8521,384,750,1
5396,5399,18,16,1
2247,2249,40,37,328
11514,14961,277,542,1
10307,15244,83,163,1
10397,10396,26,17,410
