u,v,w1,w2,w3
11844,15228,187,366,1
15125,14605,182,355,1
9896,9897,59,55,378
2142,15049,324,632,1
7522,15046,968,1893,1
5108,15204,184,359,1
10552,15292,198,387,1
11324,11326,139,122,73
6520,15031,404,790,1
3942,15246,377,737,1
14985,9343,90,175,1
4,15063,325,636,1
15158,10898,64,126,3
14416,14969,622,1216,1
11450,11451,8,5,287
15122,9209,57,111,1
6077,14986,343,670,1
11103,15254,315,616,1
6315,14968,371,724,1
15261,843,401,783,1
12997,13626,45,50,981
5274,15014,810,1583,1
4197,15027,713,1394,1
14143,14996,291,569,1
2104,15240,159,311,1
5050,15204,316,618,1
15311,2150,611,1195,1
2456,15018,329,642,1
10383,15015,264,517,1
9426,15042,363,710,1
2970,15041,479,937,1
6091,4550,221,192,16
8073,12601,24,21,149
463,14970,472,923,1
14233,13801,8,4,394
11924,15278,198,386,1
15023,3451,364,711,1
13474,15194,367,718,1
13691,15110,227,443,1
2421,2420,18,16,11
5927,5928,29,27,336
542,544,41,38,280
10051,11662,69,60,49
15270,7720,150,293,1
13292,15110,240,470,1
15242,5441,368,720,1
6336,14980,375,733,1
65,15279,89,174,1
10064,15034,227,443,1
8137,15244,174,340,1
14696,15197,186,363,1
9265,15001,336,656,1
13603,13604,176,96,947
7783,15084,60,117,1
2097,15162,352,687,1
13533,15161,175,342,7
260,15232,209,408,1
8708,15239,109,213,1
12283,12263,78,35,178
8966,8969,46,40,1
10639,15260,225,441,1
5000,5001,36,35,508
12926,15200,99,194,1
2167,6965,9,5,102
5661,7703,23,20,1
3710,14947,315,616,1
6715,14997,314,614,1
10239,12256,37,33,105
4751,4752,8,4,184
1699,1712,48,50,794
14867,15127,156,305,1
12667,15060,294,575,1
15212,13057,309,604,1
7675,11841,92,83,205
968,15289,356,696,1
10299,11793,45,40,83
14969,14420,851,1664,1
13301,15260,207,404,1
2639,15048,209,408,1
7239,15221,43,83,1
5045,15204,199,389,1
13037,15001,105,205,1
13322,14196,101,88,1
11791,11792,117,102,34
595,15088,168,329,1
9044,15097,371,725,1
15092,7649,463,905,1
117,15065,557,1088,1
14965,10165,354,691,1
10580,14982,311,608,1
15228,5211,320,625,1
12839,15171,48,95,1
10507,15256,417,816,1
4547,10114,37,33,73
15055,6286,442,864,1
732,15171,165,323,1
11342,12465,39,36,262
13112,13113,78,70,140
5079,15153,213,416,1
15144,8973,184,360,1
