u,v,w1,w2,w3
837,839,207,134,347
299,15276,322,629,1
1234,1236,53,34,326
8356,8354,41,36,1
5366,12772,40,35,88
15234,2498,229,448,1
2692,10564,101,87,6
15007,13340,461,901,1
15062,5375,92,179,2
9821,9029,27,24,1
14430,2636,35,31,1
15272,5538,320,626,1
15010,430,245,479,1
11201,11200,171,153,172
4219,4221,99,86,2
15249,7582,249,486,1
14991,3644,339,664,1
360,14983,56,110,1
14040,14042,62,54,10
6562,5909,6,6,580
15179,6993,167,326,1
9436,9439,124,80,354
1145,1144,5,3,1
37,242,99,86,9
15032,7466,192,375,1
5645,5647,7,6,140
4754,14219,37,17,246
15023,3451,364,711,1
6896,2233,119,63,798
5741,5739,57,36,295
5342,7321,152,119,1090
15242,3401,333,650,1
1076,9818,6,6,1
290,15092,410,802,1
2651,2650,53,46,1
3503,3505,30,27,210
15093,258,422,825,1
15256,3516,183,357,1
8304,8305,33,29,43
7841,7843,31,28,139
4881,628,5,5,1
7128,7129,22,19,1
15094,255,604,1181,1
15248,11037,356,695,1
9748,9747,41,36,64
14809,14813,47,42,140
14981,2186,356,695,1
1412,1414,8,4,397
15275,12598,232,453,1
13873,15088,210,411,1
9206,9207,12,10,111
15266,6489,349,683,1
1874,1877,4,4,1
3155,3160,70,62,104
6096,6095,32,20,158
1335,1337,83,83,609
8713,9780,80,70,33
869,15266,322,630,1
12875,12876,54,50,293
14055,5100,315,275,39
1312,1313,8,5,1
7386,7387,72,63,1
2417,2419,17,39,4533
15154,14905,189,370,1
4711,7105,77,67,15
1408,5754,26,19,705
3659,14524,2,2,1
15283,6725,299,584,1
15075,12424,257,503,1
15087,7739,440,861,1
1595,11468,47,29,161
927,928,7,6,13
2852,2851,94,81,12
853,856,62,40,322
4885,628,323,286,100
857,856,7,6,23
3131,3135,50,44,61
2707,7926,45,39,1
14551,14550,47,46,471
2394,2392,36,32,70
11700,11768,33,28,1
9504,9505,54,53,556
15213,2531,161,316,1
14954,4768,405,792,1
801,802,108,98,188
12320,12322,31,29,275
15176,9157,102,200,1
2406,2409,43,101,4572
14352,14408,42,36,1
15006,12699,348,681,1
1396,1397,109,73,486
15237,14750,220,431,1
7599,13875,7,3,293
14016,14014,9,8,1
2440,5657,183,159,1
3697,10982,53,46,1
15161,14225,351,686,1
15167,7500,240,470,1
13880,14594,39,35,86
6369,6368,30,18,1
