u,v,w1,w2,w3
15288,1017,415,811,1
15100,9774,352,689,1
5082,15152,297,580,1
15166,8644,215,419,1
12400,12401,60,54,193
7047,7055,10,9,64
2986,3035,28,27,485
15220,526,270,528,1
11483,11489,32,28,42
15126,14590,406,795,1
3380,15242,366,715,1
5246,5249,4,3,1
6561,9931,35,31,40
1571,1572,33,20,1
15002,3747,314,614,1
15254,8870,211,413,1
15157,13224,243,476,1
6190,6185,11,10,1
3848,3849,67,59,59
14781,14783,113,98,1
14606,14605,80,48,24
13634,13547,461,222,468
15270,9440,326,637,1
15065,5576,165,323,1
14964,4004,400,782,1
7792,9659,37,32,50
7920,7921,40,35,4
4080,4082,30,31,783
15013,11250,233,456,1
4356,4358,158,139,59
15242,3402,315,615,1
7237,7238,40,35,54
2513,2515,85,77,219
11052,11053,126,109,15
2306,5066,126,116,288
15030,9677,91,179,1
15237,12790,124,243,1
8477,8478,41,36,61
926,15054,266,521,1
168,171,155,135,2
15232,4758,362,707,1
3136,3143,80,80,603
1630,1296,244,212,1
3607,9926,111,97,11
14971,485,422,825,1
11381,11382,19,16,29
14507,14509,43,38,39
5815,5813,39,26,431
10381,10380,58,51,1
15097,12914,268,524,1
15257,11384,433,846,1
15148,6543,556,1087,1
15015,10383,264,517,1
1137,1139,83,72,14
10446,6353,7,6,165
15202,5118,310,606,1
4141,4143,44,39,159
15012,786,264,516,1
1122,1126,3,3,1
15222,4312,320,625,1
10958,8825,79,69,1
15250,10052,167,327,1
6359,6361,81,49,7
4944,15038,639,1249,1
12148,13229,3,3,97
2676,5855,24,21,1
3010,3011,8,7,7
1712,1714,68,71,794
14987,4177,247,484,1
2303,5897,6,5,1
15226,9877,162,317,1
2914,2910,47,45,430
12256,10239,37,33,105
8893,8894,52,45,54
15289,11749,351,685,1
13885,14618,38,19,556
1749,14040,62,74,1262
8318,8319,53,46,23
15122,4119,271,530,1
7320,14005,83,54,342
10290,10291,48,42,1
14980,9727,363,709,1
15195,7760,172,337,1
11198,11199,46,41,97
5917,4608,45,27,95
6660,6706,45,40,115
3645,6101,10,9,1
14987,9274,295,577,1
1624,13781,224,195,1
8510,14670,20,19,433
7150,7152,39,34,1
4815,7732,65,59,249
3352,3353,74,66,178
6791,7017,66,42,264
15008,606,296,579,1
15028,6844,354,693,1
4633,8424,161,145,206
13599,13644,274,119,1
14962,6424,189,369,1
3674,3673,67,58,1
