u,v,w1,w2,w3
15291,12907,114,222,1
482,15167,219,427,1
3679,6396,76,70,269
8379,8381,110,96,1
14991,14366,371,726,1
15047,6371,142,277,1
142,3457,93,56,15
13338,11907,64,59,233
15173,11818,213,417,1
1585,1586,6,5,1
9261,9262,98,85,4
14983,366,453,886,1
5341,5344,38,27,667
1378,5780,60,37,107
15129,6140,191,374,1
14914,14912,18,17,184
15253,2984,361,705,1
8311,4252,6,5,112
9400,9402,41,37,187
7793,7794,40,38,386
14997,898,414,809,1
15088,4345,341,666,1
15282,3127,346,676,1
5103,2589,43,43,624
4731,4732,17,7,32
4111,4108,7,4,127
14997,13063,74,144,1
15191,14918,100,195,1
15181,2948,324,633,1
14958,1492,548,1072,1
14998,6298,194,379,1
8475,8476,39,34,61
15215,2364,262,513,1
2475,2477,127,118,319
7641,13818,4,4,43
6597,6590,13,11,1
2025,5750,48,41,1
12074,12075,120,106,70
14989,9597,90,176,3
8356,13080,16,14,3
2861,2862,5,4,1
4456,4457,26,23,149
12538,2622,81,74,231
4586,11632,289,251,1
15058,8178,419,819,1
4492,13532,32,28,94
15034,10064,227,443,1
2957,14992,373,728,1
2066,2068,114,77,480
15190,11213,234,457,1
10824,10826,36,31,25
5375,5380,40,34,6
15032,3685,395,771,1
14767,14768,40,35,1
15221,10720,251,490,1
951,952,7,4,133
6726,7634,464,286,1409
2110,3051,2,2,1
3359,3370,16,9,43
3537,3536,127,128,626
15216,8509,144,281,1
15147,7070,329,643,1
14963,6192,547,1069,1
6255,7125,254,111,52
4348,4349,38,17,1
15081,9760,538,1051,1
14992,7341,122,238,1
15170,8513,113,220,1
2679,2681,305,265,1
2865,2864,41,35,12
15224,3376,315,615,1
15089,14542,86,168,1
14979,7493,152,296,1
15209,9872,397,776,1
10163,9841,39,35,229
14030,7741,133,80,1
15077,1983,246,480,1
1366,5778,6,4,1
15232,4625,217,424,1
8920,15242,374,731,1
4724,13290,43,38,29
2448,5693,13,11,77
12932,12933,81,71,101
15077,7775,260,508,1
12574,12581,262,137,772
15272,13464,282,551,1
1114,1115,47,40,1
8141,8206,37,32,1
15151,12319,114,224,1
15018,5529,305,597,1
6415,8132,53,32,112
15124,13588,252,493,1
15088,4800,305,596,1
10831,2924,102,88,1
3879,10135,35,31,47
3571,3572,35,30,12
4398,4400,51,46,185
15222,561,329,644,1
15133,13481,541,1058,1
15045,9136,258,504,1
