u,v,w1,w2,w3
9878,2478,159,138,5
7163,15315,294,574,1
11728,15253,271,529,1
14889,15297,236,461,1
1719,4000,86,78,242
3419,15094,190,372,1
10309,15151,338,660,1
11779,15263,187,366,1
10289,15257,23,45,1
6842,6841,114,99,1
9957,15216,229,447,1
5840,15291,349,683,1
8507,15216,114,223,1
6555,15096,296,579,1
10999,11002,30,26,1
2297,14800,102,108,815
10934,13807,142,62,1
15167,14306,223,435,1
13071,14995,109,212,1
8832,15190,9,18,1
10405,10403,163,105,313
11645,14976,328,641,1
5711,15162,382,747,1
10618,15172,272,532,1
13569,14208,228,111,515
10752,10289,48,42,1
1749,14040,62,74,1262
3352,3353,74,66,178
6698,15228,194,379,1
14612,14613,37,23,14
14970,9839,152,298,1
11948,8804,69,60,1
2860,5241,22,19,1
12935,15211,231,451,1
14954,6758,358,701,1
1720,14951,478,935,1
6545,384,183,165,178
10705,15060,341,666,1
15203,5120,298,583,1
9695,15035,335,656,1
12380,15248,157,307,1
15256,3073,304,594,1
1489,15293,656,1282,1
11738,15006,694,1356,1
1803,1806,156,137,70
15110,13292,240,470,1
3342,3344,51,54,815
9545,11536,37,32,2
4913,9932,130,117,171
1735,5006,79,68,8
6618,6619,82,74,204
9601,14968,318,622,1
1952,15075,411,803,1
14489,15048,663,1295,1
14983,366,453,886,1
1786,1790,81,71,66
12889,15270,38,74,1
10288,10289,48,43,138
1631,15009,730,1427,1
15038,3252,643,1256,1
729,15290,96,188,2
12495,12496,30,26,1
15149,2302,96,187,10
15020,14939,441,862,1
9849,15118,259,506,1
10392,15240,370,724,1
1890,1891,63,55,1
15187,11615,311,608,1
14060,14063,159,70,92
12959,15282,110,216,1
10837,15286,320,625,1
1653,15011,318,621,1
10946,10945,22,19,1
3787,3791,58,51,31
10173,15267,57,111,1
5432,15273,177,346,1
11170,15071,226,442,1
13543,15215,21,40,4
71,2235,68,74,930
13134,13135,3,3,1
9998,15199,303,593,1
13408,15133,543,1061,1
430,14344,81,70,1
3543,3544,32,30,463
5736,5737,5,3,295
4931,15031,400,782,1
13395,14320,33,31,338
9567,15078,297,582,1
6199,6201,4,3,90
15240,8313,32,62,1
4391,15026,57,111,1
7829,7830,32,29,112
2789,14727,36,31,3
15076,2015,225,440,1
12291,10248,8,7,150
11542,15267,224,437,1
10699,15171,127,248,1
8076,15281,177,346,1
6667,15261,147,286,1
7972,15167,280,548,1
