u,v,w1,w2,w3
7898,14967,87,171,1
15241,8939,209,408,1
3900,15134,320,625,1
12609,14995,218,425,1
12875,15286,173,338,1
721,14957,639,1249,1
13272,13273,32,28,95
4461,4462,6,5,1
6785,15149,214,419,1
2921,12651,5,4,123
10235,15235,268,524,1
13993,13994,42,32,983
14637,15120,66,130,1
8289,15210,13,25,1
10232,12678,80,52,314
2825,2827,72,68,378
15247,6430,304,595,1
1295,15007,450,879,1
14274,15204,189,370,1
14831,15282,250,488,1
5601,15145,321,628,1
6439,14514,27,17,276
6165,15094,199,389,1
2188,15274,220,429,1
7755,14705,13,11,1
6056,6057,5,3,507
2684,2685,8,7,6
15118,12291,122,239,1
9544,15256,193,376,1
398,15008,331,648,1
13065,15014,444,868,1
14158,7417,100,87,8
15241,11450,338,661,1
11020,15170,294,574,1
10933,15195,33,64,1
14983,7416,611,1195,1
2499,15237,252,493,1
8485,15160,169,330,1
13767,14987,303,593,1
12110,12742,53,46,1
3554,5823,5,3,1
7492,15038,376,735,1
15161,4778,365,713,1
10926,14961,392,767,1
384,385,24,21,1
9971,15015,183,358,1
5418,8320,5,4,23
8210,8211,22,19,87
15220,2910,310,606,1
10712,14997,146,286,1
9498,15032,236,461,1
914,15059,313,613,1
15226,2478,323,631,1
3967,14955,531,1038,1
13458,15228,163,319,1
6152,15069,124,242,1
13942,13943,97,85,89
1446,15277,336,657,1
2895,15225,342,668,1
13593,15215,36,70,1
11589,11590,18,15,30
13682,15101,260,507,1
5811,11181,27,16,10
2800,4777,22,19,1
12940,15156,146,286,1
1171,15058,131,256,1
11877,15038,67,131,1
14818,15024,237,463,1
3669,14991,69,134,1
3709,15022,305,597,1
10156,13182,44,19,1
5830,15253,422,824,1
13951,13952,78,48,123
15255,10944,319,624,1
12102,14988,2,5,2
15076,11666,284,554,1
15231,7889,308,601,1
6015,8129,54,32,1
3402,15242,315,615,1
9393,12394,44,27,81
5857,12105,6,5,84
8718,9772,40,35,41
10687,15036,104,204,1
4285,12104,110,48,57
5063,15296,257,502,1
5921,15272,359,702,1
12269,15167,61,119,1
9531,15249,194,379,1
3633,15275,407,795,1
8994,11173,66,59,149
9840,14970,150,294,1
12663,15146,436,852,1
1868,15078,300,587,1
1441,15278,322,630,1
5756,5767,4,2,1
8182,15006,285,557,1
2686,2690,174,152,48
8873,11031,42,37,4
3817,4939,7,4,1
14111,14118,31,27,1
