u,v,w1,w2,w3
3252,3251,94,81,1
15052,11320,273,533,1
40,15056,354,692,1
13552,4772,203,90,129
14234,2304,108,94,18
12195,8788,34,30,123
8997,2295,125,173,1867
980,985,94,59,209
15007,11315,278,544,1
14970,14357,623,1219,1
15254,5640,36,71,1
15063,9318,91,178,1
3359,3372,15,10,275
1623,11475,10,10,637
1452,1453,56,50,141
14450,14460,21,19,60
15023,7111,850,1661,1
15128,9208,279,546,1
15033,2629,317,620,1
8539,12288,27,24,31
7530,6488,89,77,1
15221,7431,360,703,1
8734,8735,28,24,39
14574,14573,24,21,92
3601,14980,297,580,1
1987,1986,8,7,22
15249,2762,90,176,1
15224,9887,152,297,1
8029,15135,355,695,1
8892,14536,45,40,144
7377,15140,229,448,1
3992,3994,268,233,12
2982,2997,7,6,4
469,2227,7,8,815
15279,3165,417,815,1
14418,14422,278,121,23
14983,11769,671,1311,1
15083,8542,31,61,1
2955,2956,102,63,152
15196,6705,371,725,1
7916,7915,39,34,28
14955,3970,556,1087,1
15293,1579,662,1294,1
14963,6663,357,698,1
5881,9215,43,30,582
12270,14303,38,33,12
15038,4466,552,1079,1
1140,1142,156,136,14
15260,13281,335,655,1
932,933,81,53,347
1027,5801,36,16,91
15151,5087,274,536,1
15088,2788,337,658,1
2418,2422,81,100,1393
4841,13799,208,118,1084
15128,12386,260,507,1
8742,12537,41,36,14
1842,1844,5,4,4
15287,2259,288,564,1
15230,2785,276,539,1
15085,6960,432,844,1
2682,2685,77,69,136
15099,10671,304,594,1
15187,11613,318,622,1
15171,9588,283,553,1
8745,9149,32,29,217
4092,4093,47,29,123
15219,2891,315,615,1
15021,2619,306,598,1
14474,14475,99,92,318
14071,6912,8,7,325
4059,4057,1,1,117
645,646,81,50,135
15201,12187,233,455,1
2993,2996,87,76,1
30,13258,69,60,1
12635,14847,126,111,74
4615,4618,11,9,16
12994,8390,31,30,499
5488,6282,31,28,164
15061,14677,28,55,1
5036,5038,147,128,5
5259,5260,5,4,11
12511,12510,84,76,195
15089,3054,290,566,1
15075,2012,254,497,1
15037,10690,246,481,1
9509,9510,88,76,8
815,15253,680,1329,1
15144,13951,93,181,1
138,7463,86,76,97
15055,7304,309,605,1
910,911,5,5,1
5638,5639,101,89,44
6372,6377,31,27,1
13563,13564,141,70,551
9192,9350,40,35,126
15253,9666,289,564,1
356,14976,336,658,1
240,241,171,151,91
