u,v,w1,w2,w3
13235,13236,39,36,254
8197,15246,122,238,1
3133,15279,288,562,1
11579,15027,288,563,1
9680,15096,458,895,1
2778,14747,78,68,1
5770,15005,214,418,1
12933,15211,197,385,1
4122,13445,141,73,717
12775,11967,36,33,250
8944,15285,198,388,1
834,837,70,45,296
14959,10707,211,412,1
13502,14951,201,392,1
3831,3830,59,58,540
14174,14175,36,32,19
5863,15271,85,165,1
2985,2986,112,111,590
4399,15026,254,497,1
3460,3458,56,34,1
1376,14981,403,787,1
5204,15096,77,151,1
13294,13293,75,65,1
12440,12441,41,36,1
3234,15109,164,321,1
7534,15092,557,1088,1
15115,10977,298,583,1
9945,10288,54,48,126
15052,13625,127,249,1
6588,14991,316,618,1
2064,15192,122,239,1
3034,4977,7,6,1
7695,12766,80,72,196
13506,15101,189,370,1
13549,13548,239,104,42
748,15038,733,1434,1
10598,10599,483,291,1317
9407,9433,9,6,147
1412,1414,8,4,397
11383,15258,138,270,1
2534,11946,33,28,24
14982,1401,173,339,1
8035,13467,140,122,1
3659,14524,2,2,1
176,15059,328,642,1
9582,15172,257,502,1
5761,15005,227,444,1
405,1564,8,7,1
14040,14948,246,482,1
5834,833,41,26,288
4080,15099,336,658,1
6040,10001,126,78,152
3492,10278,24,21,1
9109,15110,142,278,1
10022,10024,58,53,181
10582,15252,288,563,1
10658,10660,191,168,51
14991,3665,75,148,4
6488,15017,138,270,1
12467,12468,37,32,29
9487,15287,73,143,1
8572,15126,103,202,1
2588,2587,8,7,1
375,2849,34,29,1
14291,14293,9,6,681
2699,15289,280,546,1
1023,1010,80,55,582
15197,11427,257,502,1
15103,12349,14,28,2
8650,15279,157,308,1
14607,14609,13,8,217
10011,15201,267,521,1
3582,15230,151,295,1
15156,511,314,613,1
15156,521,330,645,1
15038,2274,227,445,1
5540,5542,9,8,1
10274,15051,329,642,1
3390,15012,999,1952,1
12549,15257,253,494,1
8702,12937,83,72,1
7499,7500,75,65,1
11158,15281,152,298,1
15005,6858,204,399,1
15034,6124,390,762,1
3524,3526,54,48,143
14973,8151,160,312,1
11855,15273,66,128,1
12756,15193,144,282,1
9387,10676,158,70,111
15111,2632,281,548,1
9190,13008,22,19,41
8062,15127,338,661,1
14311,14310,70,61,1
12866,8534,46,40,57
6609,6608,152,99,368
6563,6564,28,24,1
3230,15107,170,332,3
15040,8829,158,309,1
8380,10991,59,52,1
