u,v,w1,w2,w3
15280,3481,354,692,1
14968,6511,325,635,1
3594,3596,18,8,31
14307,12268,89,79,132
13377,13703,158,90,1112
12867,11294,37,33,185
14149,14150,132,115,1
5014,5016,20,17,67
15006,7408,591,1154,1
15053,3835,359,702,1
3425,6165,6,5,13
14964,7227,220,429,1
10484,10483,29,27,316
15292,1224,167,327,1
15134,7090,146,286,1
15084,2008,247,483,1
15065,120,277,542,1
15183,10443,112,218,1
15251,14131,138,270,1
8522,8524,93,81,67
15136,2166,79,154,1
15228,11846,198,388,1
13038,13037,85,75,71
8813,11034,38,34,162
12432,1922,97,87,132
1785,1784,6,3,1
4137,5802,18,11,1
249,6241,55,48,1
6203,7746,23,20,1
15259,6976,291,570,1
11294,11291,61,55,185
15049,2141,275,538,1
8181,8182,81,70,1
15033,6841,483,945,1
7634,7635,175,116,1685
4729,9161,39,18,186
15052,12971,259,506,1
3180,3183,47,44,377
5641,5643,7,6,1
114,115,18,16,1
2617,2616,53,36,468
15045,9333,318,621,1
11394,11953,19,17,37
15249,2757,66,128,1
7641,13240,10,9,38
3691,3692,45,39,1
15244,3795,241,471,1
8180,8178,70,93,1722
1457,1459,7,5,565
777,776,5,4,1
15033,7950,305,595,1
3959,3957,21,19,176
7352,9794,80,70,1
3668,5127,215,188,23
7181,7182,122,106,1
7948,7949,32,29,158
15099,4406,104,204,1
10405,10403,163,105,313
1100,1106,84,73,1
15195,7701,397,777,1
5885,2581,63,28,22
8949,13207,73,68,368
15204,14194,238,466,1
8069,8070,40,35,17
4625,4626,19,16,12
10044,12763,11,10,434
2778,14747,78,68,1
299,13123,49,42,17
1150,5986,92,81,75
2983,2991,96,88,281
9231,9233,56,48,1
15071,7785,187,365,1
3714,7712,68,61,158
15092,2939,34,67,1
15254,3217,343,671,1
14278,15191,227,444,1
13794,13793,442,219,572
10201,12778,120,105,70
15017,6341,432,844,1
15267,7107,406,794,1
15118,8868,361,706,1
8767,10517,31,27,2
4017,14560,22,19,89
2858,2860,35,31,12
15251,4206,46,90,1
190,194,32,28,88
7253,14740,107,76,693
2609,3387,8,7,154
14030,14036,19,11,1
871,2255,22,14,173
2495,2499,44,38,1
15038,6482,1098,2146,1
6484,6922,164,72,37
7523,7524,3,3,1
11868,13065,32,28,1
1779,1793,8,7,1
1768,15123,335,655,1
18,152,325,283,1
14954,5865,376,734,1
15207,2489,291,569,1
