u,v,w1,w2,w3
6118,15046,1094,2139,1
3884,15289,307,600,1
5342,7321,152,119,1090
15242,12789,156,306,1
9721,9723,49,43,37
686,6593,35,21,1
4888,4891,23,20,1
12919,15100,229,448,1
15052,4287,199,389,1
8460,15229,57,111,6
8520,8712,80,72,196
11095,15160,230,449,1
14096,15148,177,346,1
8822,5483,47,41,1
12054,15264,341,666,1
14957,13633,640,1251,1
1907,2441,74,66,134
9865,15209,373,729,1
1735,2313,151,173,1118
2367,6674,26,23,17
540,673,113,103,255
13538,13537,35,17,450
12514,15001,67,131,1
11287,12457,49,35,763
14078,14081,85,45,812
12875,12876,54,50,293
6964,15083,365,714,1
10416,15119,268,524,1
13346,4067,6,4,125
8276,8278,42,37,96
15222,556,345,674,1
14417,14969,422,826,1
12394,15100,194,379,1
14974,13025,104,204,1
12241,12243,75,66,34
13555,13557,546,296,914
1882,15084,288,563,1
13121,13122,51,44,1
10384,15015,159,311,1
10922,15287,238,466,1
1244,15286,176,343,1
4798,2790,8,7,32
14662,15169,59,116,1
14148,14983,351,686,1
12564,12562,38,35,240
12429,15058,343,670,1
11342,12465,39,36,262
1160,5045,64,56,38
15145,11138,240,469,1
12175,15209,215,421,1
1696,1697,48,32,409
14531,13826,145,126,6
7948,15036,198,386,1
1898,9557,23,20,12
2020,15253,362,707,1
652,15012,572,1118,1
2804,15227,147,287,1
15277,11324,258,504,1
15033,2631,332,650,1
15085,1957,427,834,1
1823,15080,369,721,1
597,598,67,36,874
3489,15303,336,657,1
15008,11795,151,295,1
2756,15020,395,773,1
15187,11613,318,622,1
3790,14987,136,267,9
8932,15241,269,526,1
14961,1004,325,636,1
4913,14984,439,859,1
5183,5583,40,35,1
4003,15131,383,749,1
522,15220,285,557,1
14619,13875,37,17,301
15040,5419,376,736,1
2546,3299,77,68,100
484,15167,352,688,1
14981,5777,288,563,1
5600,5601,40,35,28
3704,14947,276,539,1
2443,15143,3,5,6
5491,12078,33,30,187
14955,10709,351,685,1
13237,15262,49,96,1
7076,15093,166,324,1
5151,15099,208,407,1
53,55,53,46,64
4305,5185,36,17,307
14673,15096,121,236,1
7285,7289,41,36,97
5086,15151,343,670,1
15010,14409,244,478,1
7222,15169,219,428,1
859,15267,424,830,1
15156,11669,164,322,1
15273,5432,177,346,1
15280,3481,354,692,1
15094,3423,274,535,1
946,15045,252,493,1
8664,14971,293,573,1
