u,v,w1,w2,w3
6708,435,87,76,23
11582,6526,4,4,1
1146,1147,57,49,7
15181,3323,367,717,1
8010,12122,94,82,48
11253,11519,179,157,66
947,5789,79,50,225
13566,13565,185,90,519
301,15089,345,674,1
1165,1297,75,77,726
15183,2057,290,568,1
15119,5128,173,338,1
10119,10120,21,19,1
4531,14022,295,128,1
15032,9500,184,359,1
8635,8634,69,42,97
2347,2348,84,73,4
4433,4434,8,5,393
10414,12236,42,37,141
2844,2845,62,54,1
15118,10242,93,181,1
15181,2951,318,622,1
8557,8560,120,104,16
9041,9323,48,42,1
15114,8806,272,531,1
1933,1934,89,78,25
6150,6148,58,54,326
693,7166,605,264,22
13464,13313,35,30,1
15286,3114,164,320,1
10824,10825,26,23,118
15132,1698,293,573,1
1046,1052,56,49,93
11717,11718,38,34,140
15042,9230,54,106,1
15009,1312,775,1514,1
15011,497,1044,2041,1
14993,5172,437,853,1
9947,11010,23,20,3
11731,10663,352,210,1285
3304,3302,80,69,10
15264,2217,346,677,1
14956,1599,341,666,1
15011,1652,297,581,1
8029,10152,68,59,1
2190,15281,335,654,1
6303,8208,20,17,87
1756,1758,187,82,16
12847,7772,3,3,1
5458,5461,59,51,1
15036,5322,172,335,1
11196,11197,8,7,33
11312,11313,30,26,1
3050,3049,8,7,1
8624,5041,26,22,1
2781,14068,62,54,9
11212,12133,40,36,104
2590,15113,320,625,1
4816,12052,52,45,4
11046,12310,39,34,7
15204,14884,299,585,1
14964,4009,350,684,1
13538,13537,35,17,450
2840,4965,31,27,1
4456,4457,26,23,149
3198,3196,52,47,168
5260,5631,8,7,332
9676,6478,321,225,1939
4195,4197,28,25,262
14990,14583,1101,2151,1
15023,4904,675,1320,1
1688,1690,44,38,1
718,719,43,26,130
7876,7865,24,21,43
5136,5138,19,8,1
4620,4622,3,3,16
6272,6273,3,2,275
324,14979,302,590,1
14994,4152,107,209,1
10652,10653,64,57,166
13716,15181,347,678,1
15005,933,323,632,1
5353,5355,40,29,795
1912,1915,81,78,454
15093,270,238,466,1
2103,2105,23,20,79
4275,4277,96,58,12
15256,12434,180,352,1
15171,2374,194,379,1
15019,1527,186,364,1
3175,3178,6,5,123
15049,2152,420,820,1
396,1547,35,30,19
15155,8623,282,552,1
6548,10784,158,115,798
15011,383,352,687,1
14643,13645,4,4,190
12400,12402,40,40,620
13990,13954,56,37,391
3301,11949,46,40,4
