u,v,w1,w2,w3
2755,2754,62,54,1
15218,6807,287,560,1
3514,3515,100,89,142
6327,6332,2,1,1
15224,2481,316,619,1
14599,14620,93,57,116
69,6851,3,3,540
11068,15064,390,763,1
11334,13215,2,1,361
15178,2884,338,660,1
7104,7114,39,33,1
855,868,58,51,62
8914,11053,18,16,197
14389,15220,347,678,1
142,143,33,20,15
15264,13546,325,635,1
605,606,15,13,30
2134,2613,5,3,433
14956,9978,291,569,1
14981,5777,288,563,1
4819,14220,26,11,40
4667,4668,29,21,769
6330,6334,1,1,1
15184,6401,163,319,1
15046,5498,801,1565,1
11949,11950,54,47,50
15090,4270,708,1385,1
15162,6201,412,805,1
15026,87,191,372,1
15230,14328,272,531,1
14971,417,391,764,1
10934,13807,142,62,1
15263,10813,91,178,1
9048,12272,19,17,70
14983,7611,872,1704,1
14956,1596,274,535,1
15214,6643,50,98,1
14561,12041,15,15,496
14952,14500,257,503,1
13965,14669,21,13,169
11689,12864,32,29,248
581,12732,255,165,343
12844,12843,57,50,75
2454,2456,66,68,701
12735,12845,39,35,229
5697,14973,275,538,1
4231,4995,109,95,3
2336,14026,910,603,432
13114,6688,52,57,959
4495,4498,95,83,55
7539,7536,14,13,317
15128,3596,291,569,1
12291,10248,8,7,150
177,14862,109,95,38
97,13683,27,25,379
15255,3908,210,410,1
9826,11244,72,63,1
10763,10762,34,30,34
15099,4040,310,605,1
15249,9533,232,454,1
1436,1451,35,34,499
15032,10516,116,227,1
1996,9575,139,120,1
7012,5815,4,3,431
15090,2780,487,952,1
5918,13506,134,61,271
14544,14546,31,30,471
15039,13736,316,618,1
15039,7024,891,1742,1
727,13725,33,16,489
4597,14219,46,20,3
8281,8282,38,33,26
7704,7705,54,49,164
15222,12247,163,319,1
53,55,53,46,64
14983,368,634,1240,1
45,46,16,14,39
927,15005,210,410,1
15267,11546,38,74,1
5686,6235,91,84,292
15225,3571,282,551,1
15057,8273,315,617,1
1249,4328,251,219,30
6889,9785,43,38,131
4387,4386,18,16,17
15000,8213,161,315,1
1897,1902,6,5,5
15120,7745,140,274,1
15042,2093,78,153,1
15026,4401,96,188,1
14947,3701,211,412,1
15274,12494,162,317,1
3248,4224,7,6,9
3383,3384,38,33,19
2242,6548,4,3,341
3739,3742,54,47,1
15055,13332,390,763,1
3585,9898,64,56,40
15136,1729,336,657,1
2886,2887,29,26,228
