u,v,w1,w2,w3
15064,3759,321,628,1
11272,12257,40,28,726
2578,2579,28,24,41
918,920,157,102,356
15077,1988,147,287,1
15146,7921,344,673,1
2472,192,8,3,217
14628,13887,34,20,1
14602,14598,74,45,24
15145,10336,95,186,1
2692,2706,7,6,8
4233,4234,75,65,1
11781,11779,31,27,16
1128,1127,4,3,1
2031,15044,324,634,1
2131,13438,65,92,1952
15165,13517,90,177,1
13245,13255,115,100,1
6199,6201,4,3,90
14976,11405,260,508,1
15272,13380,294,575,1
14561,12194,21,20,496
13517,11934,103,89,9
10302,11408,85,74,12
15282,14826,283,553,1
4340,14000,84,68,1214
15258,11382,187,366,1
14963,6193,579,1132,1
14104,14105,292,147,627
14586,14589,59,51,1
14531,13826,145,126,6
4966,4967,63,56,68
15146,11284,187,366,1
15092,14140,270,527,1
2327,2328,33,15,262
14996,5803,371,725,1
38,14990,1209,2363,1
3013,3014,37,32,2
15114,9842,354,691,1
15011,377,479,937,1
15032,3691,298,582,1
15007,4163,492,961,1
15165,197,260,508,1
15269,2733,408,797,1
15062,5401,78,153,2
10228,10229,3,3,1
7992,9734,30,26,1
15022,3717,268,524,1
12795,13840,91,55,70
11462,8771,81,50,174
9985,10059,21,19,173
2321,2320,283,139,537
4742,8488,20,17,129
14971,8671,199,390,1
14946,7129,1053,2058,1
3781,3779,34,30,109
14981,8390,126,247,1
15156,11348,251,492,1
2815,4969,40,34,7
137,7298,59,51,16
11428,11440,102,89,46
6714,6711,28,18,204
1459,14958,501,979,1
14978,12156,235,460,1
15038,5459,210,410,1
15237,11627,151,295,1
4370,4368,8,7,1
2218,4581,81,70,1
14947,3753,255,499,1
916,2065,7,4,1
15204,3209,295,577,1
15142,12439,181,354,4
14947,6389,346,676,1
15289,2703,364,712,1
9298,14085,74,64,1
15214,3298,260,507,1
715,15160,297,581,1
1974,12837,112,97,1
15231,2795,433,846,1
15145,9168,246,481,1
13295,13296,32,28,2
1629,1628,81,49,1
15230,9897,324,633,1
15267,5828,370,724,1
14975,14364,330,644,1
15233,10870,373,730,1
12129,12123,176,153,7
15300,2415,409,800,1
4744,8014,81,72,129
2730,2735,80,73,231
15259,11513,310,605,1
14961,12085,141,275,1
15083,7456,390,763,1
6340,15038,636,1243,1
3317,8064,79,50,281
15263,6173,265,519,1
4135,4140,5,3,1
11881,11886,35,30,33
15083,7063,319,624,1
10102,13305,41,35,8
