u,v,w1,w2,w3
13685,13686,272,129,408
7784,15084,87,170,1
5462,5464,60,53,5
7556,5909,161,140,4
3953,3954,10,9,356
8561,15124,159,311,1
8617,15015,47,92,1
4115,14990,745,1457,1
10589,10590,38,35,308
15144,8972,201,394,1
8825,12906,26,22,9
9267,15000,204,398,1
2362,15200,317,620,1
12230,14974,169,331,1
8740,11658,103,90,1
4552,15028,323,632,1
302,15089,336,656,1
8466,8464,27,25,350
2829,15143,114,223,1
13738,15039,449,878,1
4255,15027,576,1125,1
2954,14960,312,609,1
13089,15075,294,575,1
655,15012,560,1094,1
6062,6063,6,3,199
15,14946,614,1201,1
204,13496,8,7,12
6911,15092,441,863,1
2749,2748,79,74,302
4352,13748,212,98,269
3934,4020,3,3,1
3167,15279,376,735,1
762,15038,239,467,1
3501,15289,229,448,1
5833,14828,7,4,1
4017,14964,454,887,1
3518,15257,165,322,1
7848,13169,93,81,2
9894,9895,39,34,50
12600,15206,158,308,1
13334,13337,83,75,178
1337,14976,487,951,1
5497,15046,804,1572,1
7015,14987,280,547,1
13281,15260,335,655,1
10804,14997,281,548,1
10736,15258,123,240,1
10958,15042,324,633,1
3760,15064,118,230,1
12510,15001,18,35,2
12313,15281,205,400,1
14802,15167,61,118,1
14132,15251,244,477,1
4517,15038,371,725,1
10352,15260,49,96,1
5398,14991,193,378,1
6679,6680,39,35,61
8093,2427,33,73,4163
14492,15133,378,739,1
6478,15156,195,381,1
7079,14949,519,1014,1
998,14961,272,531,1
13312,15272,207,405,1
12613,15079,254,496,1
519,521,30,28,256
11037,15248,356,695,1
2090,14958,124,243,1
1110,1111,3,2,1
14288,15163,222,434,1
7186,14991,293,574,1
15249,4715,231,452,1
12417,12418,39,34,17
10227,12657,49,31,195
4482,15103,412,806,1
7108,15267,408,797,1
14004,14005,69,45,342
11195,15096,274,535,1
14498,15133,388,759,1
4789,15161,431,842,1
3960,3953,30,26,5
6057,15290,322,629,1
8009,15135,87,171,1
14172,15184,128,250,1
3823,15063,309,603,1
12695,12697,115,101,80
3490,8648,31,19,134
8964,15249,290,567,1
14759,14948,433,847,1
7545,15030,327,639,1
11513,15259,310,605,1
7988,11983,160,142,105
7029,7030,84,73,1
7311,15057,378,739,1
1433,1434,67,59,92
520,13349,7,7,424
14598,15125,74,145,1
8516,8517,39,34,1
5247,15011,385,752,1
9853,13796,8,4,510
5619,5621,53,46,1
