u,v,w1,w2,w3
8126,8128,67,44,377
5217,5219,54,63,1195
681,691,38,33,27
2754,2756,118,103,1
9942,15257,208,407,1
7635,15272,322,630,1
13678,15099,357,698,1
768,766,8,7,1
10211,15257,376,736,1
2098,5710,32,28,1
4865,15164,254,497,1
15052,4290,258,504,1
6836,8373,67,59,9
3025,15255,289,565,1
12428,2628,49,42,1
2858,2859,10,9,1
15155,8626,159,311,1
14033,14952,80,156,1
7997,15194,192,375,1
9101,15158,191,373,1
4392,15026,96,188,1
7135,7134,292,127,1
2928,2930,27,24,194
15238,11650,104,203,1
6274,6578,58,38,335
15141,9473,92,180,1
9677,15030,91,179,1
4371,4375,41,38,293
9874,9875,56,49,33
2739,2740,28,12,21
10346,15038,96,187,1
12477,14955,301,589,1
15180,2509,356,697,1
2310,15205,241,470,1
3295,15221,231,452,1
13681,13684,446,214,438
6947,15101,177,345,1
305,15089,342,669,1
11067,15063,371,725,1
1724,2501,47,42,95
1573,15247,436,851,1
15193,5004,320,626,1
2398,15230,230,449,1
15292,1228,111,216,1
14617,13875,73,46,217
8962,15249,216,423,1
14688,15169,75,146,1
15165,6828,383,748,1
909,15268,278,543,1
4600,8409,36,33,265
7678,7679,10,9,1
5997,5998,45,28,94
1173,14984,602,1177,1
198,15165,365,713,1
9112,15158,139,272,1
11877,11878,26,24,291
5324,15029,177,347,6
1157,14486,19,16,1
2609,3387,8,7,154
12678,15235,200,392,1
8205,8206,95,83,34
5524,15220,354,692,1
1794,15088,420,822,1
2958,15041,378,738,1
15009,1497,1180,2307,1
8548,15120,188,367,1
15194,4433,299,584,1
4651,13689,81,76,359
3463,15023,212,415,1
14618,15088,90,175,1
6435,7715,58,53,180
4248,15302,666,1303,1
3309,15220,140,274,1
1633,15008,733,1433,1
14592,15126,385,752,1
6775,14967,249,487,1
565,15222,372,726,1
4234,4235,94,81,1
15042,9426,363,710,1
8974,9737,47,41,2
15016,12794,171,334,1
8864,15111,289,565,1
15115,13137,950,1856,1
2242,15211,286,558,1
9305,9306,41,36,1
7869,15097,275,537,1
14628,14632,74,45,81
15247,11368,394,770,1
1268,14977,316,617,1
10333,10556,34,30,133
3650,14991,265,518,1
10327,15141,70,137,1
12344,15193,158,308,1
3076,3077,72,64,68
10191,15288,319,623,1
12204,15215,204,399,1
3035,3036,5,4,1
12737,15103,82,160,1
7634,7635,175,116,1685
10412,15238,111,217,1
