u,v,w1,w2,w3
1223,1230,137,122,152
5144,5142,50,44,1
2505,2507,64,56,42
11710,11709,36,31,7
15020,3434,347,679,1
950,951,67,44,429
8161,12572,62,54,8
15110,13292,240,470,1
15021,6942,63,124,1
5707,5709,43,31,766
15022,11072,54,106,1
12535,11894,28,24,1
15272,9503,339,663,1
15053,2673,310,606,1
15234,8347,186,364,1
889,14997,418,817,1
5734,4094,62,41,477
465,467,160,143,141
2634,2638,1,1,1
617,15081,329,644,1
1898,9557,23,20,12
4039,4042,5,5,98
5118,5119,7,6,1
10770,14839,56,50,74
4371,4375,41,38,293
14954,11309,297,581,1
9834,13886,83,53,278
15126,4054,269,525,1
11609,11608,40,35,17
583,13519,56,34,80
6074,13667,23,20,222
4634,11472,61,38,231
15320,3379,318,621,1
7308,13962,80,51,312
15170,8512,147,287,1
15253,7319,346,676,1
15052,11311,372,727,1
15092,6909,441,862,1
1029,6066,1,1,1
10242,10243,16,14,64
7778,7776,44,38,1
4612,15233,30,59,1
15204,14192,303,592,1
9987,5987,72,63,17
15088,14609,264,515,1
6401,6402,1,1,205
4032,4038,157,140,138
1941,1945,182,158,3
15027,4197,713,1394,1
15201,8799,179,350,1
13735,4218,493,223,214
7586,10068,165,149,181
1738,15203,113,220,1
9327,9326,41,29,683
15144,10138,301,589,1
7596,7319,12,8,377
15184,6831,31,60,1
6007,6008,66,57,1
15194,8038,517,1012,1
13227,11965,32,28,24
8776,12484,33,30,256
14965,5719,285,557,1
14890,14889,45,41,243
11068,15064,390,763,1
15240,8310,248,485,1
13700,12283,346,197,1099
1407,3738,58,51,2
15070,10542,369,721,1
3543,3544,32,30,463
10793,10792,33,30,165
15265,11741,101,197,1
4066,4067,11,6,60
15019,1375,220,430,1
15149,5059,221,432,1
1641,1642,3,3,36
15032,7285,361,705,1
2278,10428,27,23,1
15264,2818,318,622,1
15028,6815,100,196,1
15006,1553,1247,2437,1
4693,4695,18,17,300
10175,10176,67,62,319
15247,5363,271,530,2
6730,6732,68,60,31
14992,4158,154,301,1
5163,5165,41,36,1
7746,14639,66,40,16
15103,4851,175,343,1
217,4563,285,163,1111
3092,12136,9,8,1
529,530,40,36,173
340,342,39,34,1
2258,877,42,26,173
14540,14541,65,57,10
4820,4821,13,11,1
3628,9873,90,79,54
15272,10719,368,720,1
5581,5588,50,43,1
15156,11675,176,344,1
8596,8598,22,19,1
