u,v,w1,w2,w3
14871,14876,41,35,1
15261,3001,377,738,1
856,859,55,35,249
1936,1939,127,112,64
1942,1946,141,133,373
15274,12596,179,351,1
15048,3871,290,567,1
1809,15082,204,399,1
15249,3863,257,503,1
1151,1192,25,22,1
15227,8308,152,298,1
3725,3726,64,40,124
190,191,7,3,92
15035,73,174,341,1
6236,7076,85,86,660
15114,10680,351,686,1
15195,6804,327,638,1
8745,9149,32,29,217
2546,3299,77,68,100
15230,2791,422,824,1
1522,1525,85,74,6
461,462,6,5,1
7568,7569,32,28,10
3785,1280,72,78,913
9863,9864,67,60,140
2585,2582,47,43,230
14970,6734,815,1593,1
1225,6423,39,35,64
15083,5794,494,965,1
11534,6748,13,12,13
14983,7413,621,1213,1
9364,9365,41,26,210
15026,10102,322,629,1
12597,12529,35,33,293
2143,2157,70,42,51
14965,3984,171,335,1
13663,4773,31,14,305
3986,5721,60,38,288
15209,2599,348,681,1
15078,7768,152,297,1
647,649,360,326,209
545,547,23,25,1057
15053,13060,340,664,1
1041,1045,61,55,141
10642,2693,18,16,3
918,920,157,102,356
14400,14401,99,89,185
3283,3284,34,31,274
11654,535,42,37,6
518,10472,95,83,37
2205,15262,301,588,1
15063,9317,157,306,1
2385,2387,74,64,1
13913,13912,5,3,98
14958,3473,306,598,1
15087,8002,168,328,1
14995,7469,97,190,1
14970,5513,280,547,1
282,2319,64,58,225
7908,14926,5,4,160
15088,1782,408,798,1
1636,1639,8,7,1
10667,11030,48,48,589
7340,7342,41,37,215
1894,1892,237,206,1
2478,9876,32,28,37
15254,11191,367,717,1
1053,11072,23,20,1
9073,9074,24,21,1
3415,3418,62,42,498
15246,8198,52,101,1
9649,9650,36,36,551
11028,10580,31,27,5
1464,3472,7,6,1
755,4237,7,6,11
15074,8361,245,478,1
3873,3872,6,5,1
2180,2181,51,31,73
15083,13186,225,440,1
11530,11717,58,51,140
7151,7158,2,1,1
4728,4729,12,10,1
2171,5574,10,6,1
2135,2756,37,32,1
14975,5984,373,729,1
15222,4315,341,666,1
15048,6450,349,681,1
915,917,7,6,60
6979,12845,42,37,130
7194,7195,36,31,1
21,34,83,72,1
9486,11341,41,36,68
14989,4940,376,736,1
2728,2723,31,28,65
9671,9670,18,16,26
4434,4435,6,5,90
15249,2771,93,181,1
9506,9508,50,43,1
11071,10128,15,13,1
15144,2571,288,564,1
