u,v,w1,w2,w3
3415,3417,5,3,1
10470,10471,65,59,229
1508,1509,49,31,206
212,4569,6,4,466
9639,11048,22,19,3
6116,5892,120,104,6
14987,6791,362,707,1
1989,7642,59,52,63
10877,10876,18,16,66
10642,2693,18,16,3
10643,10645,18,16,11
15154,14899,189,369,1
11308,11533,15,13,1
15278,9224,328,641,1
15287,11341,69,135,2
12014,12020,14,12,43
12942,12943,46,41,93
14394,458,15,14,185
4158,4160,39,35,114
5788,984,7,4,1
9517,3071,84,73,1
2749,2748,79,74,302
6842,6841,114,99,1
9377,9378,36,32,45
15283,8791,34,66,1
7152,2113,80,70,1
2522,15108,317,619,1
9036,13398,19,17,51
15294,5786,247,484,1
15215,4694,228,446,1
13086,13362,80,69,1
11295,11296,81,71,1
15155,8626,159,311,1
15165,6828,383,748,1
61,62,20,20,618
3522,3529,84,53,232
15252,12890,220,431,1
7591,13828,4,3,6
15124,698,282,552,1
1771,13611,124,57,270
15278,11939,138,269,1
15183,5015,285,556,1
5608,5610,40,35,1
8966,8967,46,40,1
10018,10019,32,31,441
15172,10617,288,562,1
15038,9019,278,544,1
542,15222,319,623,1
3044,7652,135,142,813
3070,3072,68,60,68
15093,268,381,744,1
15227,9364,199,389,1
2973,2975,561,259,294
8001,7999,80,70,37
15032,8830,79,154,1
15110,8873,363,711,1
9276,14988,330,644,1
14970,6735,738,1444,1
15256,12433,144,282,1
14955,10709,351,685,1
2487,2488,65,58,152
2150,5811,10,6,10
7920,7924,84,74,97
14508,14511,9,8,16
11355,11356,32,29,258
6731,14950,155,303,1
7735,15236,185,362,1
15126,4061,304,594,1
10999,11002,30,26,1
7513,14410,55,47,1
275,272,22,19,1
14954,10878,76,148,1
15208,8909,39,77,1
5499,5500,11,10,1
6712,6715,56,49,43
15064,10122,412,806,1
11755,5094,53,46,1
14985,4605,392,766,1
15084,1881,291,568,1
1685,15134,23,46,5
15284,12793,208,407,1
8412,8411,6,5,81
2591,14067,61,53,1
14962,9062,43,84,1
15048,6447,336,656,1
2009,9009,87,75,1
14986,6077,343,670,1
15173,10241,210,410,1
14947,6399,312,611,1
2918,3925,4,3,24
15267,871,359,701,1
3113,7318,52,46,71
848,3074,70,46,345
15201,2472,379,741,1
1364,1673,103,63,112
15275,1420,343,670,1
2661,6716,43,27,244
821,826,4,3,1
11457,11456,80,51,287
14958,6723,205,400,1
