u,v,w1,w2,w3
15085,1897,474,926,1
5820,15040,380,743,1
1846,15081,391,764,1
2944,15182,311,608,1
14547,15112,341,667,1
11989,14994,276,539,1
10007,10705,45,55,1300
9622,15161,344,673,1
9747,15172,250,488,1
12848,15096,207,405,1
2043,6655,33,40,1393
11966,15293,342,669,1
13796,13797,53,49,318
10989,7227,28,25,83
15294,9432,309,603,1
5932,15027,75,147,1
1942,1945,7,6,5
9036,15281,199,389,1
1396,14982,240,469,1
12230,12524,81,71,46
1217,5839,7,6,1
10793,15253,335,654,1
14427,15048,293,572,1
6624,15235,148,289,1
15055,3834,377,736,1
13284,13365,56,63,1101
823,825,9,6,288
12189,15201,212,415,1
4084,15099,356,695,1
10914,15284,162,316,1
14641,15174,69,134,1
13299,15258,288,563,1
5738,14989,401,785,1
3443,15020,326,636,1
7613,7614,3,2,1
10493,15296,162,316,1
2069,15282,314,614,1
7558,7559,147,127,1
2844,2845,62,54,1
10344,10346,44,38,1
2787,15088,338,660,1
10329,15141,125,243,1
8520,15111,306,599,1
14328,15230,272,531,1
2868,15011,428,837,1
2096,13162,73,63,12
7128,7129,22,19,1
13291,13690,209,97,304
1709,14951,484,946,1
6603,12659,38,23,129
9866,15152,434,849,1
1022,14997,191,373,1
7556,14987,354,692,1
2465,2466,71,69,512
6933,14991,514,1004,1
2883,2884,8,7,437
6423,15292,135,265,1
15276,11487,167,327,1
11822,11823,42,36,1
4721,15163,53,104,1
3216,15254,337,659,1
11322,10776,14,13,141
13128,15264,206,402,1
3987,14965,141,276,1
2191,15281,300,586,1
8314,15240,121,237,1
8114,15252,496,969,1
9108,15198,153,298,1
5749,15073,207,405,1
8264,15173,61,120,1
6404,15184,109,213,1
8262,15173,181,354,1
15053,854,60,118,1
12927,15200,79,154,1
1452,15277,260,509,1
7581,15235,186,363,1
12287,15125,178,347,1
13888,15088,198,388,1
10867,15288,191,374,1
2110,15112,149,291,1
7158,15089,331,647,1
8837,14691,63,39,232
2044,15065,390,762,1
13667,15088,242,473,1
3604,9923,31,27,46
5603,15174,332,649,1
4475,4477,154,134,4
14478,15064,358,700,1
9223,15233,106,207,1
5584,14418,9,4,23
14392,14952,515,1007,1
2832,15123,363,710,1
7396,7402,4,3,25
10505,15256,128,251,1
12391,15025,345,675,1
8625,8623,82,53,365
1010,14997,210,411,1
7025,15134,279,546,1
7793,15255,366,715,1
41,8878,80,49,121
