u,v,w1,w2,w3
15116,5018,251,490,1
15032,7292,437,854,1
542,543,37,37,619
15144,2576,322,629,1
2624,3695,75,68,225
2459,2466,5,5,440
8542,8544,15,13,5
10200,10202,16,15,347
1846,9760,224,195,1
2763,2765,19,17,139
3358,3362,15,9,287
15255,10887,289,566,1
9170,9171,60,40,442
14951,14643,160,312,1
12152,12153,101,88,1
1623,1627,65,39,1
15296,14931,44,86,1
5556,5175,159,77,498
2560,3918,11,10,271
14976,11083,147,287,1
2803,13458,21,18,46
15283,5552,142,277,1
15046,1079,98,191,1
4097,4102,45,27,123
15118,9733,286,558,1
788,789,74,44,16
5964,5966,12,10,28
15249,2761,92,181,1
15152,13394,121,237,1
15276,11487,167,327,1
15094,3423,274,535,1
3231,15107,242,473,1
15046,7518,905,1769,1
834,836,157,137,34
15136,1707,339,664,1
8564,8563,41,35,13
15269,10354,55,107,1
3732,6150,108,97,183
1047,1048,33,32,512
15220,2542,352,689,1
9599,9600,10,7,353
6062,6063,6,3,199
1708,2168,8,5,102
314,10961,161,140,9
4906,7788,3,3,176
15282,6229,295,578,1
969,974,6,5,1
5164,7442,3,2,1
8819,12589,60,53,95
10388,10389,50,33,430
2019,8121,47,31,377
11812,11813,39,34,79
8210,8211,22,19,87
13954,13955,76,50,391
14288,14291,8,5,361
12328,3309,80,70,19
5422,5425,5,4,1
15092,6908,436,852,1
1763,6200,24,21,90
10788,10789,65,56,1
15010,439,184,360,1
15230,2394,334,653,1
761,762,54,47,1
8183,8186,32,28,23
14978,13761,189,369,1
11589,11590,18,15,30
15265,11000,210,410,1
6254,7125,10,5,27
15010,438,182,357,1
2544,3275,112,100,144
14567,14569,70,61,1
15143,11417,285,558,1
1371,1368,101,62,136
7298,7297,53,46,16
14068,6911,16,15,325
14969,3388,502,981,1
15162,13817,326,637,1
12081,12082,20,18,1
15054,3850,387,756,1
15045,7249,13,25,1
7894,7896,40,36,237
5340,9312,57,50,1
7484,7486,40,35,1
15253,10794,278,543,1
8921,11905,69,61,48
7833,8102,35,33,441
1562,1563,37,33,204
1900,1901,15,13,1
6093,13699,318,188,1235
1745,14948,285,556,1
3252,4464,139,121,1
15237,534,232,453,1
1714,10156,7,3,1
15201,10017,288,562,1
1316,1317,128,113,53
5046,5047,22,19,1
15099,4069,357,697,1
4965,15103,225,439,1
5009,5011,31,29,384
9458,9459,43,29,479
