u,v,w1,w2,w3
12071,12073,121,105,4
11204,13526,41,36,46
12695,12697,115,101,80
1533,1534,53,46,6
15011,2863,418,818,1
882,880,35,22,123
910,912,85,52,61
15032,7281,559,1093,1
6483,13341,93,41,28
15119,4294,222,433,1
15119,2289,322,630,1
15226,2478,323,631,1
15065,4919,353,690,1
15075,1914,255,498,1
15275,11649,373,728,1
15201,191,392,766,1
10436,14176,20,18,8
14991,5192,432,845,1
1332,1334,160,160,609
8966,8967,46,40,1
6039,6040,60,56,327
14954,7824,265,517,1
9737,13075,87,75,1
14983,7416,611,1195,1
746,745,38,23,158
6655,6656,32,64,3665
15187,3268,164,320,1
1916,1917,7,6,1
15184,3305,290,566,1
14110,14112,412,191,303
14988,12100,225,439,1
15019,9004,221,432,10
13878,13879,86,53,124
15283,11926,67,131,1
15288,11552,101,198,1
15162,4447,315,615,1
15245,3556,135,264,1
4297,4298,21,19,45
1,15126,298,583,1
2254,15218,756,1478,1
1540,14998,335,656,1
15010,429,248,486,1
7376,7378,37,33,106
5217,5218,28,25,157
14954,9664,65,127,1
15063,10873,331,648,1
15145,9162,196,383,1
15100,4723,241,472,1
15267,11262,335,655,1
15256,9545,273,533,1
160,161,7,6,187
15122,9209,57,111,1
14961,1004,325,636,1
15207,4649,286,560,1
15145,8953,194,380,1
14948,7713,395,772,1
966,3884,25,22,64
13470,3650,131,114,1
12695,7015,36,23,264
15095,13909,175,342,1
2736,12466,36,32,178
9315,9314,106,96,195
11262,11263,73,44,75
15289,2694,308,603,1
141,148,79,69,42
1937,1941,7,8,1105
15011,14423,293,572,1
15088,13667,242,473,1
3768,3766,93,86,319
14989,13010,363,709,1
15127,10144,209,408,1
15096,14521,307,600,1
9000,2359,4,3,274
15230,14322,271,531,1
12910,13973,101,70,639
15229,11445,396,773,1
223,15185,328,640,1
15197,8501,66,128,1
13779,2973,712,351,543
15280,13465,93,181,1
8176,15025,241,471,1
4152,4154,2,2,29
904,906,162,100,166
8496,8497,37,32,109
14976,11362,271,530,1
12212,12213,16,15,123
3746,1410,8,4,127
15205,2872,169,330,1
15266,13220,139,271,1
15033,8584,198,386,1
609,15047,376,734,1
15245,3555,129,253,1
14970,457,303,592,1
15267,11544,159,311,1
1677,1715,46,30,336
15134,1730,334,652,1
4582,4584,79,69,12
14963,11387,472,923,1
15254,11103,315,616,1
2323,6919,27,29,908
