u,v,w1,w2,w3
7913,15145,248,485,1
8634,15191,317,620,1
5038,15116,126,248,20
12075,14995,299,585,1
15215,4698,269,527,1
13807,14983,280,548,1
6864,15120,63,124,1
3963,14323,18,17,360
8058,14288,52,34,320
10824,10825,26,23,118
4939,4938,32,20,276
15028,4552,323,632,1
13982,15145,96,187,1
12071,15044,106,207,1
13995,14003,10,8,10
12608,13152,158,138,36
15108,2527,325,635,1
5833,15253,458,895,1
1431,15283,320,626,1
9847,9848,40,35,132
5978,14971,473,924,1
1373,1755,59,36,91
14965,3984,171,335,1
14622,14624,74,45,25
895,896,7,4,1
8096,15214,60,117,1
5553,5551,14,13,229
12008,15138,162,317,1
13634,14959,607,1187,1
2651,2650,53,46,1
6697,15228,185,362,1
8182,11280,81,70,1
12386,15128,260,507,1
1181,15007,923,1805,1
4224,6284,77,67,9
13038,15001,190,371,1
7895,8189,40,35,23
5508,15136,145,283,1
1545,14998,314,613,1
11429,15182,198,388,1
1094,15011,641,1252,1
2321,15049,119,233,1
6929,6930,6,6,1
11758,11759,45,40,98
13575,13576,114,57,583
13190,15212,67,132,1
10289,12404,96,85,142
5343,5713,2,2,1054
5356,15062,120,234,1
1095,1094,337,294,12
7128,7129,22,19,1
11816,15174,366,715,1
3341,15193,338,660,1
11595,11596,44,38,1
4514,4516,145,126,1
2668,15053,370,723,1
5679,15065,565,1104,1
6452,15048,357,698,1
7164,14991,709,1385,1
14623,15125,128,251,1
5648,15060,36,71,1
8712,15111,248,485,1
11104,10746,65,57,19
2340,15122,270,528,1
7057,7062,12,10,1
7075,7076,241,210,1
3165,15279,417,815,1
10667,15283,237,463,1
13611,15144,152,297,2
740,5252,6,6,1
5270,15014,577,1127,1
3054,15089,290,566,1
3716,3719,94,89,408
14376,15165,349,683,1
7687,15046,645,1262,1
8310,8311,26,23,112
11927,11926,30,27,229
3307,4839,37,34,360
8774,14959,167,326,1
969,15268,421,822,1
2916,2919,14,12,41
6369,6368,30,18,1
12011,9351,48,42,106
1032,14997,282,552,1
13236,15060,139,273,1
8360,15224,192,375,1
7639,13710,206,92,124
12944,15221,67,132,1
5278,6379,75,45,20
9206,15128,197,386,1
13251,15136,239,467,1
10205,11749,17,11,395
8896,15096,165,323,1
5894,5895,29,26,181
1877,15084,345,674,1
15118,10242,93,181,1
6609,15002,247,483,1
8758,15293,331,647,1
1471,15271,125,245,1
2541,15187,189,369,1
