u,v,w1,w2,w3
9475,12312,49,43,57
5751,11118,6,3,1
9683,88,92,80,47
881,883,53,33,123
6386,6385,11,10,41
3628,9873,90,79,54
8491,8492,1,1,112
452,453,79,68,1
1179,1181,161,140,1
2247,5702,107,93,5
15124,8768,9,17,1
2273,2275,48,42,15
14807,14808,60,52,35
5939,3412,33,20,68
2369,15145,307,600,1
9878,2478,159,138,5
7335,7336,16,14,1
11989,11990,24,21,107
283,284,81,70,1
9543,11189,38,33,7
14977,12354,107,209,1
13592,5626,33,30,353
15261,843,401,783,1
15207,7922,153,299,1
15250,11466,248,485,1
15100,8521,384,750,1
15145,13960,144,281,1
15048,11638,193,377,1
14231,8625,76,56,796
877,15287,393,769,1
3621,2356,83,73,86
14976,1340,397,777,1
4961,9734,30,26,11
15244,10306,68,134,1
15219,12791,174,340,1
3981,3982,44,40,150
3746,11090,67,29,92
10512,15254,272,532,1
7194,7193,15,13,1
15090,14044,428,836,1
10696,5614,36,32,88
302,15089,336,656,1
15025,13069,457,894,1
1940,1936,69,63,271
10743,797,80,50,178
10303,10304,59,51,1
14979,3606,425,830,1
15052,4299,84,165,2
15001,9530,356,696,1
11847,11855,31,28,150
15086,1973,298,583,1
15291,1217,391,765,1
15156,8699,197,385,1
1194,1195,72,47,350
15144,13611,152,297,2
15052,12952,271,529,1
15041,5568,495,967,1
15231,7890,332,649,1
3832,4462,34,30,127
15174,9995,320,626,1
15181,13513,341,667,1
15059,5137,273,534,1
7284,7286,41,35,16
29,30,53,46,1
7106,7110,34,31,229
2245,2244,153,95,199
1406,3739,7,6,7
15145,11137,235,460,1
10808,8597,58,51,99
15091,14798,473,926,1
4463,4467,131,114,1
13520,14492,14,8,1
1528,1529,86,74,6
11975,10747,40,35,19
10839,9537,34,30,71
5981,14342,72,63,22
14951,14440,164,320,1
12191,7617,160,141,85
6297,6300,7,6,1
3393,3392,204,123,7
9773,15098,114,222,1
8505,8506,40,36,164
354,15235,202,396,1
5934,5935,40,36,145
15101,10660,142,277,1
4134,10045,46,41,131
14232,8628,9,6,702
6966,6968,4,4,104
10963,10964,27,24,1
15020,3436,299,585,1
6496,6498,27,23,8
3035,3036,5,4,1
3359,3360,71,48,505
14969,1065,877,1714,1
14187,14189,39,38,531
4717,4718,40,36,110
12324,12325,14,13,275
5395,5400,4,4,1
2858,2859,10,9,1
5824,888,7,4,1
