u,v,w1,w2,w3
4543,15100,330,645,1
15292,1225,161,315,1
5422,5425,5,4,1
15233,5723,318,622,1
728,2276,166,84,640
4146,6047,4,4,1
6691,7691,12,10,1
12260,12261,81,70,7
4752,4755,9,4,27
4571,15129,351,686,1
1667,14956,286,559,1
418,14971,422,825,1
1213,15291,356,696,1
15204,5114,205,401,1
13494,13949,29,20,617
4588,4582,40,36,144
5798,15173,340,665,1
1854,2005,137,119,1
11789,14966,221,431,1
8215,8216,72,63,91
9685,15225,34,66,1
11961,11963,107,98,262
8010,12122,94,82,48
14690,15216,171,335,1
8424,15005,142,277,1
9436,9439,124,80,354
15084,9027,213,416,1
14330,15048,96,188,1
761,762,54,47,1
8744,14955,297,580,1
14110,14112,412,191,303
7886,15231,259,506,1
11554,15288,284,555,1
14963,6190,521,1019,1
730,15171,192,376,1
6844,15028,354,693,1
7262,14965,210,410,1
6630,15071,382,746,1
2858,2860,35,31,12
13651,15126,297,580,1
6111,15148,537,1050,1
1360,14263,53,49,318
15232,328,312,609,1
2270,2271,6,3,186
12961,15231,416,813,1
664,15015,160,313,1
9641,11573,81,71,75
9689,15035,218,427,1
10902,15160,80,157,4
12023,12025,14,13,43
8356,13079,52,45,38
5948,11267,45,28,153
4620,15233,225,441,1
11085,14976,126,246,1
5898,6785,158,143,212
1925,15079,89,173,1
11322,11323,63,55,19
12727,12729,20,17,108
9560,15084,391,765,1
15150,13023,337,659,1
14336,15208,27,53,1
9065,9067,56,49,64
5551,15283,153,298,1
12880,15176,319,623,1
4776,15162,320,626,1
6235,6237,65,65,616
2613,2615,30,26,117
15259,4709,357,698,1
11048,15240,295,576,1
14691,15197,352,689,1
10153,15135,239,467,1
9448,14958,355,695,1
10014,15201,180,351,1
9584,15172,259,506,1
15077,1985,216,422,1
8080,14977,330,644,1
1504,14984,866,1694,1
13398,15281,180,352,1
5857,9896,7,6,442
10295,14976,227,443,1
1515,1232,63,56,100
10345,12863,69,60,1
2576,2593,13,6,2
12589,15217,190,371,1
4211,15039,420,821,1
7521,15046,972,1900,1
11196,11197,8,7,33
5139,15126,150,293,1
7705,15250,283,553,1
990,3887,48,29,79
734,7487,7,6,1
5252,14983,628,1227,1
11212,12133,40,36,104
8983,9370,33,30,172
5573,6965,12,7,4
5479,15182,396,775,1
3729,3730,35,31,1
4109,15125,257,503,1
8425,15005,123,241,1
10721,366,153,133,1
