u,v,w1,w2,w3
15234,13376,98,191,1
14983,1157,1062,2077,1
1203,1222,154,138,152
1485,1487,46,41,126
15070,13095,409,799,1
322,324,134,116,6
15045,9466,203,396,1
15008,8202,193,377,1
118,125,160,139,5
1313,4876,656,575,53
4761,13723,27,12,4
5600,5603,52,46,16
15006,5313,1026,2006,1
3546,3547,8,7,434
13582,13784,238,114,458
3831,3830,59,58,540
13628,13627,281,150,858
555,557,5,4,210
10797,10798,35,31,1
1703,1731,64,42,421
14957,14141,358,699,1
4615,4617,19,17,16
1942,1945,7,6,5
3349,3351,58,55,387
15282,3126,403,788,1
14964,8684,157,308,1
2910,2911,95,83,37
14996,4140,351,686,1
15190,3923,184,360,1
1110,1111,3,2,1
2272,2265,17,11,1
15228,6408,163,318,1
15284,12770,108,211,1
11602,11610,61,54,30
2271,2264,4,2,147
4204,11369,38,33,1
13262,12056,87,76,1
15192,12656,237,463,1
3033,6070,86,77,177
13777,14999,286,558,1
9162,9163,33,28,30
15264,4331,400,783,1
6699,6701,16,11,667
7346,7229,11,8,904
15171,730,192,376,1
3927,15196,242,474,1
15048,6452,357,698,1
14576,14577,60,52,1
5072,5074,64,56,1
5645,5655,1,1,140
3729,3731,18,16,1
14955,12477,301,589,1
15096,9768,301,589,1
14943,14942,55,48,1
15049,2151,442,863,1
15156,13225,243,475,1
15006,1551,1223,2391,1
15183,7962,150,294,1
6466,6467,9,7,674
6554,6555,23,20,15
8080,9927,82,72,40
2861,2862,5,4,1
9619,6764,82,60,766
15118,9849,259,506,1
15144,8972,201,394,1
10560,10561,39,34,1
15253,8122,337,659,1
15219,9667,29,57,2
9413,10384,40,35,153
15001,13038,190,371,1
960,979,33,30,308
15277,541,282,551,1
5332,13969,101,76,933
15098,9299,215,421,1
15278,1432,346,677,1
7233,7065,7,3,67
11371,11370,32,28,10
2812,2811,30,27,106
6607,6611,6,4,122
13763,13764,741,337,231
8357,15245,200,390,1
187,188,22,9,1
8204,13751,162,142,69
11646,1166,80,70,1
15287,5824,317,620,1
11833,12846,163,105,324
866,870,37,23,173
15030,5878,268,525,1
15116,5038,126,248,20
2598,4645,102,106,744
14294,13369,30,18,73
12610,13099,81,70,15
15169,11145,73,144,1
5593,5595,121,63,763
15011,1083,298,583,1
4434,5716,51,34,407
1521,1522,7,6,98
15162,4776,320,626,1
15234,8349,260,508,1
3563,3565,345,311,190
