u,v,w1,w2,w3
13504,13682,83,76,268
1536,9267,31,27,36
15030,5871,246,480,1
6911,14070,8,7,1
7540,15015,342,668,1
8986,15101,333,651,1
11373,15183,291,569,1
641,642,76,67,14
7563,7753,33,29,88
3771,15024,342,669,1
4986,6485,41,36,136
4334,4335,92,80,1
4531,14022,295,128,1
6088,6089,11,7,93
9316,10070,49,42,42
10526,15203,174,340,1
11621,15220,187,366,1
8840,8841,40,35,14
4963,15103,209,408,1
3051,3052,13,11,1
14117,14123,32,28,56
7996,15194,113,220,1
7320,15211,296,578,1
3571,3573,63,56,167
8183,8185,81,76,343
10967,13857,161,103,283
654,15012,557,1089,1
199,15059,182,356,1
286,15249,191,372,1
3335,15108,332,649,1
12481,12482,40,35,73
2772,14981,285,557,1
15097,13103,186,363,1
2982,2997,7,6,4
3704,3705,40,35,1
13732,14210,646,319,551
1545,1546,32,28,107
15250,8770,225,439,1
7875,15248,36,71,1
839,841,251,218,3
12142,14954,180,352,1
11141,15169,324,634,1
13441,13604,514,243,391
278,280,118,106,147
9460,15247,300,587,1
10228,10229,3,3,1
6136,15041,239,467,1
3154,3156,7,6,218
965,15289,338,661,1
15049,1246,609,1191,1
8419,15003,97,190,1
1150,5986,92,81,75
12414,12415,22,20,50
9303,15098,172,337,1
11381,11382,19,16,29
15161,4781,362,707,1
4451,5294,82,73,101
15013,10972,3,7,1
6582,14991,508,993,1
12020,14985,285,557,1
15298,3350,339,663,1
12757,10262,37,32,78
6070,14954,472,922,1
8729,15030,357,697,1
1863,15078,269,526,1
6786,15057,325,636,1
7352,9794,80,70,1
13679,13680,293,139,395
14835,14836,28,25,140
2697,2699,22,19,6
7826,7827,10,7,525
8635,8634,69,42,97
7852,8026,34,37,958
7685,15046,649,1268,1
9278,14988,179,349,1
7877,15248,78,152,1
2971,15041,473,924,1
825,831,28,18,288
4048,4050,16,14,1
12100,9920,71,62,9
15048,2651,124,243,1
5010,15108,106,207,1
5862,6981,46,41,165
14569,15092,241,471,1
1687,15134,145,284,1
5749,9800,32,28,1
4132,4133,33,22,524
8882,10664,79,72,195
12683,14316,63,44,602
1293,1308,123,116,386
3104,5685,269,233,1
2352,13076,147,136,297
13149,15281,338,661,1
9198,14987,73,142,1
1174,14984,685,1339,1
12184,13490,11,11,461
2791,6227,5,5,294
13180,15102,173,339,1
6284,15039,274,536,1
13654,13554,142,65,276
