u,v,w1,w2,w3
10498,15052,162,317,1
6702,15020,362,708,1
8323,8324,37,32,12
9815,12024,8,3,1
2143,2157,70,42,51
1407,14982,276,539,1
5425,5430,53,46,1
11427,15197,257,502,1
8575,15126,167,326,1
1680,3894,6,4,358
1809,15082,204,399,1
2924,8703,98,86,76
13686,13690,109,54,570
3543,3544,32,30,463
7291,15032,407,796,1
14739,15227,211,413,1
15190,12767,290,568,1
1018,1017,102,65,309
488,15167,299,584,1
10270,15274,90,175,1
7456,15083,390,763,1
1772,15144,322,630,1
8631,15154,306,598,1
13729,14954,356,696,1
3400,3402,35,23,398
14714,15095,152,297,1
14916,15191,167,325,1
3912,3913,3,2,10
14955,12478,346,677,1
7496,14153,59,53,178
12729,15259,210,411,1
6719,15240,93,181,1
10520,15217,287,561,1
14880,15149,211,413,1
15060,11860,346,677,1
7060,7062,26,11,3
25,15131,343,670,1
689,15047,427,835,1
5114,15204,205,401,1
3655,14991,459,897,1
6493,15056,464,907,1
12322,15151,82,160,1
12841,15172,250,489,1
600,602,35,22,76
317,15043,242,473,1
15282,10915,197,385,1
15293,3254,225,440,1
14272,14273,94,82,26
769,15038,549,1072,1
12161,14982,134,262,1
1998,15080,492,961,1
4479,6084,257,114,99
15288,10868,156,305,1
15283,11367,285,557,1
15211,2244,299,584,1
14209,14212,612,362,1242
1487,15293,554,1083,1
1899,1988,8,7,1
4290,15052,258,504,1
11012,15176,230,449,1
5424,15283,374,731,1
13371,15220,104,203,1
5184,15165,351,686,1
1745,14948,285,556,1
12391,12706,33,29,46
10409,11650,36,31,28
10453,10454,80,70,1
11981,15270,316,617,1
6065,6066,12,7,1
8680,15015,197,384,1
2434,8019,31,28,170
5400,14991,196,384,1
2199,15273,369,721,1
12113,14994,88,172,1
760,15038,338,661,1
2147,2156,47,28,10
5866,6067,7,7,401
7325,14946,913,1784,1
6345,6336,78,68,31
1029,1030,30,19,184
2863,14441,39,34,1
5969,15273,178,348,1
5421,15283,333,651,1
3504,15268,394,769,1
14387,15149,333,651,1
2996,2999,88,77,1
5145,15196,103,201,1
5538,13360,13,11,73
5532,15049,387,756,1
619,620,3,3,1
13862,13863,43,26,29
4424,15103,340,664,1
9589,14964,72,140,1
8317,15233,299,584,1
7068,7115,9,8,90
15041,9419,269,527,1
12902,15126,228,445,1
336,15049,137,268,1
4207,8434,35,30,32
12095,14988,105,204,1
