u,v,w1,w2,w3
11595,15118,315,616,1
15174,11815,287,562,1
14513,15001,350,683,1
15144,10138,301,589,1
13579,15043,319,624,1
12266,12265,1,1,132
164,166,114,52,286
195,194,21,9,1
6940,15020,181,354,1
11037,12685,58,36,226
916,15001,339,663,1
11388,14963,476,931,1
1474,15271,169,331,1
14688,14689,17,15,1
15165,13517,90,177,1
12693,12519,94,59,210
1377,1378,7,6,1
7027,15163,229,447,1
3423,3429,98,66,498
8122,15253,337,659,1
10532,11737,35,30,1
1364,5778,82,50,71
15053,902,286,558,1
2023,2492,31,27,1
15112,3049,157,307,1
97,15028,218,427,6
15156,11670,158,309,1
14287,14288,6,4,101
15218,8133,327,640,1
2675,5853,24,21,1
3378,15245,330,645,1
3047,15089,413,808,1
5472,4747,125,112,160
15290,2742,323,631,1
15165,3630,284,554,2
5468,5469,88,76,1
15038,9020,368,720,1
1414,6438,48,31,300
3697,15032,372,727,1
12508,15040,57,112,1
12162,15156,138,270,1
3746,11090,67,29,92
5617,15171,220,430,1
345,15231,310,606,1
10800,10802,50,45,218
12215,15124,134,262,1
2410,9056,39,48,1385
12317,13221,34,30,115
7893,7906,13,6,10
15282,12856,117,228,1
6473,6941,33,29,1
2741,15290,317,619,1
15132,10159,280,548,1
15195,7701,397,777,1
14954,10878,76,148,1
4029,15055,504,984,1
2527,2528,85,81,402
4675,15103,433,847,1
2857,12949,124,108,2
10405,15236,135,264,1
13444,13445,33,18,870
15021,2619,306,598,1
4111,4113,7,5,1
3444,3773,143,87,43
4231,15039,415,811,1
6880,15261,204,399,1
15275,8656,254,496,1
12191,7617,160,141,85
11828,15061,133,261,1
5787,5795,26,16,215
3536,15185,344,672,1
13613,13445,265,167,1499
10030,15054,328,642,1
10985,10986,23,20,21
14975,14358,29,56,1
9658,9667,135,118,24
1296,15008,729,1425,1
9308,15083,191,374,1
1235,15292,263,513,1
14069,14748,69,60,1
14796,14797,61,53,1
12018,15176,289,565,1
10600,12032,16,14,221
3290,11944,18,16,87
13112,15282,180,352,1
4528,4529,109,95,36
10996,15077,271,530,1
5608,5609,80,70,1
6112,14092,125,110,78
8326,13382,46,40,94
6528,15056,347,677,1
610,15047,507,990,1
12209,15161,320,625,1
11925,15278,227,444,1
6215,15241,193,377,1
3724,15024,257,502,1
11489,15259,56,109,1
5402,6902,1,1,1
15000,1537,370,724,1
14385,12777,11,7,1
