u,v,w1,w2,w3
13969,13970,60,45,933
15300,2415,409,800,1
7335,7336,16,14,1
11917,12026,51,45,90
11372,15183,288,564,1
11423,15169,159,311,1
6189,6190,64,56,1
15038,6334,279,545,1
10690,12301,161,140,35
14361,14362,65,59,239
2555,3301,41,36,53
11603,15163,132,258,1
12131,15190,92,180,1
8900,14930,36,31,22
7019,7233,26,23,3
6043,15125,418,818,1
14845,15177,11,21,1
12590,12593,34,31,188
15260,2678,313,612,1
6469,6470,32,28,83
15167,7972,280,548,1
13702,15234,185,361,1
7815,7816,80,70,1
4286,12953,14,8,1
1661,1658,2,1,16
11321,12660,100,61,122
14991,5127,271,530,1
641,663,84,73,28
15220,9676,203,398,1
6069,14954,320,626,1
6532,15113,467,913,1
8467,15229,181,354,1
9306,15098,224,438,1
15150,4843,331,648,1
12646,15239,154,301,1
433,15010,241,470,1
15011,371,178,347,1
6498,15036,332,649,1
8296,15157,86,167,1
3825,15063,292,572,1
9572,9571,55,51,278
5235,15011,1047,2046,1
8682,14964,137,268,1
6962,6963,188,82,1
14390,15161,362,708,1
15270,7800,449,877,1
15141,9349,173,338,1
10700,12839,53,46,25
14230,14957,463,905,1
10238,11271,31,27,38
13133,15264,123,240,1
7668,15137,138,269,1
15245,2485,340,665,1
8866,15111,135,265,1
2143,2157,70,42,51
2393,15230,299,585,1
14962,12219,9,18,1
4076,4085,41,25,129
15081,5726,257,502,1
15115,9786,270,528,1
966,11747,102,67,371
15081,1989,335,654,1
6453,15048,385,753,1
4196,13446,598,396,1698
4101,4102,55,34,123
2686,2689,161,140,6
1326,14984,412,805,1
15250,10052,167,327,1
5525,15027,318,621,1
14957,12885,468,916,1
9768,9769,39,34,9
5792,15294,186,363,1
583,584,3,2,80
14352,15010,209,409,1
921,1245,7,6,1
7181,7182,122,106,1
6772,7897,31,34,951
10700,15171,93,181,1
4591,14989,297,581,1
14927,14928,71,64,165
15228,6877,312,609,1
5995,904,25,15,158
13311,13312,30,26,1
5788,984,7,4,1
8221,15000,137,268,1
14995,4751,272,531,1
852,15256,379,742,1
11839,15157,376,736,1
12947,13402,21,18,1
1995,1994,185,161,3
7204,7209,58,51,78
3461,15023,202,394,1
2129,13437,53,63,1244
6757,11726,34,30,51
5906,12376,77,68,53
2702,10565,46,40,6
5476,15235,83,162,1
15134,1730,334,652,1
9122,15181,365,713,1
14957,8443,83,162,1
