u,v,w1,w2,w3
923,1607,7,5,372
4533,15110,300,586,1
1560,1559,101,103,686
3936,3926,54,47,71
2121,15091,367,718,1
8626,15155,159,311,1
10204,15289,374,731,1
13192,13054,32,30,393
14201,15194,192,374,1
6807,6808,22,20,1
7078,13800,266,139,771
14958,1462,233,456,1
14948,6531,436,852,1
5705,4661,31,21,463
4045,2214,104,95,242
4422,15103,353,691,1
4624,15232,228,446,1
5505,15065,244,476,1
7710,15262,180,351,1
15010,443,266,521,1
10919,15283,184,359,1
13560,13562,228,114,604
12639,12937,54,47,1
3931,15215,29,57,5
15048,11640,168,329,1
7408,15006,591,1154,1
5305,15234,140,274,1
9893,15230,165,322,1
10175,10176,67,62,319
5855,15260,319,624,1
9961,14950,383,750,1
385,6690,4,3,1
10396,10397,26,17,410
3300,5598,41,26,213
10786,10785,33,28,23
13698,15156,188,368,1
5916,15264,312,609,1
1135,14969,923,1804,1
12045,15033,401,784,1
1546,14998,323,632,1
10709,14955,351,685,1
13076,15120,282,552,1
12740,15297,222,434,1
4728,4731,9,8,1
11314,15247,393,769,1
4718,15249,150,294,1
15018,2457,476,931,1
11097,15161,155,304,4
15267,873,402,786,1
15033,7950,305,595,1
8065,15159,176,343,1
15241,6213,192,376,1
11707,14950,325,636,1
9762,15203,287,561,1
11221,15262,340,664,1
13297,15258,297,580,1
4862,15164,116,227,1
13519,15133,406,794,1
4075,4076,7,6,11
12133,15194,137,269,1
7679,15046,841,1643,1
15228,2934,243,475,1
11187,15104,123,241,1
2130,13437,6,5,15
4181,4182,6,5,7
366,14983,453,886,1
15100,12918,107,209,1
7887,15231,303,593,1
11893,11889,76,66,1
15134,7114,175,343,1
6267,6268,234,133,1079
14983,494,1083,2117,1
5124,15295,175,343,1
11209,15195,345,674,1
9069,15288,357,698,1
6413,6414,57,50,1
9189,15131,337,660,1
14948,1748,235,459,1
11561,15140,145,283,1
3713,15170,156,305,1
4911,5181,47,42,189
13954,13955,76,50,391
13829,15112,112,220,1
193,15201,401,784,1
4856,12708,76,66,1
8760,8761,20,18,183
14973,6107,363,709,1
10362,15267,80,156,1
10388,15242,413,807,1
5652,15060,62,121,1
8471,8472,66,63,389
10024,15106,175,341,1
15195,7760,172,337,1
15088,14022,594,1161,1
11469,14956,397,776,1
4696,15215,289,566,1
9106,15144,177,346,1
2892,15219,332,650,1
15261,5826,355,694,1
9104,15120,197,386,1
