u,v,w1,w2,w3
2564,13104,6,5,1
11580,15056,308,602,1
5269,15014,531,1037,1
8918,15060,151,295,1
2403,15068,312,610,1
11937,15278,229,448,1
327,14986,272,531,1
7755,14951,350,685,1
5914,15116,534,1044,1
12263,12628,7,7,785
13254,13439,41,35,4
5664,15247,527,1030,1
7763,15078,289,564,1
13613,15123,126,245,1
14386,15296,336,656,1
1801,13674,87,75,1
13591,15127,85,166,1
10534,15201,197,385,1
5126,15295,195,380,1
10884,15218,315,615,1
4661,15196,400,783,1
7285,15032,361,705,1
8796,15278,172,335,1
4287,15052,199,389,1
11900,14966,207,404,1
3550,15320,193,377,1
13813,15048,509,995,1
13285,15060,145,283,1
9509,15255,143,280,1
10059,15085,213,417,1
7835,13043,3,3,288
13553,13729,219,100,238
5683,15023,610,1192,1
547,15222,335,655,1
8920,15242,374,731,1
13868,13871,125,114,254
1507,15006,786,1537,1
2968,15041,477,933,1
6119,15046,780,1525,1
6128,15116,260,508,1
14956,1599,341,666,1
3350,15298,339,663,1
3972,15264,326,638,1
4178,14987,254,497,1
13952,15144,171,333,1
1311,14984,371,726,1
297,15284,51,100,1
10648,15267,73,143,1
11347,15156,196,383,1
6613,15048,690,1349,1
10898,15158,64,126,3
10727,15282,268,525,1
1809,1811,91,79,1
2965,2966,6,3,58
14430,2636,35,31,1
7318,15286,235,460,1
427,15232,315,615,1
15181,3323,367,717,1
3765,15064,226,442,1
124,15057,338,660,1
13143,15245,144,281,1
3757,3758,63,56,100
4576,15129,351,686,1
14854,15295,131,256,1
134,15020,130,255,1
13163,15181,263,514,1
5286,9002,36,31,35
249,15093,674,1318,1
4710,15259,355,695,1
9777,15100,321,628,1
13828,15112,216,423,1
6856,15137,333,650,1
7529,15017,160,313,1
9097,14964,10,20,7
2265,2272,17,11,1
11087,15242,327,639,1
5177,14991,253,495,1
15085,7020,275,537,1
4848,15150,308,602,1
114,15065,624,1219,1
14176,15184,127,248,1
7891,15231,295,578,1
2063,15192,181,354,1
8974,15144,234,458,1
7110,15267,425,830,1
3739,3741,5,3,302
13067,15285,236,461,1
7431,15221,360,703,1
13394,15152,121,237,1
13453,15248,193,378,1
643,14990,933,1823,1
10617,15172,288,562,1
4332,12056,6,5,1
2778,15090,366,716,1
3897,3898,35,30,1
12758,12864,31,29,244
12770,12771,33,29,17
6156,15098,154,302,1
9704,15225,206,402,1
823,15253,467,912,1
