u,v,w1,w2,w3
15030,14650,300,587,1
7145,7147,47,41,62
14047,14045,66,73,956
8754,8755,36,32,76
12375,12374,55,49,139
10561,10562,45,39,1
11,15023,670,1310,1
7929,12717,112,100,161
14966,6750,153,298,1
2073,2075,29,18,171
10109,10111,39,35,73
3290,11944,18,16,87
14981,1386,176,344,1
13515,13649,598,261,29
14968,12745,186,364,1
4761,13723,27,12,4
3552,3551,17,15,65
15064,10128,323,631,1
13457,11818,30,32,819
2880,15178,287,561,1
11109,11110,30,26,1
2557,4935,25,25,512
1560,14978,241,471,1
15092,3239,151,296,1
6558,4116,81,57,643
29,38,122,106,1
13713,4162,230,106,306
12060,12059,31,27,1
2474,2476,60,55,319
15292,1228,111,216,1
15264,2217,346,677,1
1508,1510,111,70,235
1678,1680,53,34,336
9464,11125,81,71,44
6346,409,38,34,141
4996,14744,97,84,3
10614,10615,25,22,112
4185,7021,45,40,133
15039,9399,838,1638,1
15068,2399,158,310,5
15094,10219,659,1288,1
15224,7570,171,335,1
140,141,161,141,24
569,13709,566,286,644
15235,4627,209,409,1
5036,5037,61,53,7
6723,6722,27,25,294
7872,7871,44,38,9
15099,4830,27,53,1
15181,4142,65,126,1
15080,11884,431,842,1
13736,4216,12,5,311
921,15286,403,787,1
6699,6700,64,40,169
15237,3369,287,561,1
3873,3874,1,1,1
11144,11146,64,56,43
8545,8544,38,33,5
3648,3647,78,68,1
15006,1499,1285,2512,1
4806,4805,163,143,66
15251,4203,129,252,1
8087,8088,54,47,24
15181,6053,320,625,1
12102,12103,35,32,252
10119,10120,21,19,1
15006,3632,760,1485,1
42,44,41,28,620
15032,7281,559,1093,1
9361,4496,39,34,1
6809,2129,43,51,1244
2182,3375,88,57,350
10528,13524,73,64,13
14922,14913,31,27,16
10226,10227,70,62,50
190,192,11,5,1
918,921,146,127,1
8265,8268,80,72,172
12096,12095,23,20,24
3011,15258,365,714,1
5237,5239,42,37,2
15182,11431,222,434,1
299,10763,39,34,34
14378,14375,81,89,967
1,13616,60,29,518
1206,2724,10,9,1
14954,7990,325,635,1
6823,5945,44,28,244
9921,3917,161,140,5
6473,6941,33,29,1
93,95,5,5,1
369,370,91,79,8
14992,13573,491,960,1
15062,5345,153,300,1
14948,14761,458,896,1
7845,8995,30,27,149
8036,8034,34,29,1
15021,14453,42,82,1
5593,5595,121,63,763
15190,9153,183,358,1
15072,8364,363,710,1
5296,9901,15,13,52
11829,11827,31,27,49
9992,9991,34,33,520
8743,8745,141,122,1
14959,8112,293,572,1
15215,4685,311,607,1
14976,11151,208,406,1
15088,14633,263,515,1
1681,1683,86,80,335
2306,15177,354,693,1
524,2919,26,29,932
674,1440,92,90,508
15043,13580,393,767,1
11025,9590,32,21,335
15156,11675,176,344,1
388,14991,752,1470,1
15010,438,182,357,1
4214,4215,135,117,12
1447,1448,51,47,283
9495,9494,99,87,104
528,2918,4,3,24
270,272,62,54,80
15222,548,338,661,1
187,189,26,23,186
10593,10592,35,31,110
14639,13917,31,19,68
245,427,82,74,213
1182,1171,29,26,131
15049,2140,272,532,1
330,1560,24,20,1
4007,4008,18,15,15
15099,4073,396,774,1
15019,1375,220,430,1
7631,5483,56,49,1
15023,3457,266,520,1
579,585,12,8,198
14948,14069,473,924,1
12930,6995,32,28,4
6039,6041,20,18,37
15167,8645,250,488,1
15048,11640,168,329,1
12591,6176,29,26,188
263,259,61,54,94
