u,v,w1,w2,w3
15228,6879,334,653,1
9835,9837,44,38,43
15126,13881,394,770,1
15015,660,215,419,1
2302,2303,66,58,1
14968,6313,368,720,1
15151,14861,134,262,4
14619,13875,37,17,301
15280,13309,31,61,5
15127,14869,184,360,1
8652,8651,80,49,156
3150,3151,2,2,62
808,3245,76,66,1
15293,8751,254,497,1
15084,7779,181,353,1
9276,9718,33,28,1
14992,622,654,1279,1
1615,1616,47,29,227
305,3055,106,93,64
15255,7438,85,167,2
14968,6506,304,595,1
15253,10794,278,543,1
15144,5042,329,642,1
6483,13341,93,41,28
12784,10402,51,47,261
14989,3817,375,733,1
3959,3957,21,19,176
555,557,5,4,210
11879,10346,80,70,1
848,3073,7,6,212
312,314,64,56,9
14233,15155,124,242,2
15249,2758,73,143,1
3013,15252,357,698,1
15070,11312,329,644,1
15088,6681,196,384,1
7957,7959,46,37,1153
15232,328,312,609,1
1783,1782,161,70,1
3070,3071,5,4,2
629,4883,171,105,132
499,4070,29,32,982
15192,4474,390,763,1
1366,15275,339,663,1
15124,11664,286,558,1
14965,5720,290,567,1
15093,289,716,1400,1
14991,633,1054,2060,1
680,683,48,30,88
15210,14659,124,242,1
3896,14964,235,459,1
106,107,58,52,109
1293,1294,76,79,726
15026,9683,328,642,1
14968,6502,302,590,1
1145,1144,5,3,1
15167,9257,196,384,1
5655,5653,8,7,1
5003,5520,7,6,1
7688,1107,134,116,1
13556,13656,35,31,55
4035,8987,57,51,152
12546,11551,100,88,61
15284,11228,191,372,1
1387,1385,61,41,468
9092,12838,102,89,1
12169,12170,70,61,8
3831,3822,5,5,230
2760,2761,19,17,139
6458,10559,61,53,70
5584,13810,242,105,24
15296,8900,49,95,1
13808,14422,630,276,48
15038,770,481,939,1
8542,8543,58,52,141
15008,605,308,603,1
15228,5213,294,575,1
2933,2934,64,58,204
4594,4596,35,15,74
6344,6342,40,34,1
436,14353,121,105,3
15092,5103,513,1003,1
15085,8738,234,457,1
15155,8624,253,495,1
2429,15219,340,664,1
9424,9426,117,102,8
927,15005,210,410,1
5543,5547,12,11,229
1106,1105,4,3,1
12200,12196,31,28,123
12722,11701,39,34,71
575,577,137,60,29
13774,13575,181,79,61
15225,3573,282,551,1
15059,175,307,600,1
15129,9160,114,223,1
15256,9083,316,617,1
15138,7256,191,373,1
3268,3269,49,43,137
15044,12223,200,390,1
13655,5259,24,20,13
15293,1484,492,961,1
7347,7052,262,114,1
15222,5352,354,691,1
3043,3044,28,30,813
747,748,57,26,168
13834,6915,47,41,6
534,10827,9,11,1378
15071,6627,379,741,1
15231,14326,416,814,1
566,567,67,41,1360
15030,2239,329,643,1
207,208,6,2,1
13371,13372,30,26,37
15042,4793,173,338,1
7466,7464,51,44,13
2610,2608,23,20,1
4665,4666,65,43,415
8874,5640,101,88,14
15008,8202,193,377,1
15085,7349,332,649,1
14977,1269,268,523,1
798,800,65,60,326
5368,5367,3,2,1
15293,1483,498,974,1
1193,1196,22,19,131
3787,3785,75,76,612
2586,15146,330,645,1
7180,7368,122,106,1
11368,5363,241,150,168
15030,6657,438,856,1
13128,13133,139,61,100
569,571,252,114,201
15261,6007,326,637,1
15046,7520,858,1678,1
7657,7659,180,117,349
5448,5443,54,47,1
14990,2060,884,1727,1
15094,3420,112,219,16
15160,2561,251,490,1
11710,12148,9,8,505
7039,7042,307,135,71
15027,500,419,818,1
12780,2621,160,148,293
15162,4445,483,944,1
11412,11418,61,54,80
2634,2636,12,10,1
504,15110,122,238,1
598,13605,367,194,815
15284,3198,394,770,1
14992,7340,124,242,1
15046,1115,552,1079,1
840,9084,111,96,1
11656,6187,29,18,22
4021,4037,61,54,97
6362,6363,4,3,1
720,13633,7,3,215
15033,45,174,341,1
15097,12914,268,524,1
2817,5916,19,18,256
15220,2179,292,571,1
15092,6910,422,824,1
10177,10179,58,51,5
3754,3755,22,23,781
15183,7962,150,294,1
11896,1329,239,128,866
2609,511,7,6,35
2027,2029,30,26,1
15056,11581,313,611,1
2343,2345,37,33,59
3480,12306,66,57,10
14998,9219,180,352,1
15056,5196,354,692,1
15038,3411,510,997,1
15238,7252,250,488,1
15125,14625,214,418,1
828,829,106,107,656
11071,10128,15,13,1
8642,3410,66,40,50
15159,8488,156,304,1
3592,3591,41,38,227
15006,1197,303,594,8
14979,7878,314,614,1
2268,2267,5,2,135
9715,9710,54,48,133
892,889,84,52,123
1137,1140,7,6,14
5205,5207,81,71,65
6343,6341,141,123,1
1224,1229,43,40,280
2960,2962,11,5,77
15085,11890,283,552,1
1773,1793,131,114,1
4917,4919,79,69,3
15083,6962,414,808,1
636,638,86,53,135
14974,10282,254,496,1
4184,13583,225,99,56
13129,13128,134,128,441
1377,1379,75,65,4
15032,9500,184,359,1
7377,15140,229,448,1
13083,13084,41,36,20
380,379,82,71,14
15033,6841,483,945,1
4317,4319,55,48,8
13759,13764,180,78,14
3831,4458,57,53,298
486,426,74,64,1
4497,13188,32,28,1
879,2713,53,46,65
15011,2864,392,767,1
15271,3125,419,818,1
15253,838,388,759,1
15208,9238,238,464,1
13712,7638,341,174,674
10461,15295,215,420,1
3511,3513,79,69,33
15292,10567,229,447,1
15061,5331,174,340,1
2261,2263,17,8,55
137,138,6,5,1
5824,5827,41,25,162
15283,5816,431,843,1
2096,13162,73,63,12
5176,5180,190,180,377
