u,v,w1,w2,w3
14174,15184,66,130,1
6301,6517,64,58,181
13378,15264,346,676,1
10286,14974,135,264,1
208,15201,370,723,1
11420,15169,352,688,1
10755,15256,344,672,1
9417,15041,547,1070,1
8433,15251,134,262,1
4533,15110,300,586,1
11348,15156,251,492,1
1941,15074,303,593,1
6428,6917,18,16,6
8671,8672,59,51,1
4156,14994,100,196,1
2416,15300,420,821,1
9650,15079,346,677,1
9695,15035,335,656,1
5468,15038,248,485,1
9788,15115,607,1187,1
4898,14946,912,1784,1
10607,15139,151,294,1
1516,15285,131,256,1
13091,13092,20,13,273
8187,8188,47,41,23
13094,15054,321,628,1
2950,4146,9,8,1
6451,6452,12,10,1
8010,15138,174,341,1
4764,14954,395,771,1
1351,13064,234,102,1
10880,15218,92,180,1
11383,11657,32,28,3
989,992,7,4,1
202,15098,73,142,1
5844,15292,182,356,1
8813,15163,151,296,1
9815,13813,174,104,1
3951,15089,417,815,1
4429,15194,225,439,1
8301,15227,123,240,1
10706,10707,37,32,32
12985,12986,44,38,3
1977,15086,94,183,1
4730,4735,5,4,1
2692,15288,433,847,1
1587,15293,427,834,1
10570,14962,308,601,1
11653,12677,74,46,220
1772,4129,12,7,1
8466,15229,119,232,1
4064,15126,290,566,1
6136,15041,239,467,1
5342,5343,6,5,1054
3402,15242,315,615,1
12530,12532,25,21,1
14153,15011,252,493,1
10852,12528,36,31,1
2132,15030,230,449,1
4470,15038,403,787,1
11645,14976,328,641,1
11542,15267,224,437,1
6235,6237,65,65,616
12904,15262,289,566,1
9499,10981,35,30,16
12293,15143,123,240,1
1351,1352,56,50,127
7890,15231,332,649,1
1975,15086,370,724,1
12754,12901,21,19,193
2095,15042,120,234,1
4516,15038,375,732,1
690,15047,437,855,1
8012,15057,317,619,1
4654,15160,367,718,1
11189,15254,216,423,1
14196,15316,373,729,1
3374,15223,234,458,1
1430,15283,372,727,1
11688,14981,114,224,1
3023,15255,296,579,1
3709,15022,305,597,1
3057,15089,285,557,1
13749,15039,914,1787,1
9905,15263,349,682,1
8115,14954,388,758,1
2908,15225,345,674,1
12965,15272,149,291,1
5192,14991,432,845,1
4667,9618,67,49,769
6088,6089,11,7,93
9844,15117,341,667,1
13430,15294,197,385,1
14291,14292,8,7,1043
12606,13066,15,13,1
6288,6289,33,33,562
3265,15187,287,561,1
4089,15099,350,685,1
6056,14208,25,12,507
11887,15085,219,429,1
5804,14997,328,642,1
11617,15266,47,92,1
8705,15027,417,815,1
13630,14957,595,1163,1
8082,11420,38,33,16
13878,14728,36,31,32
1143,5373,153,133,5
7181,14990,934,1826,1
10609,15139,168,329,1
9523,15254,329,643,1
12099,14988,53,103,1
1938,15076,281,548,1
13020,13212,12,11,11
4766,13723,28,12,65
3244,15015,327,638,1
11942,14983,281,548,1
11739,11915,36,32,141
13553,13730,492,230,343
12616,15163,180,353,1
13582,13784,238,114,458
4632,15001,192,376,1
14220,15215,235,458,1
11625,15237,112,219,1
2148,14952,620,1212,1
8376,12837,62,54,1
10524,15103,193,377,1
8810,15118,45,88,1
13100,14995,123,241,1
11303,15181,130,255,1
13937,15095,94,183,1
883,15287,271,529,1
2265,15038,750,1465,1
10345,12863,69,60,1
5889,5891,44,41,253
12894,15189,164,321,1
9205,15136,371,725,1
9621,15195,232,454,1
4309,14021,57,34,2
5558,12606,12,10,1
12730,12731,78,68,6
11536,11537,43,37,2
9039,15272,277,542,1
9934,14976,425,832,1
12834,14974,156,305,1
13544,15181,248,486,1
3623,15239,274,535,1
951,15294,262,512,1
7212,15143,327,639,1
11329,15156,247,484,1
10247,15173,367,718,1
7096,15259,301,588,1
858,15261,334,653,1
14727,15088,329,643,1
11924,11937,32,29,245
13194,15295,183,357,1
4288,12701,77,46,12
6679,15088,216,421,1
14080,15149,237,464,1
14074,15149,410,801,1
12936,15001,373,729,1
13273,15259,353,691,1
1072,15012,897,1754,1
14336,14563,8,7,6
13880,15088,343,671,1
6464,15271,359,701,1
4841,15150,338,661,1
14620,14621,70,43,171
11167,15262,203,397,1
3157,15279,226,442,1
9863,15152,342,669,1
8658,15275,261,510,1
1155,14983,404,790,1
5792,15294,186,363,1
14547,15112,341,667,1
2186,5771,20,12,1
5047,15204,219,428,1
12527,15283,219,429,1
11123,11124,92,80,1
14209,14212,612,362,1242
2755,15020,315,615,1
13512,14221,17,15,159
9798,14968,210,410,1
6079,14986,346,676,1
8377,15080,340,665,1
1876,15084,344,673,1
12572,15239,85,167,1
6521,15031,312,611,4
276,15093,358,699,1
6411,15184,167,327,1
10599,13343,120,60,633
7813,14992,230,449,1
6490,15012,450,881,1
13297,15258,297,580,1
4736,15128,289,565,1
5328,15019,418,817,1
1616,15003,324,632,1
11347,15156,196,383,1
2881,15296,299,584,1
9762,15203,287,561,1
6387,15143,294,575,1
3592,15128,226,442,1
13130,15202,125,244,1
1541,14998,323,631,1
13930,15088,171,333,1
4212,14961,379,741,1
10485,15178,23,44,1
11818,15173,213,417,1
781,15014,273,533,1
11770,15263,274,536,1
5648,15060,36,71,1
7667,15131,233,455,1
7865,15133,193,378,1
2359,15097,242,473,1
6462,15002,344,672,1
11472,11473,59,37,231
2963,15041,478,934,1
11821,13384,53,46,6
4879,15009,927,1812,1
7862,15084,19,38,8
12956,15277,189,370,1
2775,15058,327,639,1
9131,15054,292,572,1
10438,10744,37,24,279
13446,15049,496,969,1
11145,11421,81,90,997
6686,15076,245,480,1
13782,15008,131,256,1
5655,15060,41,80,1
9968,15104,31,60,1
12500,15250,165,323,1
9753,15169,290,567,1
11772,15270,55,107,1
13785,14987,427,835,1
5511,15309,270,528,1
1555,1556,40,35,1
5134,15126,208,407,1
6610,6611,14,9,14
5786,15294,247,484,1
12473,15288,260,509,1
765,15038,228,445,1
1712,15132,363,709,1
2834,15123,230,449,1
6928,7217,4,3,1
7548,15115,360,704,1
1242,15285,199,390,1
12452,15160,232,453,1
1572,15247,451,882,1
6326,15047,429,839,1
701,702,4,2,421
11228,12352,165,145,42
3715,15022,275,537,1
2199,15273,369,721,1
8867,15111,84,164,1
2447,15143,43,84,1
12896,15189,93,183,1
6565,15097,191,373,1
2097,15162,352,687,1
8702,15156,32,62,1
14077,14078,262,122,312
9855,15152,228,445,1
6023,15136,175,342,1
12734,15080,265,517,1
12891,12892,26,23,22
3033,14954,414,809,1
9051,15117,211,413,1
14024,15087,798,1561,1
11945,15156,182,356,1
8337,14974,46,90,1
3154,3156,7,6,218
9097,14964,10,20,7
12633,15249,238,464,1
11040,11759,132,115,4
2337,15087,794,1552,1
9062,12219,34,29,43
12628,15234,199,388,1
1119,15046,1021,1996,1
5930,5931,45,43,438
14877,15139,200,392,1
5843,15291,340,665,1
5188,15188,334,653,1
1213,15291,356,696,1
6814,15028,101,198,1
439,15010,184,360,1
1262,1263,7,5,233
198,5695,21,21,541
5875,8371,66,93,1996
8852,14967,83,162,1
12521,14981,283,554,1
3203,15272,372,727,1
1414,6438,48,31,300
4458,15062,249,486,1
10324,14962,309,604,1
11037,15248,356,695,1
10613,15189,313,611,1
12152,15269,77,151,1
8393,13378,108,108,585
6705,6706,46,41,115
7566,14967,304,593,1
10561,15288,311,607,1
7741,14952,6,12,1
6134,15305,192,375,1
8826,15136,205,401,1
4622,15233,229,448,1
1901,15079,311,608,1
9674,14977,153,299,1
6792,6923,6,6,381
6900,15192,221,432,1
2506,15180,160,313,1
4136,4140,5,3,1
11464,12500,20,18,38
2010,15075,262,513,1
536,15237,138,270,1
4003,15131,383,749,1
11967,15293,305,596,1
7310,15065,362,708,1
13639,15024,188,367,1
1240,14962,50,97,1
12689,15282,351,685,1
3630,5147,56,51,165
10545,11783,89,81,233
7484,7485,36,22,84
2414,15300,415,811,1
6478,15156,195,381,1
14647,15055,406,794,1
4545,4546,43,37,10
2409,15300,277,542,1
1174,14984,685,1339,1
1405,14982,235,459,1
2195,15273,314,613,1
3259,10156,4,3,11
3496,15268,152,296,1
6288,15055,461,900,1
10600,12032,16,14,221
239,15277,276,540,1
9397,15217,147,287,1
9846,15117,308,603,1
14820,15024,183,358,1
1557,15009,178,348,1
7524,15048,351,686,1
7721,15270,172,337,1
6127,14968,349,682,1
12080,15048,765,1496,1
7769,8016,71,62,1
8131,15218,196,383,1
1221,15270,238,466,1
9679,15096,373,728,1
2271,15038,753,1472,1
9077,15143,327,640,1
10379,15139,261,510,1
1035,14997,356,696,1
12336,15284,408,797,1
8716,15028,421,823,1
5202,15133,211,411,1
3967,14955,531,1038,1
10910,15257,321,627,1
14945,15020,229,448,1
13073,14995,116,226,1
2465,15208,263,514,1
7886,15231,259,506,1
13229,15269,240,469,1
11817,15174,96,188,1
2746,15290,318,622,1
6022,6024,87,56,273
9544,15256,193,376,1
1532,15000,297,580,1
14163,15048,340,665,1
13190,13192,32,30,393
5225,14969,373,729,1
10456,15007,450,880,1
2794,15231,414,810,1
9861,15152,270,528,1
4589,14989,332,649,1
13732,14210,646,319,551
7222,15169,219,428,1
5763,15005,278,543,1
12752,14987,270,528,1
11365,14971,604,1181,1
11570,15070,164,321,1
2130,13437,6,5,15
3931,15215,29,57,5
13874,13884,30,18,1
4576,15129,351,686,1
13627,13719,265,188,1993
14213,15269,335,654,1
4352,13748,212,98,269
9465,15249,403,788,1
3647,14991,429,839,1
4138,4140,6,3,1
5877,15030,276,539,1
2706,15288,429,838,1
9167,15145,310,605,1
2287,15097,160,313,1
861,15053,30,58,1
8622,8623,80,52,365
5998,15040,396,774,1
3762,15064,364,712,1
4259,6654,154,134,1
5679,15065,565,1104,1
10064,15034,227,443,1
14496,15133,385,753,1
14751,14752,84,73,6
6049,6052,1,1,893
7094,15013,468,916,1
12816,15146,227,443,1
1901,1943,51,44,15
11936,15168,1,3,1
11864,15060,324,634,1
161,199,46,40,1
9596,12235,88,77,79
1201,15006,719,1405,1
2832,5870,37,26,666
7238,15221,109,212,1
14379,15201,270,528,1
8474,15183,286,559,1
7478,14983,878,1717,1
4558,15237,278,543,1
10631,15076,386,754,1
13565,14996,165,322,1
8892,15096,118,231,1
14532,15098,181,353,1
6460,15002,368,718,1
3613,3614,37,35,380
9973,9977,45,40,130
10251,10527,39,25,206
5939,5991,39,24,68
8059,15139,178,348,1
10643,15270,318,622,1
334,15230,322,629,1
14285,15167,234,457,1
9707,15161,162,316,1
3672,14991,327,639,1
4207,15251,58,113,1
5240,15046,1167,2282,1
1555,15009,220,429,1
12933,15211,197,385,1
9218,15124,236,461,1
127,15055,335,655,1
3183,15284,271,530,1
321,15043,296,579,1
12491,12551,2,2,1
14448,15037,307,600,1
1489,15293,656,1282,1
11237,12310,40,35,7
5586,15046,1079,2109,1
9715,15237,136,266,1
1288,15008,537,1049,1
6375,15047,254,496,1
5267,15014,343,670,1
9701,15225,103,200,1
7443,15240,113,221,1
3673,14991,307,601,1
6436,14040,73,65,133
13101,14995,133,259,1
12368,14961,409,799,1
9050,15117,140,273,1
14457,15022,470,918,1
13829,15112,112,220,1
5959,15030,527,1030,1
5408,15038,371,725,1
1915,15075,307,599,1
3325,15160,283,552,1
12040,15168,289,565,1
4476,15192,428,836,1
13023,13797,7,4,1148
9812,15048,303,593,1
2884,15178,338,660,1
12180,15201,85,166,1
2911,15220,223,436,1
9758,15073,332,648,1
2232,15018,432,845,1
10762,15284,297,581,1
11536,15256,309,605,1
3301,13183,77,67,1
13270,14521,13,12,292
12913,15014,416,813,1
6143,14987,271,529,1
5206,15146,288,562,1
14234,14263,9,8,1
6869,14954,371,726,1
8307,12378,18,16,68
13811,14969,626,1223,1
3108,15260,307,601,1
3142,15279,260,508,1
14007,15156,351,685,1
10942,15070,401,784,1
10431,15284,175,341,1
10792,15253,316,618,1
139,15032,343,670,1
4493,15264,428,836,1
4063,15126,298,582,1
1298,15007,296,578,1
6763,15195,336,657,1
2123,15113,619,1209,1
1536,15000,226,441,1
6197,6198,4,3,1
12162,12639,42,36,1
13405,14985,321,627,1
12333,12334,58,50,20
12150,15269,148,289,1
5895,15132,294,576,1
