u,v,w1,w2,w3
10549,15151,394,771,1
8540,15062,376,736,1
13841,15133,372,726,1
272,15093,299,584,1
13507,15121,163,319,1
10957,12902,233,203,35
5947,6823,23,15,204
10096,15296,225,440,1
10,14946,668,1305,1
9618,15194,121,237,1
3299,15214,176,345,1
12155,14982,66,128,1
3479,8645,15,13,1
4525,15294,181,353,1
5606,15171,248,485,1
14654,15145,117,229,1
10960,14992,104,203,2
6018,15181,304,593,1
10302,14976,60,116,1
4353,4354,11,5,30
6386,7213,4,3,1
6633,15071,338,660,1
4730,4736,3,1,365
13853,15126,367,717,1
9381,15099,329,643,1
12687,12688,97,61,177
1458,14958,403,787,1
2964,15041,465,908,1
2119,15091,405,792,1
2892,15219,332,650,1
10800,15263,155,303,1
5933,15027,69,135,1
1766,15088,106,207,1
10848,15249,41,80,1
13540,13557,212,117,975
318,15043,274,536,1
3479,15167,254,497,1
5815,15288,367,717,1
11670,12159,39,34,1
13640,15024,135,264,1
7498,14986,197,384,1
6097,15198,138,270,1
7543,15134,215,421,1
4355,15039,352,687,1
3630,15165,284,554,2
10807,13346,39,34,105
12938,15156,110,214,1
7635,13359,163,72,78
13540,15172,246,481,1
6261,6262,56,48,1
2950,15181,325,635,1
971,5786,35,22,236
7201,14966,342,669,1
12169,14971,374,730,1
241,15063,377,736,1
1229,15292,140,273,1
5017,15235,178,348,1
7752,15181,108,211,1
7323,14946,922,1803,1
12018,15176,289,565,1
9267,15000,204,398,1
11986,14994,244,477,1
14854,15295,131,256,1
10289,12404,96,85,142
2538,15213,198,387,1
12265,15167,222,435,1
10013,15201,166,324,1
14019,15088,461,901,1
13903,15095,87,171,1
2833,15144,352,687,1
8407,8408,34,30,84
5278,5280,6,3,4
9512,15256,166,325,1
3641,14985,297,580,1
8260,15173,344,673,1
2185,14982,337,658,1
6551,15049,542,1059,1
14222,14228,2,1,3
10070,15034,39,77,1
1697,15136,117,228,1
3650,14991,265,518,1
12353,12594,165,144,20
11489,15259,56,109,1
12560,12561,17,15,94
5286,15014,387,756,1
9747,15172,250,488,1
2575,15144,323,631,1
3549,3550,85,82,470
13187,13452,15,13,18
13807,14983,280,548,1
3645,14991,457,894,1
7041,15086,462,902,1
4963,15103,209,408,1
14904,15154,147,287,1
9989,14976,308,602,1
10760,15183,218,427,1
1665,15006,440,860,1
11979,15270,320,625,1
4852,15103,448,877,1
14378,14381,40,44,967
6146,15098,255,498,1
6137,15041,254,497,1
12000,14992,297,581,1
12626,12627,35,31,164
2676,15260,339,662,1
446,15309,299,585,1
232,15318,218,425,1
7026,15268,943,1843,1
13632,13635,9,4,215
8226,15002,32,63,1
2633,15111,206,403,1
237,15244,119,232,1
3613,3616,52,48,263
13735,13736,258,120,309
1877,15084,345,674,1
257,15093,544,1064,1
4257,15027,570,1113,1
8985,15101,380,744,1
11602,15266,100,195,1
4413,15187,32,63,1
14102,15118,295,577,1
2053,15183,327,640,1
4430,15194,299,584,1
12181,15193,179,350,1
4118,15122,206,403,1
14275,15204,213,416,1
5588,15046,1101,2152,1
5234,15161,245,479,1
2709,15288,312,610,1
13387,15070,136,265,1
12581,15181,130,254,1
10453,10454,80,70,1
8014,8015,53,47,112
2360,15097,147,288,1
9498,10513,34,30,16
565,15222,372,726,1
14443,15011,192,375,1
198,15165,365,713,1
6273,14967,190,371,1
13535,15171,80,156,1
3569,15316,313,612,1
14569,15092,241,471,1
1217,5837,40,38,359
4581,15272,322,630,1
2702,10565,46,40,6
742,14983,594,1161,1
4487,15108,167,327,1
13614,15124,151,295,3
2059,14990,880,1720,1
5288,15014,299,585,1
9255,11107,64,55,13
8449,14957,87,170,1
14274,15204,189,370,1
2408,15068,359,701,1
1889,15086,286,559,1
2312,15149,157,307,1
7496,15011,311,609,1
2583,15144,294,574,1
8196,8197,40,35,57
11820,15273,156,305,1
11833,15198,392,766,1
5869,15255,474,926,1
13796,13797,53,49,318
1852,15078,257,502,1
7317,15286,306,598,1
11877,15038,67,131,1
11591,15152,299,585,1
