u,v,w1,w2,w3
9713,14974,189,369,1
9402,11819,77,67,30
13845,13847,171,103,1
4670,15206,367,717,1
12775,15293,270,528,1
4671,15206,384,751,1
816,15253,685,1339,1
6306,15038,740,1447,1
3133,3491,47,42,152
13382,15232,158,308,1
6233,6241,227,98,1
6702,15020,362,708,1
7678,15046,849,1660,1
6518,15031,349,683,1
4240,15308,303,592,1
1456,15277,411,803,1
11878,15038,93,182,1
2446,15143,7,14,1
6553,14952,609,1190,1
12541,12542,37,32,10
1159,15204,182,356,1
12620,15048,522,1021,1
11201,11202,150,130,24
544,551,10,8,79
5114,15204,205,401,1
13031,13032,46,40,45
2782,14044,51,48,325
8197,15246,122,238,1
5403,5404,110,95,1
1500,15007,1118,2186,1
12340,15282,235,459,1
4123,15123,326,637,1
9436,15270,355,695,1
12547,12889,18,16,137
5400,14991,196,384,1
8718,9772,40,35,41
1429,15277,413,807,1
11158,15281,152,298,1
4425,4426,15,13,4
12110,14982,286,558,1
8677,15040,152,296,1
7295,7296,38,33,97
4515,10529,81,49,60
13490,15151,397,775,1
13179,13180,31,27,4
9241,15190,190,371,1
689,15047,427,835,1
3699,6542,5,4,1
4751,14217,29,13,181
7986,15099,103,202,1
7705,15250,283,553,1
5728,15117,397,776,1
2723,15287,287,560,1
14319,15216,22,42,1
1055,15054,283,553,1
4329,15058,363,710,1
1952,15075,411,803,1
14340,15165,374,731,1
3809,15033,338,661,1
8589,15030,148,290,1
11652,15238,240,469,1
14228,15161,344,672,1
5284,15014,887,1735,1
6660,6707,4,3,1
4751,4756,8,4,279
10810,15258,179,351,1
178,15059,367,717,1
1468,14958,626,1224,1
7262,14965,210,410,1
5002,15167,421,822,1
2867,15011,425,830,1
7881,9893,98,86,70
11199,15096,230,450,1
2754,2756,118,103,1
5267,5277,72,65,209
14729,15088,308,602,1
2086,15291,146,286,1
12392,15080,421,823,1
7976,14977,49,96,1
3238,15092,86,167,1
13973,15169,197,386,1
10410,15192,85,167,1
2903,15225,168,329,1
5260,15171,259,506,1
1632,1633,245,214,53
1431,15283,320,626,1
8990,15101,61,119,1
5578,10604,30,13,36
11274,15157,372,727,1
10907,14997,146,286,1
7718,12420,213,96,199
3240,15012,352,688,1
11411,15260,59,116,1
10014,15201,180,351,1
10159,15132,280,548,1
6397,6398,76,70,269
9880,15225,324,633,1
1441,15278,322,630,1
1373,15275,354,691,1
4832,5244,24,21,120
3861,15222,312,611,1
8918,15060,151,295,1
505,15110,112,218,2
790,15012,243,475,1
13926,14614,41,35,4
6268,15155,137,268,2
4663,9622,80,67,1319
3368,3370,2,1,107
2708,15288,371,724,1
11186,11743,186,178,438
13357,15264,149,291,1
8490,15159,159,311,1
12451,15197,247,483,1
13802,14952,609,1190,1
