u,v,w1,w2,w3
12846,15210,288,563,1
4836,15096,156,306,1
14528,14990,1045,2042,1
14890,15297,265,518,1
11580,11582,40,38,408
4785,15161,392,765,1
1960,15076,485,948,1
7579,7619,219,145,432
6421,15261,144,281,1
7011,14991,510,997,1
13983,15145,138,269,1
5418,8320,5,4,23
11472,14999,365,714,1
12492,15260,249,488,1
4447,15162,315,615,1
3197,3199,48,46,439
14865,14878,59,52,111
12348,13288,65,61,356
10768,13018,47,45,378
14521,15096,307,600,1
1900,15079,296,579,1
3669,14991,69,134,1
996,14961,273,535,1
2241,15030,328,641,1
4285,12104,110,48,57
1141,5330,7,7,1
9048,15168,166,324,1
7292,7296,21,18,1
1500,5313,143,124,1
4146,6048,3,1,322
6968,15261,299,584,1
7336,14978,198,387,1
5857,14322,94,91,442
7407,14991,643,1257,1
14258,15296,192,375,1
3465,15023,579,1131,1
14920,14921,31,27,1
478,15206,398,778,1
4814,15206,234,458,1
8292,15210,147,287,1
6652,14006,9,8,1
3415,3417,5,3,1
3999,15134,315,615,1
12217,14962,237,463,1
11910,15242,281,549,1
1384,14981,177,346,1
9935,12858,162,144,133
7955,15183,178,347,1
6284,15039,274,536,1
9612,14965,432,844,1
13666,14730,152,133,32
8729,15030,357,697,1
11267,15256,340,665,1
12691,15277,404,789,1
3595,3598,51,23,208
13833,13835,80,70,1
10318,10319,74,65,73
7227,14964,220,429,1
2810,2917,3,3,173
11296,15048,487,952,1
8109,14959,265,519,1
12164,15157,99,194,1
12534,15085,202,394,1
13118,15200,232,453,1
6806,15195,324,634,1
5280,15014,200,391,1
6684,15038,143,279,1
14190,14660,77,70,198
12448,15171,132,258,1
10940,15189,161,314,1
9299,15098,215,421,1
4167,4169,27,23,50
5070,15155,203,397,1
8587,14963,244,477,1
8760,15027,195,381,1
12908,15143,77,151,1
167,15165,87,171,2
7087,15137,139,272,1
11437,15260,261,509,1
14695,15197,219,427,1
4999,15215,169,331,1
8534,15143,343,671,1
13239,14987,324,633,1
9054,15268,74,145,1
13035,15115,34,67,4
6764,9619,82,60,766
6547,15112,125,244,1
11843,15228,184,360,1
10626,15196,249,487,1
3367,3370,4,2,43
2283,2285,21,18,70
11194,15035,325,636,1
9609,9610,62,42,461
3342,15193,364,711,1
8945,15008,604,1181,1
5958,15018,361,706,1
1660,5243,37,32,16
11502,15131,152,297,1
8585,15033,229,449,1
11869,15273,130,253,1
3127,15282,346,676,1
8776,15255,223,436,1
13121,13122,51,44,1
7028,15200,253,494,1
9548,15261,122,238,1
7595,15112,219,427,1
12457,14957,335,655,1
12255,14659,31,27,6
4333,13205,109,103,394
10473,15153,166,325,1
12108,14988,103,201,1
3631,15165,321,628,1
14745,14948,393,768,1
8668,14971,197,386,1
13119,15078,289,565,1
9604,9605,23,14,117
1319,14984,399,779,1
12643,15219,123,241,1
10087,10996,52,45,10
3334,15108,356,695,1
7068,15116,370,724,1
8727,15029,363,709,1
2859,2866,5,4,1
5541,12342,45,39,1
2068,15282,398,779,1
9935,14159,87,75,1
13542,13543,36,19,863
1393,14982,367,718,1
2947,15181,332,649,1
12739,15060,188,368,1
3966,14955,524,1024,1
10998,15049,291,568,1
3426,6164,6,5,1
13264,15163,235,460,1
10130,10136,44,38,16
13736,15039,316,618,1
14282,15167,235,460,1
10924,11746,33,29,163
114,15065,624,1219,1
5369,15110,167,327,1
9165,15145,273,534,1
3076,3077,72,64,68
13931,15088,111,217,1
7893,15133,174,340,1
5891,15006,415,811,1
10871,15288,192,376,1
14711,14713,41,38,302
7281,7282,6,5,1
2797,14962,233,455,1
1176,15277,305,597,1
10240,15173,221,432,1
13206,15036,231,451,1
395,15010,486,949,1
7867,9313,94,85,195
9254,15261,351,686,1
8971,15120,194,379,1
13681,13684,446,214,438
5052,14880,318,335,796
4620,15233,225,441,1
13029,15096,178,347,1
5596,15214,299,584,1
13401,13525,39,34,1
1129,15046,527,1031,1
6067,14954,472,922,1
11111,15218,362,707,1
12672,15200,246,481,1
10047,11417,41,38,303
6020,10182,32,21,468
3389,13811,210,91,11
7650,15089,394,770,1
12106,14988,68,133,1
4689,15215,271,530,1
1588,3253,23,16,792
4126,15144,320,626,1
817,15053,108,211,1
11937,15278,229,448,1
14035,14952,78,153,1
6305,15038,776,1516,1
5581,15046,1145,2238,1
3444,15020,338,661,1
12363,15285,44,87,1
5873,5879,6,5,1
1078,1079,977,592,47
553,7726,27,27,640
5837,15290,389,760,1
6389,14947,346,676,1
14778,15093,176,344,1
10639,15260,225,441,1
13157,15087,379,741,1
10025,15013,286,558,1
13480,15133,425,831,1
14508,14510,8,7,15
2787,2788,1,1,1
8856,9154,82,74,187
1628,15009,666,1302,1
10135,12541,76,66,1
2610,3285,52,47,235
14095,15148,201,394,1
14243,15153,80,157,1
14238,15253,335,655,1
4680,15103,421,824,1
3260,3262,38,37,468
9489,15289,38,74,1
9090,15015,240,469,1
2851,15011,219,429,1
8639,15208,347,679,1
3336,3337,7,7,708
9577,15172,72,141,1
13337,14983,435,851,1
1201,7544,66,58,1
9139,14973,133,260,1
9287,14980,261,511,1
10640,15260,170,332,1
12263,12628,7,7,785
13809,14422,156,68,24
1963,10630,84,74,86
5811,11181,27,16,10
1227,15292,183,357,1
1042,15022,265,518,1
1939,15076,291,569,1
6861,15000,296,578,1
6391,15036,167,326,1
14278,15191,227,444,1
8913,15202,272,531,1
13282,15260,347,679,1
9954,15023,312,609,1
12086,14966,483,944,1
11619,15187,327,640,1
3953,3954,10,9,356
9882,15225,301,589,1
210,2472,13,6,3
2506,13789,51,44,9
8211,15000,153,299,1
6751,14966,25,49,2
13753,14985,496,969,1
1020,1023,81,56,582
2210,15274,192,376,1
2622,15032,401,783,1
9962,15251,141,276,1
8458,15229,153,299,1
4833,15099,50,97,1
8894,13082,51,45,78
9121,15045,300,586,1
13775,15008,214,417,1
11705,14958,243,474,1
4315,4988,37,34,286
3751,14947,150,293,1
6988,15005,257,503,1
11142,15169,321,628,1
9619,15195,339,662,1
6568,15097,216,423,1
1351,14984,572,1118,1
701,13653,4,2,286
10313,15298,114,223,1
10728,13706,71,31,50
2075,15265,335,655,1
10775,15156,255,498,1
10536,10538,39,34,15
11677,15156,159,310,1
7483,7612,62,29,306
2446,5694,4,4,58
1547,15008,231,452,1
14585,14991,1059,2071,1
4039,15101,123,240,1
4846,15150,323,632,1
12341,15283,134,261,1
7553,9057,84,73,1
13527,13528,168,93,1003
9589,14964,72,140,1
13502,14951,201,392,1
5005,15149,232,454,1
11414,11415,7,4,135
3912,15255,290,568,1
8964,8965,34,30,97
8967,10635,46,51,947
12383,13436,68,96,1996
4448,15026,266,520,1
7363,14957,380,742,1
7129,14946,1053,2058,1
1296,15008,729,1425,1
6642,15214,47,93,1
12843,14966,276,540,1
7748,15120,135,263,1
1609,15004,122,239,1
1042,3716,5,4,134
4110,15125,323,632,1
6932,14991,510,996,1
12462,14967,306,599,1
14672,15096,145,283,1
9950,11012,18,16,58
793,3240,27,16,1
11641,15270,19,36,1
12600,15206,158,308,1
4068,15163,226,442,1
5033,15024,194,379,1
6415,8132,53,32,112
9226,15232,183,358,1
8005,10556,81,73,191
12196,15226,75,147,1
4797,15088,341,667,1
5649,15060,36,69,1
2907,15225,332,649,1
5252,14983,628,1227,1
10783,15156,291,569,1
3328,5227,48,29,74
1578,1579,7,7,225
5695,15201,377,738,1
2342,15045,270,529,1
13969,13970,60,45,933
7816,15128,207,404,1
12248,15055,359,702,1
3413,4239,31,19,57
1850,15080,389,761,1
2811,15239,288,563,1
5084,15152,251,490,1
7025,15134,279,546,1
12429,15058,343,670,1
13596,13597,9,9,467
4177,14987,247,484,1
4200,15027,664,1298,1
10504,15256,208,406,1
8694,12258,39,35,85
10925,13158,35,36,780
13150,15281,333,651,1
8607,15232,202,394,1
5942,5996,329,201,100
11004,15265,115,225,1
11255,15288,281,549,1
3889,15289,395,772,1
6297,6300,7,6,1
992,14996,343,671,1
7555,15290,336,657,1
1996,1997,185,161,11
5962,15230,251,491,1
13680,13681,284,136,442
11914,11918,35,31,33
7933,15145,213,416,1
3437,15020,303,592,1
6250,14953,548,1072,1
6057,15290,322,629,1
6155,15098,174,340,1
11779,15263,187,366,1
3710,14947,315,616,1
14297,15167,199,389,1
9024,15084,354,693,1
3538,3539,141,141,626
11180,15049,360,705,1
8065,15159,176,343,1
4873,4874,47,30,209
12105,15230,297,581,1
4259,15027,523,1023,1
4137,5802,18,11,1
14273,15108,325,635,1
10485,11396,29,26,46
9608,14965,226,441,1
14508,15145,174,340,1
5866,14954,466,912,1
5717,15194,306,598,1
5756,15004,219,429,1
5566,9417,64,45,651
6528,15056,347,677,1
7066,15116,425,831,1
7731,15297,207,405,1
984,15291,303,593,1
4828,13541,29,13,117
2594,2595,6,8,1596
10058,10059,49,44,175
9727,12522,64,55,4
13569,14208,228,111,515
14073,15113,546,1068,1
11958,12072,80,70,65
5628,5632,3,2,1
12509,15040,73,143,1
3459,9954,60,37,156
9243,13607,130,65,590
3745,13707,154,72,363
11545,15267,127,249,1
5599,15065,321,627,1
9087,15040,197,386,1
4664,7700,48,42,18
8266,15173,96,188,1
8553,15123,156,304,1
11087,15242,327,639,1
4692,4696,34,15,18
6754,14963,448,875,1
9502,10689,35,31,46
7893,13662,17,7,74
4938,14989,394,771,1
4729,15128,295,577,1
7010,7011,41,36,1
3567,15316,331,648,1
9877,15226,162,317,1
8368,15070,373,728,1
13751,15008,168,329,1
1214,15291,372,727,1
13526,15094,692,1353,1
11765,15263,303,592,1
10111,15100,274,536,1
10826,14966,154,302,1
10596,15255,258,503,1
2116,15091,440,861,1
13871,14948,368,720,1
12103,14988,34,66,1
13127,15221,173,338,1
13898,14601,6,4,212
8853,14967,104,203,1
14435,14437,74,64,1
14689,15169,58,113,1
13615,13651,190,86,233
9448,14958,355,695,1
7418,15046,464,907,1
7218,14964,167,326,1
9269,9272,22,19,1
9890,15224,174,340,1
7923,15207,213,416,1
1256,15005,408,797,1
1533,15000,313,612,1
1934,15076,87,170,1
5573,6965,12,7,4
4293,15052,303,593,1
4605,14985,392,766,1
4337,8399,16,14,1
14879,15124,288,563,1
