u,v,w1,w2,w3
2661,15218,174,339,1
2336,15087,687,1342,1
6768,15196,133,260,1
614,6373,6,5,1
2832,15123,363,710,1
12113,14994,88,172,1
3051,3052,13,11,1
1222,15285,347,678,1
14815,15024,406,794,1
14136,14957,272,532,1
10223,11187,32,28,85
5074,15154,168,329,1
9183,15138,270,528,1
13008,13177,14,12,41
12198,12199,39,34,54
6331,15038,289,565,1
7940,15133,186,363,1
12932,15211,130,255,1
4249,15302,617,1206,1
337,14325,23,20,1
5278,15014,203,396,1
7267,15253,407,796,1
13804,14952,315,615,1
7042,15080,358,699,1
13567,14995,279,545,1
12402,15195,44,86,1
13198,15298,162,317,1
7151,15089,331,648,1
9108,15198,153,298,1
8071,10906,80,71,99
10638,15278,280,548,1
8273,15057,315,617,1
1001,14996,275,537,1
12795,15133,319,624,1
9263,15001,316,618,1
3942,15246,377,737,1
5263,15205,355,695,1
706,15124,292,570,1
1395,14982,310,605,1
10203,14968,165,323,1
7424,15112,42,83,1
1946,15074,314,614,1
4646,15208,411,803,1
9725,14980,57,111,1
704,13658,6,5,1
3404,3405,10,9,1
13521,15100,169,330,1
3269,15187,115,225,1
6719,15240,93,181,1
13097,15162,429,838,1
4629,4630,35,31,61
11661,15269,25,49,1
1552,15006,1152,2251,1
2147,14952,612,1196,1
6544,15148,660,1289,1
14440,14951,164,320,1
13102,14971,186,363,1
10396,15240,306,597,1
12982,13256,17,15,1
5434,15273,180,353,1
5145,15196,103,201,1
91,15020,78,152,1
2462,2463,4,3,112
6570,15078,263,513,1
6290,6518,55,52,355
10885,15218,278,544,1
9015,9016,38,49,1520
2564,13104,6,5,1
13641,15024,86,167,1
5492,15046,929,1817,1
5775,5776,6,4,1
10906,15160,246,480,1
4300,15185,200,391,1
7456,15083,390,763,1
13742,14995,690,1350,1
13326,13424,35,32,323
8619,15116,236,460,1
1920,15079,252,492,1
4560,15123,326,637,1
2575,2577,4,2,309
1452,15277,260,509,1
5524,14389,16,14,1
1476,15271,286,559,1
472,15165,296,579,1
8925,15242,187,366,1
12682,12684,37,34,263
14352,15010,209,409,1
5757,15005,243,474,1
3700,15032,325,635,1
5041,15155,253,494,1
13796,15150,336,658,1
11841,15228,245,479,1
7236,15006,586,1146,1
7538,7539,14,12,8
4236,4237,8,5,69
10016,10017,38,37,466
10660,15101,142,277,1
7745,15120,140,274,1
9132,15215,240,469,1
6994,15102,258,504,1
10500,15298,81,158,1
10924,15268,211,413,1
1085,6690,7,6,1
7534,15092,557,1088,1
10683,15272,277,541,1
6017,6051,10,4,28
10264,15230,278,543,1
12228,15225,135,264,1
11705,12612,101,88,1
14287,14289,29,18,217
13797,15150,344,673,1
11088,15242,316,617,1
7515,15047,251,490,1
13874,15088,130,255,1
2587,2588,8,7,1
5574,15136,61,119,1
1926,15077,266,521,1
13012,15099,219,428,1
8128,15253,389,761,1
7105,15259,428,836,1
9888,15224,160,313,1
13898,15125,222,434,1
11123,15120,214,419,1
9323,15272,309,604,1
13043,15249,90,176,1
11639,15048,178,348,1
8940,8941,3,3,1
12629,12631,72,63,1
2256,5828,48,30,107
10525,15203,152,297,1
8062,15127,338,661,1
12151,15269,117,228,1
11012,15176,230,449,1
7134,7137,6,5,1
5983,14975,460,900,1
4717,15249,190,372,1
760,4237,98,60,64
12207,15161,250,488,1
14343,15010,291,569,1
4943,14991,282,551,1
13432,13434,106,102,480
5683,15023,610,1192,1
11819,15174,168,329,1
9176,15143,181,353,1
8024,15013,42,83,1
11907,14984,392,766,1
6928,14991,712,1392,1
3760,15064,118,230,1
14476,15021,104,203,1
9635,15175,209,409,1
14203,15194,137,267,1
13767,14987,303,593,1
13263,13703,518,286,979
14383,15201,266,521,1
259,15232,195,382,1
13045,15215,64,126,1
1272,14977,418,817,1
12595,15274,153,300,1
6583,14991,479,936,1
7509,15047,299,585,1
10011,15201,267,521,1
167,4301,6,5,131
6292,15031,281,549,1
940,5764,59,38,251
1390,14981,291,570,1
13315,15281,33,65,1
12885,14957,468,916,1
2181,15224,301,589,1
1895,15085,371,725,1
6312,14968,367,717,1
11220,15262,309,605,1
5484,15239,220,431,1
3570,15316,309,604,1
13442,15124,321,628,1
12171,12172,33,28,4
11421,15169,154,302,1
2962,15041,475,928,1
13644,15084,298,582,1
12409,15100,183,358,1
7022,15134,314,614,1
13510,15133,732,1432,1
6828,15165,383,748,1
11552,11553,35,30,1
2896,15219,387,756,1
5185,15165,388,758,1
5592,15187,342,669,1
9631,9632,81,60,852
4136,5803,21,14,472
615,15047,293,573,1
4079,4083,13,8,260
14587,14589,123,107,1
7421,15046,436,852,1
14799,15089,411,803,1
14767,14769,43,37,1
6372,15047,72,141,1
9977,15259,321,628,1
10558,15266,372,727,1
1107,15046,650,1271,1
10713,14997,143,279,1
7964,15097,152,297,1
5433,15273,225,439,1
6224,15231,442,865,1
9037,15281,273,534,1
12513,15001,74,144,1
5104,14090,43,45,716
13882,14592,35,21,159
13222,15249,290,567,1
80,15035,322,629,1
702,15124,288,562,1
13729,13731,25,11,39
6034,14991,467,912,1
9466,15045,203,396,1
6589,15038,374,731,1
5459,15038,210,410,1
13351,13352,50,43,1
6760,15197,238,465,1
8396,15231,129,252,1
5031,15148,244,476,1
5022,14964,387,757,1
6101,14991,455,889,1
13925,15125,180,353,1
1199,15006,299,585,1
7837,15061,321,627,1
11855,15273,66,128,1
14092,15148,206,404,1
9265,9266,77,67,22
14875,15139,191,373,1
8909,15208,39,77,1
990,3887,48,29,79
4204,15251,126,246,1
11888,15085,231,452,1
2330,15088,712,1393,1
7113,15260,191,373,1
8127,15211,162,316,1
235,15318,193,378,1
6109,14973,361,705,1
10846,14959,305,595,1
14224,14227,26,14,1004
2549,15214,95,185,1
4331,12055,142,152,863
10827,15237,240,469,1
7068,7115,9,8,90
1238,14962,15,28,1
5713,15211,283,554,1
5651,15060,11,21,1
4950,15119,87,169,1
2362,15200,317,620,1
3666,14991,78,152,1
1830,15040,122,238,1
1012,1014,11,5,210
4787,15161,403,788,1
3221,15256,353,691,1
14020,15088,504,986,1
3540,15209,316,617,1
10049,11747,67,43,371
4014,14964,465,908,1
14011,14012,32,23,798
10483,15178,22,42,1
4664,5704,35,30,18
13916,13917,9,6,77
2826,15144,366,715,1
10540,15248,288,562,1
7765,15078,147,288,1
2411,15300,240,470,1
9188,15131,90,175,1
2329,15088,692,1352,1
14081,14082,285,124,40
1501,15007,800,1565,1
5670,15148,364,711,1
8345,8347,126,111,75
3849,9131,42,37,59
642,15036,61,120,1
11539,15267,287,562,1
2138,13446,218,115,800
1788,4801,7,6,5
10986,15131,394,769,1
12583,14974,407,796,1
11176,14974,95,187,1
9262,15001,320,625,1
9626,15159,317,619,1
13347,14286,7,4,174
833,15253,410,801,1
6909,15092,441,862,1
5620,14025,41,35,1
3893,14956,297,580,1
4055,15126,250,488,1
8533,15143,324,633,1
1297,4873,47,32,545
9951,15137,217,425,1
5935,15027,90,176,1
2021,15253,368,720,1
5634,5635,35,31,193
13977,15145,199,389,1
6002,15200,237,464,1
11096,15160,236,462,1
13054,15212,126,246,1
5391,7389,8,7,1
2751,2752,7,6,1
11799,15008,547,1069,1
11930,12387,29,25,1
10834,15233,336,656,1
14779,15093,145,283,1
8779,15150,329,643,1
7148,15091,504,986,1
10870,15233,373,730,1
13494,15095,80,156,1
7628,15046,465,909,1
6364,14990,816,1595,1
11492,15275,120,234,1
2862,15011,418,818,1
923,1607,7,5,372
14534,15096,136,266,1
14306,14308,35,31,12
14589,14990,1138,2224,1
11575,11576,92,80,1
10964,14992,229,448,1
9582,15172,257,502,1
8477,15183,194,380,1
13595,15141,254,497,1
10047,15143,244,477,1
7937,12181,53,47,115
5386,14991,217,425,1
4837,15096,112,220,1
10731,15283,363,709,1
11862,15273,27,54,3
11946,15213,93,182,1
1091,15011,612,1195,1
10125,15064,305,596,1
6781,6783,94,82,35
1507,15006,786,1537,1
11909,15184,280,548,1
9063,15196,162,317,1
12860,15117,296,579,1
11983,14994,186,364,1
8998,8999,7,6,4
433,14344,81,71,1
8557,15121,257,502,1
11017,15169,226,442,1
12191,13108,111,98,85
9217,15124,148,290,1
3840,15265,238,465,1
4689,4692,18,16,315
13642,15024,151,295,1
6262,15093,673,1316,1
1512,1515,84,77,274
1716,15134,144,282,1
13678,15099,357,698,1
4929,15031,441,861,1
11616,15187,309,604,1
12239,15075,159,311,1
4479,15192,399,780,1
4659,15161,310,606,1
6280,11243,88,77,28
4112,15095,275,538,1
6379,15014,250,488,1
1522,15285,323,631,1
14288,14290,3,2,60
10204,15289,374,731,1
8661,14974,272,532,1
14161,15048,409,799,1
14406,15010,257,503,1
3228,15107,265,518,1
5372,15193,227,443,1
7198,15025,272,532,1
284,15093,495,967,1
4624,15232,228,446,1
8725,15029,365,714,1
824,14236,7,4,197
8766,15121,315,615,1
5242,15011,262,512,1
13181,13184,320,141,94
4251,15240,185,362,1
297,15284,51,100,1
4248,15302,666,1303,1
12921,15192,176,345,1
9256,15261,371,726,1
9528,15249,170,333,1
1804,15027,389,760,1
13919,15125,134,262,1
12305,15209,255,498,1
11967,12775,36,33,250
7637,15179,228,446,1
5937,14995,695,1358,1
8146,14987,174,340,1
2718,15288,304,594,1
14062,15149,252,494,1
6377,15047,85,166,1
329,15232,311,608,1
6853,15018,545,1065,1
678,15015,592,1157,1
10424,11733,43,38,89
1651,15011,483,944,1
13586,13772,304,134,79
14557,15099,32,62,1
5744,15002,299,585,1
1584,15293,528,1033,1
10780,15193,201,393,1
11287,12457,49,35,763
13078,13087,34,29,9
14703,14962,136,265,1
10657,15063,318,622,1
6832,15031,294,575,1
11393,15202,39,77,1
14060,15149,289,564,1
1596,14956,274,535,1
4256,15027,607,1186,1
9081,15256,220,431,1
6583,14366,116,100,1
9341,14961,203,396,1
969,15268,421,822,1
6252,14953,742,1451,1
7997,9615,34,23,620
11334,14964,132,257,1
7021,7761,42,36,1
1190,1502,155,137,102
3888,15289,393,768,1
12853,15284,167,327,1
13801,15155,132,257,1
11693,15218,166,324,1
1722,15136,215,420,1
13414,15022,290,566,1
6343,15017,420,820,1
8960,15061,145,283,1
10243,15118,79,154,1
9853,13796,8,4,510
2236,15018,462,903,1
6224,6226,121,106,1
11003,15265,85,167,1
3635,3636,140,122,52
148,15111,92,180,1
10116,15028,284,555,1
8862,8863,77,67,27
9014,15311,412,804,1
12346,12347,139,121,1
1052,15022,45,89,1
13397,15078,258,505,1
834,15253,390,763,1
4767,14954,403,788,1
2129,15030,184,360,1
2856,15011,475,929,1
12417,12418,39,34,17
5737,14989,410,802,1
6856,15137,333,650,1
8264,15173,61,120,1
11520,14961,210,411,1
8280,15199,150,293,1
4554,15111,599,1171,1
5829,15253,417,814,1
8990,9819,4,4,1
3482,15280,310,606,1
14254,15048,441,861,1
2630,15033,306,598,1
9728,15239,176,345,1
14598,15125,74,145,1
8824,11760,30,26,9
10244,15052,364,712,1
6381,15143,332,649,1
7074,15116,629,1230,1
10100,15178,137,267,1
1917,9563,81,84,699
10378,15132,250,488,1
5692,15143,3,7,1
296,15284,89,174,1
5968,15273,202,395,1
4143,15181,19,37,2
6909,6910,43,38,8
1365,15275,328,641,1
10573,15085,214,417,1
8980,15158,174,341,1
8688,14967,244,476,1
4165,4168,53,48,133
14839,15150,141,276,1
4839,15184,178,348,1
13836,15133,327,639,1
6661,6663,11,7,143
9279,14988,163,318,1
12258,15211,138,271,1
8710,15125,454,888,1
14407,15010,212,415,1
6382,6383,19,17,104
14123,15052,139,272,1
6603,12659,38,23,129
10648,15267,73,143,1
5387,14991,173,339,1
2309,12823,44,40,185
3683,15032,457,894,1
13370,15156,187,365,1
13149,15281,338,661,1
14942,15094,470,918,1
6697,15228,185,362,1
1410,1411,20,19,467
10983,15274,278,544,1
11873,14965,62,122,1
12389,15054,336,658,1
12849,12850,109,75,594
12637,15185,85,166,1
2686,15289,433,846,1
9779,15110,276,539,1
10812,15260,284,555,1
6419,15261,207,405,1
