u,v,w1,w2,w3
6876,6874,100,87,1
2319,2320,27,24,225
3865,3866,17,15,97
15022,1039,207,405,1
2479,2480,3,2,226
1438,1440,26,27,736
137,15032,356,697,1
11270,838,116,103,138
477,15206,265,519,1
1131,1132,13,11,2
580,581,5,3,343
15233,5417,81,159,1
14979,5562,287,560,1
15004,923,199,390,1
782,15053,199,390,1
14997,1018,422,826,1
4108,4106,45,30,453
2632,2633,79,69,42
15273,5971,193,376,1
6155,9306,81,71,14
10467,10468,57,50,83
2610,2608,23,20,1
14959,8104,207,404,1
15253,7596,342,669,1
5122,15202,304,594,1
2140,2142,74,45,51
3097,3390,102,62,47
1951,9297,10,4,1
5350,8913,102,89,15
11549,11548,40,35,2
915,15001,338,660,1
5313,1181,161,140,1
15305,6027,295,576,1
1573,15247,436,851,1
8060,8062,64,60,338
14957,8444,75,146,1
4495,4496,140,122,1
9097,10822,33,22,353
1016,5814,39,25,309
10351,10353,33,29,1
12165,12164,79,68,4
7484,7486,40,35,1
10018,10019,32,31,441
15150,14838,34,66,1
15245,2486,335,654,1
15255,10749,88,172,1
1497,1499,137,119,1
14969,1096,1130,2209,1
10132,10133,81,72,130
15117,11046,261,510,1
15218,2663,105,206,1
14021,2337,54,32,6
3926,15196,238,465,1
14660,12254,31,28,198
15131,6797,244,477,1
15214,5597,311,609,1
3484,15303,307,600,1
2334,2336,33,20,1
15006,11279,354,691,1
29,30,53,46,1
15,14,180,108,1
15129,6140,191,374,1
14127,14126,5,4,1
3427,3425,159,138,28
1328,1349,79,85,860
15227,8306,189,369,1
433,434,77,67,23
15088,2018,186,363,1
15161,12206,223,436,1
1405,1406,5,4,705
1364,5778,82,50,71
3982,5485,68,60,94
2101,5476,75,65,1
6664,6666,40,36,104
13234,12600,161,141,82
1208,1211,29,26,175
13592,5626,33,30,353
15103,4420,351,686,1
2128,2130,55,77,1952
5913,5914,226,111,548
6714,8131,12,7,244
9252,9260,78,68,54
7436,10126,74,64,1
15035,78,324,634,1
5957,15030,373,729,1
14967,12768,322,629,1
3682,3684,79,68,17
15078,7767,147,288,1
15220,11624,222,433,1
222,224,6,5,341
1378,5780,60,37,107
9071,9072,40,35,48
6244,6257,459,199,1
7113,10640,50,43,1
2663,10881,61,57,383
14981,1387,204,399,1
15157,2814,315,617,1
15052,14125,137,268,1
2363,2364,11,10,1
14954,10801,380,743,1
14729,13666,54,50,253
15095,6550,133,259,1
126,127,53,47,143
859,860,39,25,249
425,426,5,4,1
1448,1449,235,204,1
13909,13911,29,18,98
361,10722,163,142,1
14499,12732,103,66,326
228,237,32,30,265
5941,3412,11,7,68
15205,2440,383,748,1
4307,4309,46,40,1
13848,13849,136,82,40
11161,11159,86,83,469
15234,538,271,529,1
2349,15121,243,476,1
6962,6963,188,82,1
15163,4811,69,135,1
15054,3848,331,647,1
10136,9516,33,29,16
1308,13338,7,6,212
3611,13757,143,125,28
15133,2158,430,841,1
15098,9301,164,321,1
10934,5198,30,26,1
2997,2998,77,67,2
15160,2558,259,506,1
15009,1312,775,1514,1
14967,6780,233,456,1
12483,11900,56,49,83
12460,12526,33,29,39
14952,14031,156,306,1
15289,12467,207,404,1
1785,4801,83,72,5
13580,1558,223,200,167
15156,6649,331,647,1
800,801,73,68,326
15155,5071,224,437,1
2956,2961,32,14,171
14991,3646,289,566,1
15026,4382,92,179,1
11229,11163,31,27,32
2751,4956,111,101,231
13358,13204,245,213,1
11605,11604,19,17,109
559,557,2,1,210
4402,4404,42,38,185
952,9432,57,37,335
11732,11614,63,56,75
9889,3948,49,43,124
15296,5062,297,580,1
6867,6868,5,5,1
15311,11184,497,971,7
3217,3218,10,9,1
4005,4007,42,37,15
4278,4293,21,18,10
7216,6925,13,11,1
15030,2128,178,348,1
13730,13732,142,70,575
4846,4847,179,90,623
2229,2246,48,41,5
3620,8968,40,35,27
239,12606,75,65,1
15028,9386,341,666,1
15036,6390,205,400,1
15144,10138,301,589,1
15003,1675,39,77,1
2218,13379,121,53,58
15015,659,355,694,1
10796,12528,155,141,234
15192,2224,304,595,1
15255,3909,249,486,1
1387,1389,100,67,468
15255,10515,283,554,1
15146,10347,229,448,1
181,184,33,29,1
15115,7547,400,783,2
15249,4715,231,452,1
5521,8904,71,62,1
15233,5412,178,348,1
4434,4435,6,5,90
8641,7923,61,64,795
15191,14925,55,107,1
4089,4086,40,27,477
14969,1099,1152,2253,1
2891,2894,37,33,199
11171,12374,53,59,954
447,14970,222,435,1
15048,5373,823,1610,1
15254,11191,367,717,1
7257,9182,40,36,183
15102,2521,350,683,1
15126,5133,179,349,1
15101,5918,298,582,1
5379,5381,6,5,100
15126,13854,374,731,1
6942,6943,50,44,94
10842,10844,58,50,1
15204,5107,205,400,1
1281,1282,70,61,1
15087,9141,415,811,1
2461,2487,70,72,702
4145,6049,4,2,895
7841,7843,31,28,139
1099,1098,8,7,2
15247,1575,523,1022,1
2287,2358,60,52,1
15212,8019,111,216,1
3965,3959,30,26,1
1762,1763,4,3,90
364,11942,189,164,1
15249,9533,232,454,1
1010,1025,48,33,582
14959,8103,201,393,1
736,737,7,6,1
7135,7134,292,127,1
15309,444,365,714,1
1521,1520,68,60,96
15230,2396,121,237,1
1429,1440,92,95,736
15265,10999,192,375,1
2492,5749,6,5,1
6163,5968,7,6,112
8471,8472,66,63,389
4414,4413,45,43,444
6351,7418,54,47,1
15199,8281,101,198,1
10824,10825,26,23,118
6511,6508,42,38,189
5654,13267,42,37,1
3543,3544,32,30,463
15212,13053,157,307,1
2742,6056,13,11,1
164,4301,117,54,252
560,565,32,33,735
15046,5582,1136,2220,1
15012,11248,271,529,1
1713,10157,48,46,423
15230,4494,374,731,1
13905,13902,31,19,179
14973,8333,188,368,1
15268,13158,108,211,1
15267,10563,303,592,1
84,85,7,7,75
14970,6735,738,1444,1
5571,5573,2,1,237
6042,6044,16,14,1
13908,13907,47,29,166
15287,882,302,590,1
15032,7464,185,361,1
2710,2716,56,49,13
3045,3046,173,151,1
15008,13578,229,447,1
2364,4822,3,2,791
4173,3203,7,7,315
48,15035,88,171,1
1894,1904,63,54,10
2367,5600,62,57,260
371,372,6,6,1
8254,8256,118,111,364
15008,1281,636,1242,1
15165,10021,354,693,1
15013,10972,3,7,1
3920,8065,60,54,135
9000,2359,4,3,274
15012,653,575,1123,1
14953,6251,546,1068,1
4678,4677,8,7,4
15143,8528,168,328,1
5245,15006,499,975,1
15227,2923,256,501,1
14241,14242,19,13,468
2166,2165,44,27,163
9369,12988,32,29,170
3726,4936,36,23,171
4149,14994,114,222,1
1695,1691,51,34,420
15285,12365,59,115,1
15141,9474,13,25,2
509,3281,21,19,188
14030,14036,19,11,1
8017,8018,43,38,1
3500,3502,34,30,64
3276,3274,81,72,144
15124,13607,133,260,1
7252,14741,47,34,693
4694,4824,29,13,361
12602,12601,40,36,149
1554,1555,5,5,348
10947,7721,33,29,1
8759,8757,39,34,29
15190,3924,272,531,1
15245,3555,129,253,1
9594,7668,55,48,1
15185,3625,333,651,1
435,436,8,8,540
15239,2920,229,449,1
3175,3186,58,52,168
6380,6381,1,1,41
7442,7623,345,300,1
15027,4186,741,1448,1
4715,4714,81,72,130
13404,14862,52,46,38
1208,1209,7,6,37
14332,14333,34,30,154
5685,5687,89,80,132
14142,10080,27,24,85
15114,13105,323,632,1
929,15005,200,391,1
8773,8775,55,53,441
15099,4073,396,774,1
6569,7643,30,26,1
187,189,26,23,186
9151,15176,324,633,1
1739,1741,83,72,46
15046,5493,802,1568,1
7065,7064,279,122,63
2380,5260,6,6,343
15060,7903,414,809,1
11201,11200,171,153,172
3283,3386,5,5,60
15207,2489,291,569,1
15142,12439,181,354,4
15209,186,427,835,1
15099,4405,102,200,1
96,15028,221,433,1
9886,9885,35,31,12
13556,13656,35,31,55
14995,13072,102,199,1
15252,5964,450,879,1
15056,8878,397,775,1
4135,4137,5,3,1
15093,7138,698,1365,1
4183,4984,43,37,1
6191,6198,3,2,1
15038,750,582,1138,1
10242,10243,16,14,64
10928,10930,37,33,86
12487,12486,50,43,1
4723,11317,80,70,29
15093,14129,68,133,1
3202,3204,38,46,1276
15069,2426,144,281,1
15150,3552,354,691,1
2273,765,4,3,15
15034,6124,390,762,1
11104,10746,65,57,19
7695,9755,41,37,163
8537,8539,23,20,31
1886,9011,28,24,1
15196,4791,428,837,1
3965,3962,15,14,360
15108,4486,188,368,1
1013,6060,3,1,89
3747,3749,83,56,517
4965,4963,27,24,1
9361,10831,39,34,1
733,734,126,109,1
8196,8193,40,35,57
11915,590,62,55,141
15179,6993,167,326,1
15269,11524,173,338,1
1850,9571,121,111,278
10438,7959,43,35,1204
15100,4549,368,719,1
15048,6450,349,681,1
14976,1340,397,777,1
4165,4166,37,33,133
15208,4641,147,288,1
15048,14433,221,432,1
7284,7286,41,35,16
8162,8164,22,21,307
14990,6360,911,1780,1
249,6243,234,104,106
14101,14112,400,183,258
15230,14325,378,739,1
8454,8452,40,29,763
15062,5345,153,300,1
11871,11869,61,55,190
3660,3662,16,14,1
2689,2696,116,101,6
3055,3054,28,24,6
13325,6974,43,19,1
15088,1765,210,411,1
848,3073,7,6,212
15062,5445,165,322,1
15252,10797,177,345,1
5642,5644,1,1,184
5410,5413,14,13,208
7432,7431,12,11,60
2199,2198,62,56,260
544,15222,343,670,1
15228,5213,294,575,1
719,14957,590,1153,1
15149,2303,95,186,1
9275,14988,247,482,1
15145,9073,235,460,1
15223,10415,267,521,1
15093,14091,637,1245,1
15139,13428,152,296,1
2197,15280,202,395,1
9288,6358,27,24,17
703,705,3,1,276
15122,5882,285,556,1
8186,8187,49,43,23
12784,10402,51,47,261
5118,5119,7,6,1
15135,8087,228,446,1
14463,14464,11,10,7
11960,3827,82,71,14
973,977,66,45,542
381,382,92,83,178
11283,11282,37,32,44
3359,3360,71,48,505
4952,4946,44,41,274
15020,2612,418,817,1
7872,6952,37,32,9
211,213,333,166,595
15013,10027,321,628,1
15235,4631,174,340,1
2619,12539,58,50,1
15053,6801,294,575,1
6838,6839,104,94,228
15261,3001,377,738,1
3473,1464,52,45,6
9917,9919,96,84,42
9979,1595,70,44,164
15038,4518,236,461,1
4366,15314,928,1817,16
4569,4570,48,42,23
527,2810,18,16,96
1796,1798,71,62,1
15084,6961,349,682,1
11495,11494,43,38,1
15256,6011,348,680,1
15012,796,270,528,1
15084,7856,300,587,1
1117,1163,107,95,102
14974,10281,281,550,1
7746,7745,9,8,45
2281,15250,438,857,1
7069,7359,10,9,233
14512,6612,149,131,38
1341,1342,25,22,88
12767,8597,79,70,89
15158,8978,133,261,1
685,684,5,5,358
725,14954,412,806,1
2068,3124,51,48,313
201,9773,6,5,204
15232,263,163,319,1
15086,1973,298,583,1
15020,107,361,705,1
2366,15174,319,624,1
10546,4447,47,41,44
2332,15087,689,1346,1
11927,5547,31,28,229
13069,9683,165,144,2
15027,597,483,944,1
15230,3961,300,587,1
13383,12380,3,3,40
15283,5540,132,257,1
15169,14687,173,337,1
9427,9424,161,102,233
1941,1945,182,158,3
13370,11682,40,35,1
6145,6144,41,36,41
10506,10508,40,35,24
15013,5975,128,250,1
2130,6849,142,125,64
4940,3817,4,3,300
15169,8081,372,727,1
6893,14250,29,26,1
1961,1964,89,95,846
7752,11303,41,36,159
4859,5589,49,43,33
540,673,113,103,255
6409,6405,1,1,205
13536,13598,162,109,1772
14958,11102,332,648,1
1514,1516,4,3,23
15133,13520,387,756,1
3523,15169,325,635,1
14967,6274,248,484,1
820,821,26,16,158
15231,2792,425,831,1
3525,3524,54,48,114
8388,8389,30,27,52
14983,13808,816,1594,1
13095,10942,31,27,1
15216,8510,115,224,1
532,13700,61,28,194
136,3437,92,55,43
15088,13934,71,139,1
8997,14080,238,103,1
8611,8618,61,53,1
9588,9586,29,25,41
4838,4836,38,33,5
15231,353,155,304,13
