u,v,w1,w2,w3
1757,1759,289,126,11
14384,15201,204,399,1
8240,15119,89,173,1
11241,11240,74,66,92
13228,15269,269,525,1
9671,9670,18,16,26
3526,3528,87,85,498
12719,12721,33,29,48
15080,1839,383,748,1
12476,15176,308,602,1
5539,5968,35,31,112
4207,15251,58,113,1
4032,4038,157,140,138
5612,15171,266,519,1
302,15089,336,656,1
9352,8010,39,34,101
5146,15196,81,158,1
9337,11956,66,60,231
5451,15038,377,737,1
1760,1761,82,36,7
7612,7483,62,29,306
1401,1404,51,32,203
13091,13092,20,13,273
840,15253,371,724,1
8469,15229,242,472,1
14958,12210,262,512,1
9189,15131,337,660,1
1705,1707,47,41,1
713,11096,40,35,33
11024,14964,209,409,1
15200,8100,138,270,1
1500,15007,1118,2186,1
8935,15241,256,500,1
1092,15011,616,1204,1
8569,8568,61,53,64
486,426,74,64,1
2414,15300,415,811,1
14879,15124,288,563,1
7966,9771,40,35,9
15160,2560,235,460,1
4051,15196,338,661,1
10750,15255,67,131,1
9700,7771,111,96,1
14567,15092,234,458,1
4883,15009,900,1760,1
11679,12938,21,19,87
5564,4609,3,2,221
7479,14983,861,1683,1
6548,15211,289,565,1
15121,11058,272,531,1
10418,15104,294,575,1
3892,9489,35,30,6
4766,4767,7,3,108
5832,824,7,4,17
12735,12845,39,35,229
2561,2558,54,51,329
5896,5897,40,35,1
13595,13597,17,16,466
12979,13514,11,10,18
13816,14991,424,830,1
9854,9855,31,28,149
5168,14954,199,388,1
7644,15097,181,354,1
15225,2903,168,329,1
2234,15311,288,563,1
4921,4922,5,4,1
7354,5685,59,53,132
9767,15096,268,524,1
727,14954,440,860,1
427,15232,315,615,1
14982,1406,238,466,1
9359,15141,167,326,1
5844,6691,35,30,76
672,15015,465,910,1
1732,5215,4,3,409
15045,945,229,448,1
320,15043,285,557,1
3219,15254,340,665,1
2696,15289,302,591,1
2357,15097,187,366,1
11606,11607,65,58,111
14033,14952,80,156,1
1073,1064,96,58,76
833,5834,41,26,288
13225,15156,243,475,1
587,2161,6,5,1
15210,8292,147,287,1
12037,14984,109,213,1
9712,14973,212,415,1
11031,4817,86,75,1
5072,5073,97,84,1
12391,12706,33,29,46
10137,15047,445,870,1
1533,15000,313,612,1
13888,15088,198,388,1
12845,15260,372,728,1
6714,8131,12,7,244
9296,15097,178,348,1
1274,14984,397,776,1
3165,15279,417,815,1
497,1095,71,62,12
6065,14996,273,533,1
15289,2700,326,637,1
4634,1616,53,34,231
1241,15058,366,716,1
14966,10089,165,322,1
9536,9535,35,33,361
2936,15228,343,670,1
9589,14964,72,140,1
6435,13869,82,75,254
15010,426,321,628,1
7973,15133,255,499,1
435,436,8,8,540
5665,5115,31,27,25
351,14962,324,634,1
5904,5905,6,5,1
14975,1669,106,208,1
6078,14985,312,610,1
512,3386,9,9,253
1830,15040,122,238,1
5918,6947,140,125,138
6169,15032,291,568,1
15279,3152,421,822,1
14085,15097,44,85,1
4577,8714,107,93,24
8467,15229,181,354,1
15059,175,307,600,1
13176,15296,111,216,1
15042,7806,94,184,1
9933,14976,466,910,1
5249,15011,487,953,1
3809,15033,338,661,1
6164,15094,193,377,1
7374,7372,108,93,1
2779,14043,4,3,16
11623,9368,57,49,28
13582,13784,238,114,458
4338,10540,80,70,1
8180,10997,161,140,1
919,2065,112,73,358
14154,15011,608,1188,1
6010,15256,350,683,1
10094,10093,39,34,41
5110,9764,104,91,25
10358,15266,60,116,1
9101,5162,26,23,217
636,637,5,5,1
13060,3835,34,30,204
2734,15287,273,533,1
10663,15099,161,315,4
12343,12344,78,75,409
333,335,76,70,288
8553,15123,156,304,1
15230,11043,116,227,2
11579,15027,288,563,1
15296,13175,173,338,1
1069,15012,869,1699,1
7626,15261,318,621,1
11325,12690,42,25,27
4846,15150,323,632,1
15269,11660,19,38,1
10947,10948,34,29,1
11354,15157,271,530,1
9941,9945,51,46,138
8301,8302,31,27,9
14420,14417,568,253,129
15124,14878,296,579,1
11849,11850,86,75,3
13134,13135,3,3,1
6125,6843,60,52,13
9955,9958,14,12,31
15010,6708,111,216,1
1602,1601,61,41,523
2006,4640,37,34,280
9439,9440,6,3,121
15290,2740,292,571,1
13584,13785,297,133,176
216,218,69,32,313
1623,11475,10,10,637
14368,14369,24,21,1
10467,10469,55,50,233
14947,14466,408,797,1
15026,4382,92,179,1
12160,15158,130,255,1
13405,14985,321,627,1
9774,9766,75,65,9
15123,8525,33,64,1
15230,9893,165,322,1
7962,8481,67,60,156
7566,14967,304,593,1
5381,5387,39,34,100
12297,6923,160,139,7
2465,2466,71,69,512
14965,11092,363,709,1
8980,15158,174,341,1
5396,5394,67,58,1
15230,4491,397,776,1
6502,6506,3,3,39
4020,15215,242,473,1
10357,10359,19,16,48
7943,15293,376,734,1
5450,5451,4,3,1
14994,4152,107,209,1
