u,v,w1,w2,w3
7016,7017,19,12,264
10043,15251,391,765,1
14967,11210,284,556,1
1863,15078,269,526,1
10572,11764,91,80,94
4222,6284,17,15,9
6377,6378,35,32,249
10445,15183,66,130,1
7147,15112,456,892,1
15057,122,365,713,1
11075,15022,61,118,1
11231,15262,139,271,1
15275,1752,269,525,1
12753,15099,180,351,1
698,7452,26,23,20
4914,15066,393,768,1
7429,15157,342,668,1
12686,12961,25,22,22
5320,15029,391,764,1
7788,7274,38,34,176
3089,15194,355,695,1
4670,4671,114,102,152
14285,15167,234,457,1
6706,15196,325,635,1
476,15147,290,566,1
8587,14963,244,477,1
8616,15015,95,185,1
14871,15139,192,376,1
1069,1071,4,3,477
12908,15143,77,151,1
5225,14969,373,729,1
14524,14525,21,18,1
11003,15265,85,167,1
5099,5101,155,138,149
9187,15131,112,219,1
14979,8158,81,159,1
14968,6503,297,582,1
9175,15143,206,402,1
8129,15253,517,1011,1
3821,15063,283,553,1
14107,15052,398,778,1
5065,15178,171,335,1
1093,15011,524,1025,1
4209,4210,140,122,14
8182,15006,285,557,1
9240,14978,152,297,1
12215,15124,134,262,1
4113,15125,325,636,1
9865,15209,373,729,1
2301,5069,129,123,414
8625,8626,76,50,365
9639,11048,22,19,3
14937,13408,256,111,1
11788,14966,143,279,1
10800,10802,50,45,218
13197,15297,327,638,1
6362,6364,74,45,47
15136,2166,79,154,1
7484,734,180,110,84
5281,15014,198,387,1
6002,6003,278,164,1252
3227,15107,235,459,1
11885,15086,468,915,1
13116,13460,33,30,303
4257,4260,7,6,1
2170,2171,9,5,1
7117,14991,331,647,1
5353,5354,41,25,157
1308,1309,239,212,125
5400,14991,196,384,1
12301,14318,30,26,66
13397,15078,258,505,1
402,12168,61,53,8
15053,84,333,651,1
8383,15313,277,541,1
14173,15184,109,213,1
10427,15102,180,351,1
7312,7314,46,41,112
6745,15046,1021,1995,1
2527,2528,85,81,402
3108,15260,307,601,1
15136,1694,332,649,1
12089,15048,831,1624,1
8746,15293,138,270,1
15265,3842,218,427,1
1344,14976,254,497,1
8876,15256,248,485,1
7990,7998,81,53,412
5065,14279,162,142,51
3750,15002,340,665,1
14964,4001,419,819,1
