u,v,w1,w2,w3
7025,7029,50,44,1
3959,3957,21,19,176
15260,11418,231,452,1
15238,14741,255,498,1
177,14862,109,95,38
15135,8051,253,495,1
15290,1205,345,674,1
14965,10163,385,752,1
10366,10368,32,28,108
15235,12681,266,520,1
14982,1410,355,695,1
1688,1711,60,40,421
2985,6068,28,24,1
13846,13862,55,33,29
9082,12434,33,31,358
15044,9424,373,730,1
13858,10967,105,68,356
219,9140,46,20,12
15186,5589,331,646,1
5317,5318,75,65,1
2688,13272,158,139,95
15026,4389,5,10,8
14969,3329,1007,1968,1
15100,4535,159,311,1
1907,2441,74,66,134
10463,13661,124,66,832
12270,14303,38,33,12
14974,10285,203,397,1
14987,569,257,501,1
14226,14223,5,2,335
15085,1959,468,916,1
15053,855,132,259,1
15123,2819,166,324,1
8403,8404,34,30,84
3006,3005,7,6,27
15259,11488,117,228,1
15143,9170,366,715,1
336,13446,472,255,898
6548,15211,289,565,1
2656,2657,69,42,68
15064,10122,412,806,1
13493,13494,29,20,585
4949,4946,78,70,157
8077,8075,83,79,419
14975,14363,262,512,1
170,180,28,25,170
1667,3893,12,7,26
3126,9031,91,57,200
10898,8979,81,74,243
6465,3776,78,68,43
7641,13818,4,4,43
9444,9446,98,65,451
2478,9877,161,143,131
2544,3275,112,100,144
215,15129,121,236,1
15297,7728,280,547,1
3608,3609,39,34,16
1689,7542,40,35,58
14987,13238,183,358,1
3089,9612,86,60,620
15253,8129,517,1011,1
15212,13190,67,132,1
50,15035,65,128,1
218,13247,184,80,1
7500,8645,37,32,1
14221,13512,17,15,159
10781,10779,56,49,22
15284,11162,43,84,1
12251,13153,235,208,111
4388,4391,39,39,531
9661,9662,37,32,110
15305,6027,295,576,1
15256,3073,304,594,1
6958,7215,27,23,1
15039,4349,584,1141,1
323,14979,172,337,1
15027,500,419,818,1
15053,11695,307,601,1
216,217,674,307,233
580,581,5,3,343
15027,4260,577,1127,1
10574,10575,38,33,1
15104,11733,61,120,1
15149,5007,257,502,1
14995,13099,225,439,1
14821,14819,45,40,7
397,6485,48,42,64
15060,12669,283,552,1
15189,10616,307,600,1
4678,4677,8,7,4
13563,2740,251,113,208
15248,10253,308,602,1
15173,12815,103,202,1
299,1434,94,83,92
15032,8830,79,154,1
13613,4564,192,84,56
11401,11403,100,87,1
14402,14403,40,35,1
15171,12448,132,258,1
13262,12054,138,123,133
1495,1511,49,42,1
1331,467,160,143,141
6479,6477,5,2,244
6984,14599,3,2,116
15242,14185,405,791,1
15249,13222,290,567,1
15032,7290,420,821,1
15258,12552,196,383,1
4283,4302,35,15,100
12782,13927,20,12,58
2421,13820,7,17,4533
15009,4891,793,1550,1
7738,10836,38,35,308
15252,5523,291,568,1
15134,3895,319,624,1
12039,12041,23,20,70
13115,12791,32,30,303
2821,2831,41,36,1
3293,3291,53,47,60
4843,4844,52,47,151
9424,9426,117,102,8
15185,4499,211,412,1
4197,4200,76,70,262
8150,13187,15,13,7
2742,2725,15,6,13
2286,15097,163,318,1
14952,13622,330,646,1
15311,13647,269,526,1
15282,12854,97,189,2
5060,5062,133,125,358
3532,4240,48,30,191
2758,2762,18,16,36
1643,1644,69,60,1
12422,12423,42,38,211
15076,1933,58,114,1
15042,7801,355,694,1
9036,13398,19,17,51
4885,14991,756,1479,1
12333,12334,58,50,20
11600,10009,171,149,44
10757,10759,39,37,389
15141,9359,167,326,1
14638,13947,86,57,424
15128,10967,394,771,1
5393,14366,92,80,1
9648,9646,59,55,307
15196,10625,245,479,1
3096,7074,331,288,1
800,801,73,68,326
7785,7786,56,49,14
15156,13226,218,425,1
11068,11069,60,52,1
4297,4298,21,19,45
13114,6688,52,57,959
977,15291,293,573,1
11943,11941,28,26,245
14966,11788,143,279,1
4221,6284,8,7,1
15040,5819,384,750,1
15259,4710,355,695,1
3399,3397,84,55,398
7,3531,44,27,136
9435,9437,49,43,42
14955,7826,346,677,1
15126,13872,369,722,1
1279,1280,72,63,26
15199,8282,66,129,1
2376,5612,144,126,66
15096,9679,373,728,1
447,14970,222,435,1
15028,8717,381,745,1
1414,3745,37,18,363
635,634,713,622,26
8207,8206,57,52,290
3286,3287,18,16,142
1625,1626,143,86,1
9330,9332,5,3,362
