u,v,w1,w2,w3
8301,8302,31,27,9
11524,11525,68,59,1
15286,10837,320,625,1
15272,3203,372,727,1
15008,606,296,579,1
10815,12981,32,28,1
8848,8846,69,60,20
1960,1961,88,94,852
9288,9726,32,28,17
15032,6168,291,569,1
15183,2056,291,568,1
2152,2153,32,21,341
90,91,5,4,1
15196,4662,402,786,1
2494,11571,96,140,2078
39,40,35,23,320
1838,1840,187,163,1
4788,4789,4,4,91
1276,12025,26,23,59
2419,2420,12,11,1
2321,13602,563,245,19
12144,12147,31,29,240
5591,5589,97,94,462
9741,9743,41,35,34
153,3705,148,129,1
5593,5594,480,209,27
8678,13101,22,20,55
15292,9438,360,704,1
12636,4501,183,170,321
1873,1875,9,8,1
7746,7745,9,8,45
11684,11685,33,28,1
15020,6937,129,252,1
12077,13771,181,79,30
14927,5059,6,7,807
2503,2504,267,117,43
1019,1043,32,32,512
10603,12035,73,64,1
15237,2495,293,573,1
14997,6535,312,610,1
393,13672,221,96,20
15059,175,307,600,1
5821,5823,5,3,1
4288,12701,77,46,12
9020,9018,57,49,1
15293,1483,498,974,1
15026,4399,254,497,1
3565,14705,6,5,190
7552,7554,12,10,1
1925,1926,182,191,791
15048,14164,414,809,1
4045,13146,59,52,56
15145,7917,357,697,1
15074,1947,302,591,1
5486,5488,1,1,164
15192,12345,281,549,1
12946,12948,158,137,1
2019,2020,27,18,377
12634,11361,20,19,343
15125,13919,134,262,1
15084,7858,308,602,1
6327,6329,5,4,1
5287,5280,6,4,1
12118,12119,23,20,90
5449,5450,111,96,1
935,937,66,42,331
6362,6364,74,45,47
6298,6303,30,26,39
2421,2420,18,16,11
2245,10784,9,7,1
1676,15134,31,61,1
14694,14678,40,35,1
5107,5108,33,33,666
5350,8913,102,89,15
4815,10462,158,145,258
4746,4748,47,42,129
1770,6492,18,13,639
3323,7001,21,20,305
11438,11439,28,18,201
7275,7274,190,171,176
2923,5484,161,114,693
7297,7291,73,64,16
15288,9068,329,644,1
5571,2167,5,2,145
6801,11695,43,39,204
8362,8363,51,51,628
15088,1796,515,1007,1
10134,13301,32,29,258
4690,4691,20,18,246
15159,11094,156,305,1
240,242,145,136,344
57,58,40,28,617
3314,5474,39,32,1204
11113,7440,100,87,27
5368,4945,39,34,7
15184,6829,139,271,1
866,869,34,30,30
5688,5689,243,105,1
3972,3955,60,57,417
2243,14013,9,7,1021
5762,6858,89,57,289
15124,8566,215,420,1
2637,2639,13,11,1
14996,1026,279,546,1
2619,12539,58,50,1
4544,8716,40,35,1
15006,14936,722,1411,1
14200,9610,7,5,197
2594,233,50,48,445
15189,11335,34,66,2
10194,10193,33,29,1
3120,3116,21,19,313
1387,1389,100,67,468
15083,5794,494,965,1
12776,12777,69,61,81
13229,13228,67,59,97
15269,10354,55,107,1
1314,2318,163,230,1964
4665,4666,65,43,415
9354,7614,76,66,1
4045,2214,104,95,242
322,323,4,3,19
2308,2310,111,97,26
14352,14408,42,36,1
7480,7483,21,9,1
12820,9007,130,133,680
9943,11005,40,35,109
8384,12246,73,63,1
8347,7734,33,29,75
7962,8481,67,60,156
2319,2320,27,24,225
15096,6554,300,586,1
15085,7020,275,537,1
1268,1269,85,74,1
12102,12103,35,32,252
15085,9985,216,422,1
4835,4838,14,12,74
13896,12287,66,58,9
15121,11058,272,531,1
12191,7617,160,141,85
11915,590,62,55,141
5458,5461,59,51,1
15222,3801,319,624,1
9855,9856,43,40,326
1852,1856,57,50,1
8255,8254,41,36,4
10947,7721,33,29,1
548,555,7,7,210
4731,4732,17,7,32
15128,9208,279,546,1
14991,7400,155,304,1
8625,8626,76,50,365
10316,4501,33,29,99
2927,12649,55,49,105
15112,14790,321,627,1
