u,v,w1,w2,w3
14172,15184,128,250,1
11095,15160,230,449,1
7485,7486,12,10,1
14754,14780,26,23,1
1267,14977,338,661,1
2606,2607,10,11,768
924,15004,204,398,1
3034,14954,393,768,1
501,15027,252,492,1
1754,15275,308,602,1
13730,15254,203,397,1
13257,15009,1052,2057,1
165,4306,113,50,58
10959,10961,32,28,3
496,15011,852,1666,1
12137,12139,54,49,263
6507,14968,300,586,1
14991,5396,338,661,1
12932,12933,81,71,101
2617,2616,53,36,468
8143,12695,52,33,287
11571,15070,188,368,1
10643,15270,318,622,1
14011,14012,32,23,798
15136,6767,395,773,1
7176,8991,30,26,10
8796,10636,48,44,232
10050,10051,115,100,1
1840,1848,7,6,1
7813,14992,230,449,1
15119,11277,277,541,1
9554,3129,153,133,32
4992,15112,434,849,1
10191,10192,111,96,9
6597,6590,13,11,1
7205,15020,383,749,1
2124,15113,560,1095,1
5959,6851,23,23,540
14008,15156,347,678,1
5424,5421,109,110,634
7784,15084,87,170,1
10803,10805,22,20,70
13737,13738,477,208,28
8529,6665,34,30,59
7159,15116,540,1055,1
10777,10775,60,54,141
14180,15184,209,408,1
4293,10244,62,54,1
5202,15133,211,411,1
1414,3746,124,81,357
7200,14966,402,786,1
2636,15048,197,385,1
4557,15163,212,415,1
544,550,2,2,280
3826,3827,95,91,467
2959,15041,457,894,1
6809,2132,58,69,1244
7336,14978,198,387,1
6988,15005,257,503,1
11163,15284,57,112,1
7070,7277,80,70,9
11252,15038,254,496,1
14629,15125,264,515,1
10335,15145,116,227,1
9019,15038,278,544,1
3711,14947,348,681,1
89,15026,181,354,1
1325,1326,16,14,1
1445,15283,276,539,1
6517,15031,305,595,1
1596,14956,274,535,1
14118,15052,166,325,1
8964,15249,290,567,1
4859,15186,283,554,1
1373,1755,59,36,91
821,15253,467,913,1
15064,3767,371,725,1
12851,15283,367,716,1
12394,15100,194,379,1
474,15185,324,634,1
13319,15083,433,847,1
15222,3801,319,624,1
5563,8811,185,82,88
9864,15152,398,778,1
12388,14966,379,741,1
6660,6707,4,3,1
11759,12648,6,5,94
2450,6665,80,71,77
15123,4122,281,550,1
5496,15046,1019,1991,1
12683,14316,63,44,602
5284,15014,887,1735,1
14189,15061,58,113,1
14954,13552,229,448,1
2522,15108,317,619,1
13229,15269,240,469,1
15144,6204,170,332,1
3486,15303,307,600,1
6628,15071,385,752,1
13576,13779,586,286,505
9015,9016,38,49,1520
12370,15211,122,239,1
13075,13076,88,81,297
7415,14983,606,1185,1
5252,14983,628,1227,1
6568,15097,216,423,1
12067,12068,31,27,1
2513,15102,346,676,1
2501,15136,315,615,1
10828,15237,218,426,1
12853,15284,167,327,1
3940,3942,80,56,643
10590,15252,235,460,1
4422,4423,20,18,4
2611,15020,309,604,1
11139,15145,335,655,1
5195,15056,354,692,1
11306,12527,27,23,17
194,15201,383,749,1
12079,12080,82,71,1
14729,13666,54,50,253
12585,14974,178,347,1
1112,1111,55,48,1
10017,15201,288,562,1
1352,1502,9,8,127
1572,1573,35,21,75
5402,14991,354,692,1
12230,12524,81,71,46
1271,14977,380,743,1
8937,15241,199,389,1
14763,14948,483,945,1
3645,6101,10,9,1
334,15230,322,629,1
10370,15270,210,410,1
15161,14224,346,677,1
870,15267,333,651,1
5123,15202,311,607,1
10647,15267,145,284,1
7496,14153,59,53,178
11209,12029,47,41,30
9192,9350,40,35,126
7381,14991,279,546,1
11167,15262,203,397,1
8406,8405,32,28,84
6923,12297,160,139,7
3275,15187,257,503,1
12756,15193,144,282,1
11688,14981,114,224,1
3268,5117,162,141,38
6927,6926,9,8,1
11250,15013,233,456,1
6220,14973,101,198,1
11608,11609,40,35,17
15222,4315,341,666,1
15278,11943,80,156,1
3237,15113,326,637,1
9820,15084,224,437,1
12412,15074,93,182,1
11292,15170,235,460,1
