u,v,w1,w2,w3
377,378,112,103,253
15088,1789,456,891,1
14083,6263,87,42,486
15249,8963,153,299,1
12123,12117,22,20,252
890,3554,106,66,162
12867,11294,37,33,185
15071,12375,175,342,1
3657,3659,20,17,1
15258,10129,48,94,1
11593,11602,39,34,30
1762,1763,4,3,90
291,2591,323,391,1333
7667,11507,57,50,36
1392,1395,72,48,486
15060,9405,278,544,1
140,141,161,141,24
93,15020,83,163,1
13311,13312,30,26,1
2612,2614,40,24,99
15238,10409,125,244,1
15085,12536,201,394,1
5597,7431,77,68,151
15195,6804,327,638,1
8297,8298,40,35,11
13505,14656,39,34,28
2813,2814,75,67,114
3961,11758,66,58,5
1381,1382,85,54,292
15162,4443,345,674,1
1572,1574,36,22,75
7999,15137,367,717,1
5003,15207,380,742,1
8616,9970,56,48,1
15007,5378,153,299,1
4372,4385,3,3,293
10703,11486,80,69,17
4105,4104,5,3,135
15287,2713,343,670,1
15254,10745,334,653,1
9933,9935,7,6,1
12289,8554,43,37,30
14995,4595,286,558,1
12917,12915,74,66,127
9455,3991,90,56,165
14946,7144,1002,1958,1
15184,6401,163,319,1
5078,12311,65,57,96
4670,4671,114,102,152
227,14341,81,104,1596
2879,2881,60,52,29
7312,7314,46,41,112
2869,2871,64,56,80
587,2161,6,5,1
13554,13589,180,92,687
14989,4939,382,747,1
814,15218,761,1488,1
9860,14906,81,71,12
8743,8745,141,122,1
15011,1652,297,581,1
1850,2001,8,7,5
15011,2863,418,818,1
1123,1124,138,120,1
5052,5007,75,66,104
8103,8102,10,9,441
5832,824,7,4,17
7306,13974,57,40,639
14164,14162,9,6,31
529,531,38,39,688
1694,1706,45,39,1
15289,9489,38,74,1
2594,230,17,16,445
492,494,300,261,1
1282,1296,68,59,1
15134,13214,119,233,1
4151,4153,4,4,220
926,943,75,68,235
9225,3118,22,20,174
5113,14841,14,14,797
15048,6615,685,1339,1
14994,11984,251,491,1
2822,2824,46,41,171
2969,5567,8,4,254
12324,12325,14,13,275
8311,4252,6,5,112
15013,5975,128,250,1
2476,15213,372,727,1
15030,2423,518,1014,16
4609,4608,18,12,221
15293,11134,575,1124,1
14168,14330,21,18,82
13174,7912,30,27,284
15038,747,685,1340,1
6083,6077,4,4,161
2472,14338,102,46,220
641,651,5,5,197
2247,15215,277,542,1
14957,8454,296,580,1
15077,1990,272,532,1
8805,8806,45,40,30
15115,10978,307,600,1
10092,15178,287,561,1
15032,10377,352,688,1
10729,12851,82,90,960
15137,8597,329,642,1
2199,2198,62,56,260
4187,4192,5,4,1
354,6624,93,81,41
15279,3152,421,822,1
15087,13862,294,574,1
15100,6682,308,602,1
15006,1509,499,976,1
1206,2725,15,6,19
4317,4319,55,48,8
1594,1595,5,5,71
1230,1232,6,5,137
1710,1681,304,280,286
12660,10496,37,25,477
7224,7227,55,49,83
10451,11806,77,67,27
1175,1178,67,42,206
15038,761,280,547,1
15165,10019,344,673,1
917,2065,47,31,358
1696,1697,48,32,409
15088,13674,393,767,1
15040,6742,471,920,1
2194,15273,289,565,1
9105,9107,31,28,254
2887,5031,23,20,99
15121,12438,209,408,1
15000,1537,370,724,1
860,862,50,31,249
15201,8799,179,350,1
146,147,114,50,59
15027,4198,708,1383,1
2691,2692,99,86,3
15244,10306,68,134,1
9234,7806,80,70,5
5455,773,103,89,1
28,26,355,308,1
12691,6460,177,154,1
386,5253,66,57,14
3831,4458,57,53,298
