u,v,w1,w2,w3
3015,15252,407,796,1
12921,14566,70,61,12
5780,12995,45,28,107
4645,15208,284,554,1
3013,15252,357,698,1
4107,14597,47,28,77
13656,15141,240,469,1
14258,15296,192,375,1
3243,9818,30,26,1
3762,15064,364,712,1
6695,15046,907,1774,1
5781,15275,369,721,1
5314,15036,138,270,1
9201,15282,244,478,1
15289,3506,189,370,1
12229,15183,191,373,1
12495,12496,30,26,1
15126,219,321,627,1
11282,15146,157,308,1
6955,15098,167,326,1
9133,9624,80,73,269
13543,15215,21,40,4
8160,15239,118,232,1
7804,12992,10,9,114
6971,15291,201,392,1
3050,3053,6,5,1
14793,15112,404,789,1
2902,15225,293,573,1
2991,14954,378,739,1
2444,2829,39,34,65
7711,15262,271,529,1
4918,15065,299,584,1
9282,14988,228,445,1
2804,15227,147,287,1
2986,3035,28,27,485
12893,15252,215,421,1
10852,15265,171,334,1
10422,10423,32,29,98
11357,15157,88,172,1
11155,15150,165,323,1
3861,15222,312,611,1
1434,15276,352,687,1
14083,6263,87,42,486
823,15253,467,912,1
7634,15272,307,600,1
4889,15009,795,1554,1
10698,14380,23,22,281
13127,15221,173,338,1
2671,15053,310,605,1
167,4301,6,5,131
7982,15007,439,857,1
344,15283,113,221,1
648,14990,751,1469,1
15284,14717,326,637,1
13553,13729,219,100,238
8675,15056,321,628,1
7203,15190,184,360,1
6503,6504,8,8,189
12865,15171,364,712,1
3657,3659,20,17,1
11872,15273,280,547,1
10469,14964,375,734,1
5027,8022,59,58,503
25,15131,343,670,1
9226,15232,183,358,1
4315,15222,341,666,1
7611,14983,872,1704,1
9890,15224,174,340,1
15282,14830,252,492,1
1089,15011,400,782,1
13369,15163,258,505,1
11137,11138,21,18,1
2123,15113,619,1209,1
9611,14965,319,624,1
11371,12436,16,14,40
8200,15246,98,191,1
15165,10019,344,673,1
10889,14984,223,435,1
4761,14954,418,816,1
10603,15126,322,630,1
15182,10438,175,341,1
13997,13998,164,135,1277
7606,14989,325,636,1
10890,14989,138,270,1
6013,14955,826,1615,1
9124,15183,338,662,1
4570,15136,355,694,1
3425,3426,7,5,492
12820,15074,234,458,1
14127,14126,5,4,1
1153,7475,50,44,118
15027,13440,452,883,1
13023,15150,337,659,1
15292,1225,161,315,1
10008,15201,321,628,1
12758,12864,31,29,244
3035,14954,380,743,1
7362,14970,139,271,1
9597,14989,90,176,3
3036,4979,31,14,208
2871,15202,208,406,1
12606,13066,15,13,1
6864,14637,88,54,84
15086,7064,284,555,1
8462,8463,30,28,325
11368,5363,241,150,168
14898,15206,204,400,1
1444,1443,17,15,210
7305,15055,321,627,1
12760,15196,17,33,1
13148,15280,352,689,1
4025,15158,177,347,1
13300,15269,394,770,1
10890,13009,34,31,157
4574,9160,121,59,479
617,15081,329,644,1
11914,15283,61,119,1
13102,14971,186,363,1
11720,15218,145,283,1
2727,15290,322,629,1
11193,15254,425,831,1
727,14954,440,860,1
3934,4020,3,3,1
11111,15218,362,707,1
2940,15092,82,160,1
10037,15300,449,877,1
14203,15194,137,267,1
15064,7436,164,322,1
3456,3457,60,36,15
14560,14967,451,881,1
8351,15241,296,579,1
3788,3785,49,45,288
2901,15225,296,579,1
2909,2904,27,25,273
15126,13854,374,731,1
13769,14985,379,742,1
4249,15302,617,1206,1
4096,15096,313,612,1
7077,15154,316,617,1
12515,15001,100,196,1
10083,10190,15,13,1
12403,13220,33,29,75
12317,15266,188,367,1
9302,15098,167,327,1
3694,3695,5,4,1
5885,2581,63,28,22
14562,15167,242,473,1
6174,14973,269,527,1
1674,14974,334,653,1
1871,15078,294,574,1
12705,15095,109,214,1
1899,15077,145,283,1
2591,14066,136,121,123
1518,15285,193,378,1
4324,4325,78,71,218
8840,15215,177,346,1
13529,14227,181,103,1104
13577,13767,325,144,116
6571,15079,405,791,1
2572,2574,3,2,669
387,15006,691,1350,1
9,14946,771,1507,1
4442,15162,348,680,1
13252,15132,132,258,1
11721,15266,151,295,1
9365,15227,198,386,1
14288,14290,3,2,60
6684,15038,143,279,1
10655,15063,328,642,1
7570,7571,79,71,178
12491,15258,101,198,1
13174,7912,30,27,284
1245,15286,399,780,1
4493,15264,428,836,1
6253,6255,525,231,83
14968,6506,304,595,1
3185,15284,291,569,1
5869,6067,8,7,18
4863,15164,197,385,1
2152,5919,17,16,339
11627,15237,151,295,1
4132,15123,380,743,1
6508,14968,305,597,1
795,15038,634,1240,1
11364,14971,606,1185,1
8957,8956,40,35,61
6840,15033,487,952,1
5350,8913,102,89,15
2893,15212,234,458,1
13896,12287,66,58,9
9584,15172,259,506,1
5285,15014,341,666,1
1490,1489,7,6,105
3496,15268,152,296,1
11017,15169,226,442,1
15094,3426,195,381,1
14704,14962,168,328,1
80,15035,322,629,1
13430,15294,197,385,1
10273,15265,38,74,1
2469,15166,246,480,1
15046,7518,905,1769,1
14079,14083,294,140,405
7158,7671,85,74,1
13843,13844,42,26,67
7758,14985,275,537,1
7855,15084,211,412,1
15089,304,345,675,1
6488,15017,138,270,1
293,15049,295,576,1
285,8764,40,35,78
15129,6277,235,460,1
11008,15172,145,284,1
6751,14966,25,49,2
4929,15031,441,861,1
322,323,4,3,19
7725,15235,158,308,1
11726,14954,316,618,1
15283,11903,129,253,1
8478,15183,170,333,1
1402,14982,202,395,1
4027,15055,393,768,1
5659,15065,437,853,1
1960,1961,88,94,852
4913,14984,439,859,1
11783,15162,368,718,1
479,15206,227,445,1
9145,15088,332,650,1
4357,15186,99,193,1
14414,15039,918,1794,1
8404,15043,134,262,1
14769,14948,499,975,1
324,14979,302,590,1
6981,15271,84,165,1
5880,5882,6,5,1
10709,14955,351,685,1
15032,10377,352,688,1
4370,15314,932,1823,3
397,1547,6,6,227
9024,15084,354,693,1
13793,15118,238,466,1
10857,13698,296,174,1216
998,14961,272,531,1
13502,14951,201,392,1
12878,14959,158,309,1
6289,15056,446,872,1
9778,15111,267,522,1
7240,7632,27,26,331
1510,15006,625,1223,1
1644,15006,553,1081,1
7540,15015,342,668,1
492,494,300,261,1
6303,14998,164,321,1
4707,15203,62,122,1
14156,14157,93,81,8
6979,15258,404,790,1
4866,15164,294,575,1
6413,6414,57,50,1
13252,13662,216,96,116
10431,12793,34,29,19
2913,15220,358,700,1
540,541,182,80,58
12909,15174,93,183,1
12438,8559,43,37,4
4662,5705,6,4,1
14984,13294,382,747,1
3057,15089,285,557,1
