u,v,w1,w2,w3
9776,9385,109,67,88
5473,5471,57,50,44
15088,9833,216,422,1
15021,12539,249,486,1
3871,3876,5,4,1
14991,3668,72,140,1
15148,5031,244,476,1
4035,8987,57,51,152
15119,11277,277,541,1
14177,14182,3,3,197
10021,10019,80,77,441
8525,8526,92,81,23
15087,14025,737,1440,1
15024,14821,305,596,1
4423,4422,20,18,4
11483,11490,106,94,129
5085,5081,85,75,32
6275,6276,5,4,82
9880,9881,34,29,26
15049,7853,307,600,1
15281,9529,330,646,1
1632,1313,7,6,53
14881,5052,80,83,728
4975,3037,2,1,675
5696,5697,87,54,119
6905,14785,12,11,6
15052,14109,453,886,1
15216,14690,171,335,1
15034,6125,445,870,1
2476,3265,98,89,235
15163,13346,222,434,1
7761,7759,25,21,1
12524,12230,81,71,46
5229,5227,19,8,7
5775,5776,6,4,1
25,15131,343,670,1
3181,3182,57,50,1
14970,6736,786,1537,1
937,938,101,65,331
15248,8190,90,175,1
5753,5769,52,45,1
15077,1987,152,297,1
15281,2206,275,538,1
15242,8923,174,341,1
9143,10967,42,36,1
11702,11703,36,32,93
3420,3418,87,59,498
15253,11332,113,221,1
10282,10283,10,9,1
14999,13576,299,584,1
7003,7010,5,4,1
594,13873,56,34,44
15038,6684,143,279,1
13939,13938,54,33,111
14282,14285,12,11,1
5044,9232,38,33,3
825,831,28,18,288
9854,9855,31,28,149
13171,11393,23,20,92
9700,7771,111,96,1
1540,14998,335,656,1
7520,7681,13,11,1
5211,5213,32,27,3
15041,9422,317,621,1
15006,1643,489,957,1
11994,12009,12,11,43
3904,15039,733,1433,1
15197,14692,150,293,1
15103,10524,193,377,1
2332,2333,54,33,1
3530,8837,33,21,232
14983,1154,473,925,1
1335,1334,178,178,609
15136,6021,177,346,1
4040,13298,41,36,7
15143,6386,328,641,1
15056,13432,330,645,1
1083,1655,4,4,1
4676,4675,13,11,1
15041,9418,304,595,1
3899,7165,94,82,21
15027,1783,482,942,1
14970,463,472,923,1
14474,14475,99,92,318
3343,3342,7,7,576
10612,12564,42,38,198
312,314,64,56,9
15246,8196,160,312,1
12097,12098,54,47,40
15062,5420,113,221,1
4096,11195,48,42,28
744,5996,118,72,100
12863,9019,34,30,1
15258,13297,297,580,1
2772,3839,69,60,9
15287,5999,376,735,1
15183,2052,311,608,1
591,14038,120,52,1
13284,13266,44,40,220
15015,9972,211,412,1
1473,1471,119,104,46
14991,5393,304,593,1
15122,5880,288,564,1
3068,5948,56,35,153
3211,3217,75,66,105
1494,1489,45,41,167
819,15253,628,1227,1
9165,9168,61,53,1
8425,8427,31,28,103
15095,10635,217,424,1
15022,11076,87,169,1
1891,15077,213,417,1
15005,11370,134,262,1
3904,3903,408,355,1
4699,4703,77,69,128
3380,15242,366,715,1
7615,9375,88,77,1
14968,6115,209,409,1
15001,11956,224,437,1
15222,561,329,644,1
15239,2806,246,481,1
14964,9948,245,478,1
1373,11649,25,24,413
15060,5656,78,153,1
15209,2599,348,681,1
15036,10374,183,358,1
5946,5947,21,13,204
15010,425,318,622,1
3359,3360,71,48,505
4105,4110,45,29,297
15011,1657,265,519,1
1323,4875,66,57,1
723,9248,263,115,49
5646,5647,6,6,23
4003,5148,82,71,27
2603,10473,48,42,38
15121,12871,158,309,1
13133,13139,481,323,1760
12997,15144,223,435,1
1680,3894,6,4,358
15253,12413,348,680,1
4250,4252,31,29,298
15136,5215,239,468,1
3351,5925,78,74,387
10512,8872,30,26,14
7495,7494,502,436,1
11074,11075,20,18,1
15077,1983,246,480,1
10092,15178,287,561,1
5072,5073,97,84,1
6314,6317,2,2,177
15194,4436,322,629,1
5331,6097,58,44,983
15099,4832,23,45,2
15233,5416,97,189,1
14955,809,868,1697,1
5412,8319,30,27,208
15269,11683,150,293,1
15221,13188,130,254,1
13985,13990,30,18,1
14656,14655,39,34,28
15267,871,359,701,1
7612,7483,62,29,306
14991,6581,504,985,1
645,644,84,52,135
15061,5335,116,227,1
5231,8959,36,32,45
15192,5106,398,778,1
14983,1155,404,790,1
15046,1127,530,1035,1
2964,2965,7,4,1
8997,2295,125,173,1867
15278,11481,125,244,1
6625,6626,10,9,157
15042,11116,351,686,1
6300,14647,78,77,554
8644,4971,93,61,404
15278,9224,328,641,1
15146,10490,242,474,1
15227,2923,256,501,1
14999,11473,335,656,1
2792,2794,11,10,1
2766,2767,4,3,139
15244,3800,332,649,1
15157,4524,311,608,1
11982,4529,100,87,1
5600,5603,52,46,16
5999,5823,3,2,1
14243,14923,32,28,7
15042,9431,282,552,1
12015,12017,61,54,66
7568,7570,31,28,178
2368,15174,277,541,1
15140,11560,98,191,4
6235,6237,65,65,616
15281,13150,333,651,1
15156,3291,299,585,1
9655,9656,10,9,26
2934,2938,59,53,199
15277,1452,260,509,1
1684,6797,37,32,107
6522,6523,7,6,1
2096,13162,73,63,12
4291,4292,87,84,442
3920,8065,60,54,135
15043,8405,104,203,1
15173,8265,25,50,1
8086,8084,44,38,41
2034,2036,73,48,415
14991,5392,294,575,1
4685,4687,14,13,315
12636,12637,38,33,1
3193,3195,22,20,164
15026,4377,172,336,1
15008,605,308,603,1
2186,1393,49,30,123
