u,v,w1,w2,w3
4123,4127,10,6,1
11080,15022,237,463,1
15062,4459,227,443,1
8421,15003,50,97,1
10899,10901,81,80,526
4178,4180,6,5,1
2630,15033,306,598,1
5754,5755,23,14,1
7549,15115,377,736,1
41,8878,80,49,121
11966,15293,342,669,1
3862,5927,36,31,1
4596,14995,295,576,1
4103,15096,319,623,1
6592,686,5,3,1
12471,15288,240,469,1
7078,15155,137,268,1
11840,11841,36,31,3
3876,6892,9,8,1
7759,14985,269,526,1
11423,15169,159,311,1
9573,9574,89,82,278
11729,11730,78,67,1
488,15167,299,584,1
2796,2795,142,123,1
14504,14952,274,535,1
15086,1972,291,569,1
2756,15020,395,773,1
10974,15115,298,582,1
1109,15046,434,849,1
654,15012,557,1089,1
5520,15207,386,756,1
1206,15290,330,645,1
1722,15136,215,420,1
447,14970,222,435,1
4645,9238,56,71,1557
7019,15086,375,733,1
1972,1975,120,104,20
4570,4571,41,36,34
13588,13614,226,106,355
5566,15041,490,957,1
1456,15277,411,803,1
4843,4845,246,141,1118
9096,14964,101,198,1
13343,13344,153,133,1
5702,6659,52,45,5
15233,10233,193,378,1
15162,6199,409,800,1
11240,15254,232,453,1
12105,15230,297,581,1
14839,15150,141,276,1
7136,7137,57,49,1
13000,14977,179,350,1
13830,15112,45,88,1
11653,15238,269,526,1
11158,13014,3,3,98
5394,5398,120,104,1
10261,12608,40,35,98
9982,9983,53,46,6
15291,6971,201,392,1
13247,15124,186,363,1
3828,3830,57,52,226
2941,15092,40,77,1
14284,15167,273,533,1
2946,4144,19,17,151
14380,10011,5,4,281
2411,2412,4,4,1
15259,10366,22,44,1
13609,15123,173,338,1
10432,15284,355,694,1
311,15244,243,476,1
3583,12105,44,38,40
8371,2130,56,80,1996
15088,5609,269,526,1
15215,7244,233,455,1
5384,14991,191,373,1
568,15277,314,613,1
482,15167,219,427,1
6526,15056,305,597,1
3303,15184,300,587,1
8226,15002,32,63,1
8026,15071,88,172,1
7666,7667,62,54,23
6574,15195,405,791,1
15046,1110,460,899,1
4891,15009,793,1550,1
11046,12310,39,34,7
3596,4734,8,4,41
13651,15126,297,580,1
2875,15205,47,93,1
15224,9890,174,340,1
3447,3448,105,64,51
15259,6934,291,568,1
11926,15283,67,131,1
9210,12289,43,37,30
6653,14734,14,12,1
8573,8574,80,70,17
1211,5841,7,6,1
6821,11760,31,27,9
7447,15190,328,641,1
14967,4018,382,747,1
13898,14601,6,4,212
13355,14326,36,31,1
9018,15038,312,609,1
585,584,101,61,80
8011,15057,326,637,1
10375,15032,377,736,1
2850,15011,189,370,1
4904,15023,675,1320,1
4385,15026,88,172,1
11873,14965,62,122,1
14072,15092,191,373,1
15147,7616,345,675,1
9516,15258,43,85,1
756,757,97,85,44
2167,6965,9,5,102
3057,3058,4,3,126
8060,8062,64,60,338
7431,15221,360,703,1
14942,14943,55,48,1
13109,13386,57,60,748
14987,13584,331,647,1
946,15045,252,493,1
8103,8102,10,9,441
15062,5445,165,322,1
13336,14983,411,803,1
8028,15135,372,727,1
15258,11383,138,270,1
4252,15240,217,424,1
3897,3898,35,30,1
4351,15039,748,1462,1
10718,14964,65,127,1
13161,13162,98,90,299
14674,15095,244,477,1
360,14983,56,110,1
3662,3664,10,9,1
3145,15279,221,433,1
1178,1501,78,49,206
9267,8213,80,70,36
15099,8882,173,339,1
3780,15020,405,791,1
14264,15204,371,725,1
7286,7287,51,44,16
5717,6788,54,47,30
909,910,93,56,1
7814,15072,143,280,1
10312,10313,34,31,171
10301,14976,124,241,1
4173,4172,106,97,256
15151,12186,251,490,1
7735,15236,185,362,1
15038,9354,483,944,1
13991,13992,40,25,170
13593,14220,207,110,827
11376,15157,225,439,1
14185,11131,36,31,31
7061,7054,431,187,1
8702,11358,80,70,80
15289,10207,156,306,1
14001,15210,248,485,1
740,5252,6,6,1
3014,15255,356,696,1
14978,2027,99,193,1
6832,7254,24,21,1
15169,11015,167,326,1
4307,15088,703,1375,1
15135,12118,193,377,1
13291,13690,209,97,304
1975,7018,277,120,3
383,384,46,42,178
13237,15262,49,96,1
2039,7669,14,12,40
15210,10238,249,487,1
1827,15081,485,947,1
1970,10631,264,230,13
4661,4663,50,33,463
14994,4154,105,205,1
14955,3966,524,1024,1
6125,15034,445,870,1
15156,2245,372,728,1
3413,5941,8,5,1
1234,15292,261,510,1
1789,5912,7,6,1
