u,v,w1,w2,w3
2419,2420,12,11,1
10451,11806,77,67,27
827,15253,457,894,1
3319,15182,332,648,1
3572,15225,287,562,1
13927,15088,305,597,1
13664,15124,97,190,1
9105,9106,7,7,378
10704,4246,27,26,498
15039,14744,787,1538,1
15156,3286,289,565,1
7829,7830,32,29,112
4093,4096,80,70,28
6054,1034,24,14,1
1079,5223,255,155,76
5466,15062,206,403,1
14371,14975,289,566,1
13721,14214,10,4,145
2376,5612,144,126,66
15156,5189,335,655,1
13096,15162,477,933,1
15167,14562,242,473,1
12641,15237,214,418,1
15123,4123,326,637,1
6636,6637,93,81,1
5995,905,24,15,100
4117,14990,726,1420,1
9108,9632,41,31,852
15291,986,325,636,1
15175,9751,311,608,1
14952,6552,618,1208,1
7266,15011,358,700,1
14458,14947,458,896,1
12298,2028,23,20,1
8763,15249,328,641,1
5580,5581,8,7,4
8591,14964,249,487,1
15161,6972,229,448,1
11140,15169,316,617,1
15282,9201,244,478,1
3734,15278,281,548,1
9233,11757,114,99,6
11998,14969,655,1280,1
1126,15046,551,1077,1
4060,4057,6,3,3
15099,4075,343,670,1
9427,9424,161,102,233
2634,2638,1,1,1
52,15133,433,847,1
7486,7490,463,402,1
4039,4043,20,18,200
360,362,107,93,3
6596,15037,89,175,1
11851,15233,316,618,1
14996,1002,275,537,1
4007,14964,347,678,1
7734,15234,180,352,1
7224,14964,164,321,1
14952,591,294,575,1
14805,15021,144,282,1
6403,15184,153,300,1
5686,7354,60,55,292
15083,13186,225,440,1
2182,3373,88,77,74
1294,15007,374,731,1
918,921,146,127,1
3394,3395,5,3,398
2091,15045,223,436,1
14997,5491,156,305,1
15052,4291,303,593,1
11740,11742,48,43,98
11864,15060,324,634,1
11599,184,135,117,23
15287,6459,333,652,1
10117,15033,130,254,1
3246,8042,78,68,1
7610,15306,371,726,1
15085,9558,403,788,1
449,5513,20,17,38
4197,4198,6,5,1
15088,7718,407,796,1
6914,13831,165,143,1
4084,15099,356,695,1
11044,3582,95,83,1
1903,15085,465,908,1
8181,8182,81,70,1
15253,8129,517,1011,1
15193,13391,79,154,1
2289,10451,45,40,173
3267,15187,238,464,1
14631,13885,34,21,78
5111,15204,168,329,1
254,15093,481,939,1
8538,15121,171,334,1
9672,15008,396,773,1
10761,15033,321,628,1
10229,15097,310,607,1
15150,13212,267,522,1
3975,3976,29,25,1
10049,11747,67,43,371
7219,7220,13,9,423
6722,14958,180,352,1
15131,13008,357,699,1
10877,14954,45,87,1
3187,3188,83,74,168
3894,15134,309,603,1
11733,15104,61,120,1
3477,14282,32,28,1
8505,8506,40,36,164
2174,15136,61,120,1
5896,5897,40,35,1
2203,2208,34,37,904
7752,11303,41,36,159
8506,15197,95,186,1
7468,14995,117,229,1
3386,13349,9,8,312
15156,14006,332,649,1
6793,6794,3,3,162
11450,11451,8,5,287
9601,14968,318,622,1
3212,15254,366,715,1
3460,3458,56,34,1
12072,15045,127,248,1
5656,15060,78,153,1
9473,10610,40,35,55
2637,15048,196,383,1
15085,7020,275,537,1
8734,8735,28,24,39
