u,v,w1,w2,w3
737,15006,754,1475,1
433,15010,241,470,1
96,15028,221,433,1
6975,15311,570,1113,1
3465,7338,124,75,2
10213,15131,438,857,1
7869,15097,275,537,1
5933,15027,69,135,1
11738,15006,694,1356,1
1290,5901,38,33,1
10299,11793,45,40,83
10487,15145,272,532,1
5407,14991,313,612,1
13594,15141,280,547,1
8887,15026,169,329,1
7153,15089,254,497,1
2740,15290,292,571,1
8148,8149,29,25,18
853,15261,409,800,1
6544,15148,660,1289,1
6437,9933,162,203,1467
2874,2876,62,54,26
7825,14954,323,631,1
11238,15190,262,512,1
8671,14971,199,390,1
5956,15030,420,821,1
9489,15289,38,74,1
14408,15010,234,457,1
1085,6690,7,6,1
2817,15264,311,607,1
14878,13654,28,12,1
14300,15167,46,90,1
9626,15159,317,619,1
12816,15146,227,443,1
5247,15011,385,752,1
11952,15075,194,380,1
6893,6892,23,20,1
14336,15208,27,53,1
13550,13552,411,198,452
10462,15295,240,470,1
11797,15273,217,425,1
9544,15256,193,376,1
14896,15206,169,331,1
31,15024,264,516,1
12284,15114,268,524,1
659,6638,45,39,1
11756,963,51,45,70
1576,1577,19,13,792
1412,15277,433,846,1
14637,15120,66,130,1
10373,10374,153,133,7
10295,14976,227,443,1
12392,15080,421,823,1
15148,6110,388,758,1
14655,14656,39,34,28
7476,14983,788,1541,1
5177,5557,29,26,189
1063,15046,766,1498,1
8349,13159,30,32,823
13375,15237,135,264,1
8602,15067,251,491,1
7370,14990,766,1497,1
1787,15088,429,838,1
8018,14978,161,315,1
13593,14220,207,110,827
14511,15145,176,345,1
9731,15238,270,527,1
7985,14977,295,577,1
12153,15269,178,347,1
10078,15098,33,64,1
9090,15015,240,469,1
5367,15110,240,469,1
7902,15152,244,477,1
5092,5093,21,18,140
4866,15164,294,575,1
3826,15063,356,696,1
15101,14142,325,636,1
1135,14969,923,1804,1
9689,15035,218,427,1
9002,15014,422,825,1
7028,15200,253,494,1
3785,3788,49,45,288
4245,15217,228,445,1
14815,15024,406,794,1
10227,11317,80,70,29
1639,15006,459,896,1
8963,15249,153,299,1
11491,15275,139,272,1
1372,1373,6,5,1
7220,15169,270,528,1
4675,15103,433,847,1
4138,4140,6,3,1
2761,2762,5,4,1
4154,4155,4,3,1
5741,15002,386,755,1
15284,10912,195,381,1
11469,11470,60,38,201
7918,15145,384,750,1
15218,11530,231,452,1
2992,15253,430,841,1
2598,15208,375,732,1
11410,14976,310,606,1
11233,15209,163,318,1
3797,15244,260,508,1
13378,15264,346,676,1
781,15014,273,533,1
13277,15259,329,643,1
7429,14734,15,13,1
3195,3199,23,20,1
3739,3741,5,3,302
8016,15078,104,202,1
4999,15215,169,331,1
6234,15093,315,615,1
10596,10597,45,39,2
4329,15058,363,710,1
1791,15088,466,911,1
11207,15100,129,251,1
4360,15186,134,262,1
6361,14990,914,1786,1
4283,4302,35,15,100
5609,15088,269,526,1
6543,6544,108,95,47
9935,12858,162,144,133
3770,15021,333,651,1
4024,15158,101,197,1
4110,4113,7,5,582
3622,3623,84,38,168
14328,15230,272,531,1
6047,13716,22,12,996
5321,15018,532,1040,1
3597,3598,44,19,82
12891,15252,128,251,1
6900,15192,221,432,1
461,14970,477,932,1
2001,15080,395,772,1
8381,15133,162,317,1
9459,9460,47,32,479
2903,15225,168,329,1
4240,8794,57,35,122
6292,15031,281,549,1
6447,15048,336,656,1
10369,15270,145,283,1
8310,8311,26,23,112
14036,14952,120,235,1
3876,6892,9,8,1
8930,15241,335,655,1
5652,15060,62,121,1
3019,6429,7,6,1
12182,12183,98,89,236
12608,15135,179,350,1
5594,15147,197,386,1
13003,15275,308,603,1
10887,15255,289,566,1
11556,15267,86,168,1
13856,13857,78,50,283
6432,15247,297,581,1
4312,4988,80,70,50
3564,15317,444,868,1
7288,15032,397,775,1
13310,15280,64,125,1
15088,1800,394,771,1
5685,15093,283,553,1
1410,14982,355,695,1
13204,15264,221,431,1
